doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
14,1,457,468,76,87,altar-piece,Artwork
14,2,717,728,11,22,altar-piece,Artwork
14,2,838,849,132,143,Dead Christ,Artwork
14,2,851,859,145,153,Our Lady,Artwork
14,2,861,868,155,162,S. John,Artwork
14,2,870,883,164,177,the Magdalene,Artwork
14,3,1119,1143,186,210,Nativity of Jesus Christ,Artwork
14,3,1149,1170,216,237,Adoration of the Magi,Artwork
14,3,1176,1193,243,260,Flight into Egypt,Artwork
14,3,1203,1228,270,295,Massacre of the Innocents,Artwork
14,4,1394,1405,67,78,altar-piece,Artwork
14,4,1465,1489,138,162,Nativity of Jesus Christ,Artwork
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Artwork
14,5,1927,1943,234,250,Life of Our Lady,Artwork
14,6,1953,1963,8,18,high-altar,Artwork
14,6,2015,2026,70,81,altar-piece,Artwork
14,6,2136,2150,191,205,large pictures,Artwork
