id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
leon_alberti:828,PER,82,91,craftsmen,,,,
leon_alberti:828,PER,136,145,sculptors,,,,
leon_alberti:828,PER,147,155,painters,,,,
leon_alberti:828,PER,161,171,architects,,,,
leon_alberti:828,PROD,221,226,works,,,,
leon_alberti:828,PER,264,267,man,,,,
leon_alberti:828,LOC,471,476,sites,,,,
leon_alberti:828,LOC,481,490,buildings,,,,
leon_alberti:828,MISC,558,563,winds,,,,
leon_alberti:828,MISC,578,581,air,,,,
leon_alberti:828,MISC,636,642,waters,,,,
leon_alberti:828,PER,667,670,man,,,,
leon_alberti:828,PROD,697,701,work,,,,
leon_alberti:828,PER,846,849,man,,,,
leon_alberti:828,MISC,1041,1044,art,,,,
leon_alberti:828,MISC,1096,1103,science,,,,
leon_alberti:828,PER,1158,1167,craftsmen,,,,
leon_alberti:828,PROD,1241,1246,works,,,,
leon_alberti:828,PER,1372,1392,Leon Batista Alberti,,,,
leon_alberti:828,MISC,1418,1430,Latin tongue,,,,
leon_alberti:828,TECH,1479,1490,perspective,,,,
leon_alberti:828,PROD,1525,1530,books,,,,
leon_alberti:828,PER,1591,1600,craftsmen,,,,
leon_alberti:828,LOC,1690,1697,country,,,,
leon_alberti:828,PROD,1800,1804,pens,,,,
leon_alberti:828,PROD,1902,1906,work,,,,
leon_alberti:828,PROD,2049,2054,books,,,,
leon_alberti:828,PER,2200,2212,Leon Batista,,,,
leon_alberti:828,PER,2281,2284,man,,,,
leon_alberti:828,LOC,2294,2302,Florence,,,,
leon_alberti:828,ORG,2321,2327,family,,,,
leon_alberti:828,ORG,2331,2342,the Alberti,,,,
leon_alberti:828,MISC,2423,2432,geography,,,,
leon_alberti:828,MISC,2456,2467,antiquities,,,,
leon_alberti:914,PER,20,36,Lodovico Gonzaga,,,,
leon_alberti:914,PER,38,55,Marquis of Mantua,,,,
leon_alberti:914,LOC,49,55,Mantua,,,,
leon_alberti:914,LOC,77,84,tribune,,,,
leon_alberti:914,LOC,103,109,chapel,,,,
leon_alberti:914,LOC,117,125,Nunziata,,,,
leon_alberti:914,LOC,131,137,Church,,,,
leon_alberti:914,ORG,141,150,the Servi,,,,
leon_alberti:914,LOC,154,162,Florence,,,,
leon_alberti:914,PROD,174,180,design,,,,
leon_alberti:914,PROD,185,190,model,,,,
leon_alberti:914,PER,194,206,Leon Batista,,,,
leon_alberti:914,LOC,234,240,chapel,,,,
leon_alberti:914,LOC,329,335,church,,,,
leon_alberti:914,LOC,355,362,tribune,,,,
leon_alberti:914,LOC,408,414,temple,,,,
leon_alberti:914,LOC,434,441,chapels,,,,
leon_alberti:914,PROD,466,470,arch,,,,
leon_alberti:914,PROD,506,511,niche,,,,
leon_alberti:914,PROD,528,534,arches,,,,
leon_alberti:914,LOC,547,554,chapels,,,,
leon_alberti:914,PROD,567,576,pilasters,,,,
leon_alberti:914,MAT,610,615,stone,,,,
leon_alberti:914,PROD,616,625,dressings,,,,
leon_alberti:914,PROD,633,639,arches,,,,
leon_alberti:914,PROD,663,667,wall,,,,
leon_alberti:914,PROD,723,727,wall,,,,
leon_alberti:914,PROD,797,804,tribune,,,,
leon_alberti:914,PROD,831,837,arches,,,,
leon_alberti:914,LOC,845,852,chapels,,,,
leon_alberti:914,PER,1100,1112,Leon Batista,,,,
leon_alberti:914,PROD,1353,1357,arch,,,,
leon_alberti:914,LOC,1384,1392,entrance,,,,
leon_alberti:914,PROD,1405,1412,tribune,,,,
leon_alberti:914,LOC,1527,1533,chapel,,,,
leon_alberti:914,PER,1619,1631,Leon Batista,,,,
leon_alberti:914,PER,1762,1765,man,,,,
leon_alberti:914,LOC,1866,1873,edifice,,,,
leon_alberti:914,PROD,1885,1889,work,,,,
leon_alberti:914,PER,2003,2015,Leon Batista,,,,
leon_alberti:914,PROD,2030,2037,tribune,,,,
leon_alberti:914,PER,2112,2128,Marquis Lodovico,,,,
leon_alberti:914,LOC,2132,2138,Mantua,,,,
leon_alberti:914,PER,2140,2152,Leon Batista,,,,
leon_alberti:914,PROD,2170,2176,models,,,,
leon_alberti:914,LOC,2184,2203,Church of S. Andrea,,,,
leon_alberti:914,PER,2194,2204,S. Andrea ,,,,
leon_alberti:914,PROD,2222,2227,works,,,,
leon_alberti:914,LOC,2240,2244,road,,,,
leon_alberti:914,LOC,2258,2264,Mantua,,,,
leon_alberti:914,LOC,2268,2273,Padua,,,,
leon_alberti:914,PROD,2300,2307,temples,,,,
leon_alberti:914,PROD,2344,2351,designs,,,,
leon_alberti:914,PROD,2356,2362,models,,,,
leon_alberti:914,PER,2366,2378,Leon Batista,,,,
leon_alberti:914,PER,2410,2428,Salvestro Fancelli,,,,
leon_alberti:914,PER,2445,2454,architect,,,,
leon_alberti:914,PER,2459,2467,sculptor,,,,
leon_alberti:914,LOC,2471,2479,Florence,,,,
leon_alberti:914,PER,2522,2534,Leon Batista,,,,
leon_alberti:914,PROD,2595,2600,works,,,,
leon_alberti:914,LOC,2622,2630,Florence,,,,
leon_alberti:914,LOC,2645,2651,Mantua,,,,
leon_alberti:914,PER,2668,2672,Luca,,,,
leon_alberti:914,PER,2676,2686,Florentine,,,,
leon_alberti:914,LOC,2724,2728,city,,,,
leon_alberti:914,PER,2763,2771,Filarete,,,,
leon_alberti:914,ORG,2788,2795,family ,,,,
leon_alberti:914,ORG,2798,2807,the Luchi,,,,
leon_alberti:914,PER,2883,2890,friends,,,,
leon_alberti:914,PER,2958,2968,architects,,,,
leon_alberti:914,PROD,3006,3010,work,,,,
leon_alberti:914,PER,3102,3105,man,,,,
leon_alberti:914,PER,3120,3121,I,,,,
