id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
agnolo_and_agostino:615,FAC,45,51,school,,,
agnolo_and_agostino:615,PER,59,68,sculptors,,,
agnolo_and_agostino:615,PER,69,77,Giovanni,,,
agnolo_and_agostino:615,PER,82,97,Niccola of Pisa,,,
agnolo_and_agostino:615,GPE,93,97,Pisa,,,
agnolo_and_agostino:615,PER,99,107,Agostino,,,
agnolo_and_agostino:615,PER,112,118,Agnolo,,,
agnolo_and_agostino:615,PER,120,129,sculptors,,,
agnolo_and_agostino:615,GPE,133,138,Siena,,,
agnolo_and_agostino:615,PROD,185,189,Life,,,
agnolo_and_agostino:615,PER,280,286,father,,,
agnolo_and_agostino:615,PER,291,297,mother,,,
agnolo_and_agostino:615,GPE,301,306,Siena,,,
agnolo_and_agostino:615,PER,335,345,architects,,,
agnolo_and_agostino:615,ORG,387,391,rule,,,
agnolo_and_agostino:615,ORG,387,412,rule of the three Consuls,,,
agnolo_and_agostino:615,ORG,399,412,three Consuls,,,
agnolo_and_agostino:615,FAC,445,456,Fontebranda,,,
agnolo_and_agostino:615,ORG,512,521,Consulate,,,
agnolo_and_agostino:615,FAC,527,540,Customs-house,,,
agnolo_and_agostino:615,ANIM,541,544,of ,,,
agnolo_and_agostino:615,GPE,549,553,city,,,
agnolo_and_agostino:615,FAC,564,573,buildings,,,
agnolo_and_agostino:615,PLANT,620,625,seeds,,,
agnolo_and_agostino:615,FAC,653,659,houses,,,
agnolo_and_agostino:615,PLANT,710,716,shoots,,,
agnolo_and_agostino:615,PLANT,761,767,fruits,,,
agnolo_and_agostino:615,PLANT,783,789,plants,,,
agnolo_and_agostino:615,PER,800,808,Agostino,,,
agnolo_and_agostino:615,PER,813,819,Agnolo,,,
agnolo_and_agostino:615,PER,868,876,Giovanni,,,
agnolo_and_agostino:615,PER,881,896,Niccola of Pisa,,,
agnolo_and_agostino:615,GPE,892,896,Pisa,,,
agnolo_and_agostino:615,PROD,911,914,art,,,
agnolo_and_agostino:615,PROD,927,933,design,,,
agnolo_and_agostino:615,PROD,938,947,invention,,,
agnolo_and_agostino:615,PROD,958,963,works,,,
agnolo_and_agostino:615,PER,1015,1023,Giovanni,,,
agnolo_and_agostino:615,GPE,1040,1046,Naples,,,
agnolo_and_agostino:615,GPE,1050,1054,Pisa,,,
