id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
michelangelo:832,MISC,37,44,spirits,,,,
michelangelo:832,PER,87,93,Giotto,,,,
michelangelo:832,PER,105,114,followers,,,,
michelangelo:832,LOC,131,136,world,,,,
michelangelo:832,MISC,333,336,art,,,,
michelangelo:832,MISC,353,359,Nature,,,,
michelangelo:832,PER,522,537,Ruler of Heaven,,,,
michelangelo:832,LOC,531,537,Heaven,,,,
michelangelo:832,LOC,577,582,earth,,,,
michelangelo:832,PLANT,679,684,fruit,,,,
michelangelo:832,PER,727,730,men,,,,
michelangelo:832,LOC,883,888,earth,,,,
michelangelo:832,MISC,891,897,spirit,,,,
michelangelo:832,MISC,1055,1058,art,,,,
michelangelo:832,MISC,1062,1068,design,,,,
michelangelo:832,PROD,1153,1158,works,,,,
michelangelo:832,MISC,1162,1170,painting,,,,
michelangelo:832,MISC,1220,1229,sculpture,,,,
michelangelo:832,MISC,1242,1254,architecture,,,,
michelangelo:832,LOC,1280,1291,habitations,,,,
michelangelo:832,PROD,1377,1386,ornaments,,,,
michelangelo:832,MISC,1450,1460,philosophy,,,,
michelangelo:832,MISC,1492,1497,poesy,,,,
michelangelo:832,LOC,1519,1524,world,,,,
michelangelo:832,PROD,1594,1599,works,,,,
michelangelo:832,ANIM,1653,1662,creatures,,,,
michelangelo:832,MISC,1805,1809,arts,,,,
michelangelo:832,MISC,1821,1829,painting,,,,
michelangelo:832,MISC,1834,1843,sculpture,,,,
michelangelo:832,MISC,1852,1864,architecture,,,,
michelangelo:832,MISC,1869,1875,Tuscan,,,,
michelangelo:832,PER,1876,1886,intellects,,,,
michelangelo:832,PER,2044,2050,people,,,,
michelangelo:832,LOC,2054,2059,Italy,,,,
michelangelo:832,LOC,2082,2090,Florence,,,,
michelangelo:832,LOC,2119,2125,cities,,,,
michelangelo:832,LOC,2135,2142,country,,,,
michelangelo:832,PER,2237,2243,person,,,,
michelangelo:832,PER,2258,2266,citizens,,,,
michelangelo:832,PER,2285,2288,son,,,,
michelangelo:832,LOC,2303,2312,Casentino,,,,
michelangelo:832,PER,2392,2398,mother,,,,
michelangelo:832,PER,2403,2441,Lodovico di Leonardo Buonarroti Simoni,,,,
michelangelo:832,PER,2415,2441,Leonardo Buonarroti Simoni,,,,
michelangelo:832,PER,2445,2455,descendant,,,,
michelangelo:832,ORG,2507,2513,family,,,,
michelangelo:832,ORG,2521,2538,Counts of Canossa,,,,
michelangelo:832,PER,2548,2556,Lodovico,,,,
michelangelo:832,PER,2586,2593,Podestà,,,,
michelangelo:832,LOC,2601,2609,township,,,,
michelangelo:832,LOC,2613,2619,Chiusi,,,,
michelangelo:832,LOC,2624,2631,Caprese,,,,
michelangelo:832,LOC,2642,2660,Sasso della Vernia,,,,
michelangelo:832,PER,2668,2678,S. Francis,,,,
michelangelo:832,MISC,2692,2700,Stigmata,,,,
michelangelo:832,LOC,2709,2726,Diocese of Arezzo,,,,
michelangelo:832,LOC,2720,2726,Arezzo,,,,
michelangelo:832,PER,2730,2733,son,,,,
michelangelo:832,PER,2840,2852,Michelagnolo,,,,
michelangelo:832,MISC,3056,3063,figures,,,,
michelangelo:832,MISC,3071,3080,horoscope,,,,
michelangelo:832,MISC,3096,3103,Mercury,,,,
michelangelo:832,MISC,3108,3113,Venus,,,,
michelangelo:832,MISC,3137,3144,Jupiter,,,,
michelangelo:832,PER,3323,3330,Podestà,,,,
michelangelo:832,PER,3332,3340,Lodovico,,,,
michelangelo:832,LOC,3353,3361,Florence,,,,
michelangelo:832,LOC,3381,3388,village,,,,
michelangelo:832,LOC,3392,3402,Settignano,,,,
michelangelo:832,LOC,3442,3446,city,,,,
michelangelo:832,LOC,3463,3467,farm,,,,
michelangelo:832,PER,3493,3504,forefathers,,,,
michelangelo:832,MAT,3531,3536,stone,,,,
michelangelo:832,LOC,3556,3564,quarries,,,,
michelangelo:832,MAT,3568,3578,grey-stone,,,,
michelangelo:832,PER,3616,3629,stone-cutters,,,,
michelangelo:832,PER,3634,3643,sculptors,,,,
michelangelo:832,LOC,3683,3688,place,,,,
michelangelo:916,PER,12,24,Michelagnolo,,,,
michelangelo:916,MISC,43,48,Pietà,,,,
michelangelo:916,MISC,71,76,Giant,,,,
michelangelo:916,LOC,80,88,Florence,,,,
michelangelo:916,PROD,98,105,cartoon,,,,
michelangelo:916,PER,152,169,Pope Alexander VI,,,,
michelangelo:916,PER,186,195,Julius II,,,,
michelangelo:916,PER,231,243,Michelagnolo,,,,
michelangelo:916,PER,322,331,Julius II,,,,
michelangelo:916,PROD,367,371,tomb,,,,
michelangelo:916,PER,450,454,Pope,,,,
michelangelo:916,PER,457,472,representatives,,,,
michelangelo:916,LOC,497,501,Rome,,,,
michelangelo:916,PROD,572,576,work,,,,
michelangelo:916,PER,594,598,Pope,,,,
michelangelo:916,PROD,651,655,tomb,,,,
michelangelo:916,PER,697,709,Michelagnolo,,,,
