doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
19,0,108,141,108,141,Fra Mariano dal Canto alla Macine,PER
19,0,199,205,199,205,Andrea,PER
19,1,402,406,111,115,mild,MISC
19,1,411,420,120,129,guileless,MISC
19,1,384,390,93,99,Andrea,PER
19,2,721,740,50,69,Alesso Baldovinetti,PER
19,2,904,919,233,248,Cosimo Rosselli,PER
19,2,941,951,270,280,S. Filippo,PER
19,2,973,986,302,315,Servite Order,ORG
19,3,1012,1018,4,10,Cosimo,PER
19,4,1237,1243,102,108,Andrea,PER
19,4,1248,1260,113,125,Franciabigio,PER
19,6,1504,1510,33,39,Andrea,PER
19,6,1930,1942,459,471,Franciabigio,PER
19,7,2084,2090,35,41,Andrea,PER
19,7,2197,2209,148,160,Franciabigio,PER
19,8,2408,2413,4,9,friar,PER
19,8,2522,2532,118,128,S. Filippo,PER
19,8,2620,2626,216,222,Andrea,PER
