doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
38,0,372,386,372,386,Venetian Palma,MISC
38,2,732,737,0,5,Palma,PER
38,3,924,930,20,26,Venice,LOC
38,4,1220,1230,39,49,S. Antonio,LOC
38,4,1237,1245,56,64,Castello,LOC
38,4,1250,1256,69,75,Venice,LOC
38,4,1274,1282,93,101,S. Elena,LOC
38,4,1293,1297,112,116,Lido,LOC
38,4,1318,1331,137,150,Monte Oliveto,LOC
38,5,1427,1431,73,77,Magi,MISC
38,5,1462,1468,108,114,Christ,MISC
38,5,1427,1431,73,77,Magi,PER
38,5,1462,1468,108,114,Christ,PER
