doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
39,0,68,78,68,78,Rondinello,PER
39,0,131,147,131,147,Giovanni Bellini,PER
39,0,25,32,25,32,Romagna,LOC
39,1,210,220,5,15,Rondinello,PER
39,1,236,252,31,47,Giovanni Bellini,PER
39,1,454,460,249,255,Christ,PER
39,1,489,497,284,292,Apostles,PER
39,1,439,444,234,239,Forlì,LOC
39,2,572,579,7,14,lunette,MISC
39,2,612,623,47,58,Dead Christ,MISC
39,2,794,814,229,249,finding of the Cross,MISC
39,2,737,746,172,181,S. Helena,PER
39,2,774,785,209,220,Constantine,PER
39,3,851,863,35,47,S. Sebastian,PER
39,4,1085,1093,162,170,predella,MISC
39,4,976,983,53,60,Ravenna,LOC
39,5,1165,1171,10,16,Christ,PER
39,5,1185,1199,30,44,Mary Magdalene,PER
39,5,1238,1246,83,91,S. Peter,PER
39,5,1339,1351,184,196,Jesus Christ,PER
39,6,1385,1408,4,27,S. Giovanni Evangelista,PER
39,6,1536,1546,155,165,S. Cantius,PER
39,6,1548,1560,167,179,S. Cantianus,PER
39,6,1566,1580,185,199,S. Cantianilla,PER
39,6,1385,1408,4,27,S. Giovanni Evangelista,LOC
39,7,1706,1725,99,118,S. John the Baptist,PER
39,7,1731,1744,124,137,S. Sebastian.,PER
39,7,1610,1623,3,16,S. Apollinare,LOC
39,8,1839,1846,94,101,Madonna,PER
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,PER
39,8,1897,1907,152,162,S. Jerome.,PER
39,9,1912,1924,4,16,S. Francesco,PER
39,9,2020,2028,112,120,Our Lady,PER
39,9,2034,2054,126,146,S. James the Apostle,PER
39,10,2090,2101,4,15,S. Domenico,PER
39,11,2415,2426,101,112,S. Laurence,PER
39,11,2431,2441,117,127,S. Francis,PER
39,12,2556,2563,113,120,Ravenna,LOC
39,12,2583,2590,140,147,Romagna,LOC
39,13,2592,2602,0,10,Rondinello,PER
39,13,2664,2671,72,79,Ravenna,LOC
