doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
22,0,31,38,31,38,Princes,PER
22,2,669,683,43,57,ancient Romans,MISC
22,2,854,864,228,238,Roman name,MISC
22,3,1088,1108,123,143,Antonio da San Gallo,PER
22,4,1182,1189,0,7,Antonio,PER
22,4,1212,1231,30,49,Bartolommeo Picconi,PER
22,4,1346,1367,164,185,Giuliano da San Gallo,PER
22,4,1235,1242,53,60,Mugello,LOC
22,4,1384,1388,202,206,Rome,LOC
22,4,1442,1450,260,268,Florence,LOC
22,5,1681,1686,215,220,Italy,LOC
22,6,1776,1784,21,29,Giuliano,PER
22,6,1870,1877,115,122,Antonio,PER
22,6,1916,1924,161,169,Bramante,PER
22,6,1856,1864,101,109,Florence,LOC
22,6,1928,1942,173,187,Castel Durante,LOC
