doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
52,0,0,15,0,15,Francesco Maria,PER
52,0,173,191,173,191,Ottaviano Zucchero,PER
52,0,234,240,234,240,Taddeo,PER
52,0,30,36,30,36,Urbino,LOC
52,0,72,83,72,83,Sant'Agnolo,LOC
52,0,87,91,87,91,Vado,LOC
52,1,540,549,142,151,Ottaviano,PER
52,1,566,580,168,182,Pompeo da Fano,PER
52,2,639,645,0,6,Pompeo,PER
52,2,667,673,28,34,Taddeo,PER
52,2,713,724,74,85,Sant'Agnolo,LOC
52,3,1180,1184,355,359,Rome,LOC
52,5,1399,1408,24,33,Francesco,PER
52,5,1417,1428,42,53,Sant'Agnolo,PER
52,5,1477,1492,102,117,Perino del Vaga,PER
