doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
0,0,9,21,9,21,Pope Clement,PER
0,0,46,56,46,56,Buonarroti,PER
0,0,233,245,233,245,Michelagnolo,PER
0,0,346,365,346,365,Fra Giovanni Agnolo,PER
0,0,417,437,417,437,Antonio da San Gallo,PER
0,0,74,82,74,82,Florence,LOC
0,0,134,144,134,144,S. Lorenzo,LOC
0,1,793,803,300,310,divine man,MISC
0,1,551,563,58,70,Michelagnolo,PER
0,1,593,605,100,112,Duke Lorenzo,PER
0,1,610,623,117,130,Duke Giuliano,PER
0,1,737,756,244,263,Fra Giovanni Agnolo,PER
0,1,541,549,48,56,Florence,LOC
0,2,983,989,98,104,Cosimo,PER
0,2,1154,1163,269,278,S. Cosimo,PER
0,3,1347,1352,71,76,Frate,PER
0,3,1410,1420,134,144,Buonarroti,PER
0,3,1444,1456,168,180,Michelagnolo,PER
0,3,1544,1550,268,274,Vasari,PER
0,3,1528,1534,252,258,Arezzo,LOC
0,4,1663,1675,55,67,Michelagnolo,PER
0,4,1901,1906,293,298,Frate,PER
0,5,1929,1941,5,17,Michelagnolo,PER
0,5,1966,1985,42,61,Fra Giovanni Agnolo,PER
0,5,2038,2051,114,127,Duke Giuliano,PER
0,5,2056,2068,132,144,Duke Lorenzo,PER
0,5,2254,2266,330,342,Pope Clement,PER
0,5,2180,2190,256,266,S. Lorenzo,LOC
0,5,2203,2207,279,283,Rome,LOC
0,6,2336,2341,30,35,Frate,PER
0,6,2530,2542,224,236,Michelagnolo,PER
0,6,2610,2629,304,323,Fra Giovanni Agnolo,PER
0,6,2309,2317,3,11,Florence,LOC
1,0,7,23,7,23,Michele d'Agnolo,PER
1,0,17,24,17,24,Agnolo ,PER
1,0,27,37,27,37,Poggibonzi,LOC
1,0,57,67,57,67,Montorsoli,LOC
1,0,103,111,103,111,Florence,LOC
1,0,127,134,127,134,Bologna,LOC
1,1,474,481,222,229,Fiesole,LOC
1,2,514,520,0,6,Agnolo,PER
1,2,586,605,72,91,Francesco del Tadda,PER
1,3,822,841,48,67,Francesco del Tadda,PER
1,3,847,861,73,87,Maestro Andrea,PER
1,3,877,884,103,110,Fiesole,LOC
1,4,1081,1088,29,36,Michele,PER
1,4,1101,1107,49,55,Agnolo,PER
1,4,1162,1166,110,114,Rome,LOC
1,5,1410,1414,26,30,Rome,LOC
1,5,1453,1460,69,76,Perugia,LOC
1,6,1733,1752,182,201,M. Raffaello Maffei,PER
1,6,1761,1775,210,224,Il  Volterrano,PER
1,6,1584,1591,33,40,Perugia,LOC
1,6,1780,1789,229,238,Volterra;,LOC
10,3,769,784,29,44,Marco Calavrese,PER
10,3,872,878,132,138,Naples,LOC
10,4,1036,1041,156,161,Siren,MISC
10,4,943,947,63,67,Rome,LOC
10,4,1145,1151,265,271,Sebeto,LOC
10,5,1295,1300,0,5,Marco,PER
10,6,1825,1831,363,369,Saints,MISC
10,6,1756,1768,294,306,S. Augustine,PER
10,6,1814,1820,352,358,Christ,PER
10,6,1547,1553,85,91,Naples,LOC
11,0,24,31,24,31,Niccola,PER
11,0,61,87,61,87,Maestro Cola dalla Matrice,PER
11,0,116,124,116,124,Calabria,LOC
11,0,129,135,129,135,Ascoli,LOC
11,0,144,150,144,150,Norcia,LOC
11,1,393,399,104,110,Ascoli,LOC
11,2,709,716,254,261,parties,MISC
11,2,455,459,0,4,Cola,PER
11,2,749,763,294,308,Pope Paul III.,PER
11,2,483,487,28,32,Rome,LOC
11,2,533,539,78,84,Ascoli,LOC
11,4,1288,1294,192,198,Ascoli,LOC
11,5,1367,1379,71,83,Maestro Cola,PER
11,6,1456,1481,25,50,Signor Alessandro Vitelli,PER
11,6,1524,1536,93,105,Maestro Cola,PER
11,6,1506,1513,75,82,Matrice,LOC
11,6,1557,1574,126,143,Città di Castello,LOC
12,0,6,15,6,15,Giorgione,PER
12,0,20,29,20,29,Correggio,PER
12,0,214,219,214,219,Piero,PER
12,0,236,243,236,243,Lorenzo,PER
12,0,273,288,273,288,Cosimo Rosselli,PER
12,0,322,337,322,337,Piero di Cosimo,PER
12,0,98,106,98,106,Lombardy,LOC
12,0,108,115,108,115,Tuscany,LOC
12,2,599,604,0,5,Piero,PER
12,2,622,632,23,33,his father,PER
12,2,731,737,132,138,Cosimo,PER
12,3,1075,1081,142,148,Cosimo,PER
12,5,1418,1435,31,48,lover of solitude,MISC
12,6,1597,1603,22,28,Cosimo,PER
12,6,1775,1780,200,205,Piero,PER
13,0,40,45,40,45,Piero,PER
13,0,200,210,200,210,S. Filippo,PER
13,0,258,266,258,266,Our Lady,PER
13,0,421,432,421,432,Holy Spirit,PER
13,0,94,122,94,122,Church of the Servite Friars,LOC
13,0,131,152,131,152,Chapel of the Tedaldi,LOC
13,1,512,516,54,58,Dove,PER
13,1,586,594,128,136,Margaret,PER
13,1,604,613,146,155,Catherine,PER
13,1,661,666,203,208,Peter,PER
13,1,674,693,216,235,John the Evangelist,PER
13,1,744,751,286,293,Filippo,PER
13,1,779,787,321,329,Antonino,PER
13,2,839,848,26,35,landscape,MISC
13,2,885,898,72,85,strange trees,MISC
13,2,911,920,98,107,grottoes.,MISC
13,3,1124,1129,203,208,Piero,PER
13,4,1273,1284,102,113,S. Margaret,PER
13,5,1698,1712,162,176,marine monster,MISC
13,5,1877,1883,341,347,Nature,MISC
13,5,1942,1952,406,416,creations.,MISC
13,5,1759,1778,223,242,Giuliano de' Medici,PER
13,6,1994,2016,41,63,Duke Cosimo de' Medici,PER
13,6,2061,2066,108,113,Piero,PER
13,6,2240,2257,287,304,M. Cosimo Bartoli,PER
14,0,83,102,83,102,Girolamo Siciolante,PER
14,0,174,189,174,189,Perino del Vaga,PER
14,0,23,27,23,27,Rome,LOC
14,0,244,260,244,260,Castel S. Angelo,LOC
14,1,420,428,39,47,Girolamo,PER
14,1,636,644,255,263,S. Peter,PER
14,1,646,656,265,275,S. Stephen,PER
14,1,662,681,281,300,S. John the Baptist,PER
14,1,548,571,167,190,the Badia of S. Stefano,LOC
14,1,597,606,216,225,Sermoneta,LOC
14,2,894,902,188,196, figures,MISC
14,2,851,859,145,153,Our Lady,PER
14,2,861,868,155,162,S. John,PER
14,2,870,883,164,177,the Magdalene,PER
14,2,774,795,68,89,Church of S. Apostolo,LOC
14,2,800,804,94,98,Rome,LOC
14,3,945,949,12,16,Pace,PER
14,3,977,991,44,58,Cardinal Cesis,PER
14,4,1374,1382,47,55,Girolamo,PER
14,4,1606,1610,279,283,Rome,LOC
14,5,1763,1776,70,83,German colony,MISC
14,5,1927,1944,234,251,Life of Our Lady.,MISC
14,5,1856,1869,163,176,Giulio Romano,PER
14,6,2044,2050,99,105,Christ,PER
14,6,2074,2080,129,135,Angels,PER
14,6,2092,2100,147,155,Our Lady,PER
14,6,2106,2113,161,168,S. John,PER
14,6,2233,2253,288,308,S. James the Apostle,PER
14,6,2258,2279,313,334,S. Alfonso the Bishop,PER
15,0,3,19,3,19,Jacopo del Conte,PER
15,0,72,76,72,76,Rome,LOC
15,1,198,204,5,11,Jacopo,PER
15,1,447,451,254,258,Rome,LOC
15,2,625,638,160,173,Pope Paul III,PER
15,2,828,848,363,383,Signor Piero Strozzi,PER
15,2,1058,1062,593,597,Rome,LOC
15,5,1429,1440,17,28,Dead Christ,MISC
15,5,1447,1458,35,46,altar-piece,MISC
15,5,1540,1560,128,148,Chapel of S. Dionigi,MISC
15,5,1607,1612,195,200,Saint,PER
15,5,1474,1494,62,82,Church of the Popolo,LOC
15,5,1540,1572,128,160,Chapel of S. Dionigi in S. Luigi,LOC
15,6,1751,1761,137,147,Florentine,MISC
15,6,1777,1789,163,175,Misericordia,MISC
15,6,1816,1822,202,208,Christ,PER
15,6,1899,1906,285,292,Madonna,PER
15,6,1751,1789,137,175,Florentine Company of the Misericordia,ORG
15,7,2148,2152,133,137,nude,MISC
15,7,2157,2163,142,148,draped,MISC
15,7,2052,2056,37,41,Rome,LOC
15,8,2437,2458,179,200,Signora Livia Colonna,PER
15,8,2383,2388,125,130,Rome;,LOC
15,9,2571,2587,25,41,Jacopo del Conte,PER
16,0,804,837,804,837,Giovanni da Santo Stefano a Ponte,PER
16,0,841,849,841,849,Florence,LOC
16,1,1171,1192,38,59,Buonamico Buffalmacco,PER
16,1,1181,1192,48,59,Buffalmacco,PER
16,1,1702,1710,569,577,Our Lady,PER
16,1,1417,1437,284,304,Chapel of S. Lorenzo,LOC
16,1,1446,1461,313,328,Pieve of Empoli,LOC
16,1,1575,1581,442,448,Arezzo,LOC
16,1,1726,1738,593,605,S. Francesco,LOC
16,2,1895,1905,155,165,S. Antonio,PER
16,3,2054,2065,115,126,Duke Cosimo,PER
16,3,2319,2331,380,392,Appius Cæcus,PER
16,3,1985,1996,46,57,S. Giustina,LOC
16,3,2004,2013,65,74,S. Matteo,LOC
16,4,2500,2508,0,8,Giovanni,PER
16,4,2723,2738,223,238,S. Michelagnolo,PER
16,4,2529,2537,29,37,Florence,LOC
16,4,2612,2630,112,130,Ponte a S. Trinita,LOC
16,5,3007,3026,141,160,Giovanni dal Ponte.,PER
16,6,3030,3034,3,7,Pisa,LOC
16,6,3134,3156,107,129,S. Paolo a Ripa d'Arno,LOC
17,0,0,8,0,8,Giovanni,PER
17,0,197,210,197,210,Maestro Paolo,PER
17,0,63,71,63,71,Florence,LOC
17,1,231,258,3,30,S. Stefano al Ponte Vecchio,LOC
17,1,350,358,122,130,Florence,LOC
18,0,166,182,166,182,Andrea del Sarto,PER
18,0,166,172,166,172,Andrea,PER
18,5,1363,1369,0,6,Andrea,PER
18,5,1415,1421,52,58,father,PER
18,5,1481,1497,118,134,Andrea del Sarto,PER
18,5,1382,1390,19,27,Florence,LOC
19,0,108,141,108,141,Fra Mariano dal Canto alla Macine,PER
19,0,199,205,199,205,Andrea,PER
19,1,402,406,111,115,mild,MISC
19,1,411,420,120,129,guileless,MISC
19,1,384,390,93,99,Andrea,PER
19,2,721,740,50,69,Alesso Baldovinetti,PER
19,2,904,919,233,248,Cosimo Rosselli,PER
19,2,941,951,270,280,S. Filippo,PER
19,2,973,986,302,315,Servite Order,ORG
19,3,1012,1018,4,10,Cosimo,PER
19,4,1237,1243,102,108,Andrea,PER
19,4,1248,1260,113,125,Franciabigio,PER
19,6,1504,1510,33,39,Andrea,PER
19,6,1930,1942,459,471,Franciabigio,PER
19,7,2084,2090,35,41,Andrea,PER
19,7,2197,2209,148,160,Franciabigio,PER
19,8,2408,2413,4,9,friar,PER
19,8,2522,2532,118,128,S. Filippo,PER
19,8,2620,2626,216,222,Andrea,PER
2,0,69,77,69,77,Giovanni,PER
2,0,82,89,82,89,Niccola,PER
2,0,99,107,99,107,Agostino,PER
2,0,112,118,112,118,Agnolo,PER
2,0,93,97,93,97,Pisa,LOC
2,0,133,138,133,138,Siena,LOC
2,1,301,306,71,76,Siena,LOC
2,3,800,808,0,8,Agostino,PER
2,3,813,819,13,19,Agnolo,PER
2,3,868,876,68,76,Giovanni,PER
2,3,881,888,81,88,Niccola,PER
2,3,892,896,92,96,Pisa,LOC
2,4,1015,1023,30,38,Giovanni,PER
2,4,1280,1288,295,303,Agostino,PER
2,4,1040,1046,55,61,Naples,LOC
2,4,1050,1054,65,69,Pisa,LOC
2,4,1083,1088,98,103,Siena,LOC
2,5,1537,1545,30,38,Giovanni,PER
2,6,1797,1803,78,84,nature,MISC
2,6,1811,1815,92,96,soul,MISC
2,6,1823,1830,104,111,fortune,MISC
2,6,1994,2002,275,283,Agostino,PER
2,6,2045,2053,326,334,Giovanni,PER
2,6,2072,2078,353,359,Agnolo,PER
20,1,523,540,34,51,Galasso Ferrarese,PER
20,1,554,584,65,95,Piero dal Borgo a San Sepolcro,PER
20,1,554,559,65,70,Piero,PER
20,1,609,616,120,127,Ferrara,LOC
20,2,944,950,85,91,Venice,LOC
20,2,1153,1160,294,301,Ferrara,LOC
20,3,1227,1243,65,81,Dominican friars,ORG
20,3,1183,1190,21,28,Bologna,LOC
20,3,1275,1286,113,124,S. Domenico,LOC
20,4,1642,1655,301,314,Old Testament,MISC
20,4,1424,1436,83,95,Black Friars,PER
20,4,1390,1408,49,67,S. Maria del Monte,LOC
20,4,1445,1452,104,111,Bologna,LOC
20,4,1465,1484,124,143,Porta di S. Mammolo,LOC
20,4,1514,1527,173,186,Casa di Mezzo,LOC
21,0,26,31,26,31,Cosmè,PER
21,0,41,49,41,49,Ferrara.,LOC
