doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
13,0,40,45,40,45,Piero,PER
13,0,200,210,200,210,S. Filippo,PER
13,0,258,266,258,266,Our Lady,PER
13,0,421,432,421,432,Holy Spirit,PER
13,0,94,122,94,122,Church of the Servite Friars,LOC
13,0,131,152,131,152,Chapel of the Tedaldi,LOC
13,1,512,516,54,58,Dove,PER
13,1,586,594,128,136,Margaret,PER
13,1,604,613,146,155,Catherine,PER
13,1,661,666,203,208,Peter,PER
13,1,674,693,216,235,John the Evangelist,PER
13,1,744,751,286,293,Filippo,PER
13,1,779,787,321,329,Antonino,PER
13,2,839,848,26,35,landscape,MISC
13,2,885,898,72,85,strange trees,MISC
13,2,911,920,98,107,grottoes.,MISC
13,3,1124,1129,203,208,Piero,PER
13,4,1273,1284,102,113,S. Margaret,PER
13,5,1698,1712,162,176,marine monster,MISC
13,5,1877,1883,341,347,Nature,MISC
13,5,1942,1952,406,416,creations.,MISC
13,5,1759,1778,223,242,Giuliano de' Medici,PER
13,6,1994,2016,41,63,Duke Cosimo de' Medici,PER
13,6,2061,2066,108,113,Piero,PER
13,6,2240,2257,287,304,M. Cosimo Bartoli,PER
