doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
31,0,11,17,11,17,Jacopo,PER
31,0,70,79,70,79,Francesco,PER
31,0,119,127,119,127,L'Indaco,PER
31,1,226,234,18,26,Jacopo—I,PER
31,1,226,232,18,24,Jacopo,PER
31,2,491,504,49,62,Montepulciano,LOC
31,2,617,623,175,181,Arezzo,LOC
31,3,784,799,49,64,Duke Alessandro,PER
31,3,751,755,16,20,city,LOC
31,3,902,921,167,186,Palazzo de' Signori,LOC
31,4,1173,1190,53,70,Emperor Charles V,PER
31,4,1147,1151,27,31,Rome,LOC
31,4,1298,1309,178,189,Campidoglio,LOC
31,5,1476,1505,140,169,Duchess Margherita of Austria,PER
31,5,1699,1707,363,371,L'Indaco,PER
31,5,1513,1533,177,197,Palace of the Medici,LOC
