id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
raffaello:735,MYTH,25,31,Heaven,,,
raffaello:735,PER,84,90,person,,,
raffaello:735,PROD,118,127,treasures,,,
raffaello:735,PER,208,219,individuals,,,
raffaello:735,PER,309,335,Raffaello Sanzio da Urbino,,,
raffaello:735,GPE,329,335,Urbino,,,
raffaello:735,PER,453,456,men,,,
raffaello:735,PROD,525,534,adornment,,,
raffaello:735,PER,645,651,person,,,
raffaello:735,PROD,669,676,actions,,,
raffaello:735,GPE,682,688,nature,,,
raffaello:735,GPE,706,711,world,,,
raffaello:735,PROD,733,736,art,,,
raffaello:735,PER,758,781,Michelagnolo Buonarroti,,,
raffaello:735,PER,815,824,Raffaello,,,
raffaello:735,PROD,829,832,art,,,
raffaello:735,PER,901,910,craftsmen,,,
raffaello:735,GPE,959,965,nature,,,
raffaello:735,MYTH,1202,1209,virtues,,,
raffaello:735,PER,1220,1223,men,,,
raffaello:735,PER,1307,1316,Raffaello,,,
raffaello:735,PER,1679,1698,Raffaello da Urbino,,,
raffaello:735,GPE,1692,1698,Urbino,,,
raffaello:735,PER,1715,1718,men,,,
raffaello:735,MYTH,1755,1766,mortal gods,,,
raffaello:735,MYTH,1762,1766,gods,,,
raffaello:735,PROD,1807,1812,works,,,
raffaello:735,FAC,1854,1862,archives,,,
raffaello:735,GPE,1887,1892,world,,,
raffaello:735,MYTH,1936,1942,Heaven,,,
raffaello:735,PER,1989,1996,RAPHAEL,,,
raffaello:735,MYTH,1998,2007,S. GEORGE,,,
raffaello:735,MYTH,2016,2022,DRAGON,,,
raffaello:735,PER,2079,2088,Raffaello,,,
raffaello:735,GPE,2101,2136,"Urbino, a very famous city in Italy",,,
raffaello:735,GPE,2123,2127,city,,,
raffaello:735,GPE,2131,2136,Italy,,,
raffaello:735,PER,2207,2213,father,,,
raffaello:735,PER,2207,2238,father named Giovanni de' Santi,,,
raffaello:735,PER,2242,2249,painter,,,
raffaello:735,PER,2284,2287,man,,,
raffaello:735,PER,2334,2342,children,,,
raffaello:735,PER,2436,2443,boyhood,,,
raffaello:735,PER,2455,2463,Giovanni,,,
raffaello:735,PER,2497,2504,infants,,,
raffaello:735,PER,2527,2533,nurses,,,
raffaello:735,PER,2562,2569,mothers,,,
raffaello:735,PER,2585,2594,Raffaello,,,
raffaello:735,MYTH,2648,2655,baptism,,,
raffaello:735,PER,2693,2698,child,,,
raffaello:735,PER,2758,2764,mother,,,
raffaello:735,FAC,2838,2843,house,,,
raffaello:735,PER,2851,2858,parents,,,
raffaello:735,FAC,2929,2935,houses,,,
raffaello:735,PER,2939,2947,peasants,,,
raffaello:735,PER,2958,2964,people,,,
raffaello:736,PROD,5,12,picture,,,
raffaello:736,PER,25,37,Lorenzo Nasi,,,
raffaello:736,PER,104,113,Raffaello,,,
raffaello:736,PER,140,146,friend,,,
raffaello:736,PROD,200,204,work,,,
raffaello:736,EVE,298,332,collapse of the hill of S. Giorgio,,,
raffaello:736,GPE,314,318,hill,,,
raffaello:736,GPE,322,332,S. Giorgio,,,
raffaello:736,FAC,338,343,house,,,
raffaello:736,PER,347,354,Lorenzo,,,
raffaello:736,FAC,405,411,houses,,,
raffaello:736,PER,419,424,heirs,,,
raffaello:736,PER,428,442,Marco del Nero,,,
raffaello:736,FAC,467,476,dwellings,,,
raffaello:737,EVE,15,22,Burning,,,
raffaello:737,EVE,15,51,Burning of the Borgo Vecchio of Rome,,,
raffaello:737,GPE,30,43,Borgo Vecchio,,,
raffaello:737,GPE,47,51,Rome,,,
raffaello:737,MYTH,112,121,S. Leo IV,,,
raffaello:737,FAC,146,152,Loggia,,,
raffaello:737,FAC,160,166,Palace,,,
raffaello:737,MYTH,207,218,benediction,,,
raffaello:738,PROD,11,15,work,,,
raffaello:738,PER,17,23,Pietro,,,
raffaello:738,GPE,37,45,Florence,,,
raffaello:738,PER,75,84,Raffaello,,,
raffaello:738,GPE,99,106,Perugia,,,
raffaello:738,GPE,141,158,Città di Castello,,,
raffaello:738,PROD,179,184,panel,,,
raffaello:738,FAC,189,200,S. Agostino,,,
raffaello:738,MYTH,243,254,Crucifixion,,,
raffaello:738,FAC,259,270,S. Domenico,,,
raffaello:738,PROD,346,350,work,,,
raffaello:738,PER,354,363,Raffaello,,,
raffaello:738,PER,379,385,Pietro,,,
raffaello:739,PER,0,9,Raffaello,,,
raffaello:739,PER,51,63,Lorenzo Nasi,,,
raffaello:739,PER,78,85,Lorenzo,,,
raffaello:739,PER,103,107,wife,,,
raffaello:739,PROD,138,145,picture,,,
raffaello:739,MYTH,165,172,Madonna,,,
raffaello:739,MYTH,199,202,Son,,,
raffaello:739,MYTH,214,241,"little S. John, full of joy",,,
raffaello:739,ANIM,257,261,bird,,,
raffaello:740,PER,21,35,Agostino Chigi,,,
raffaello:740,GPE,61,66,Siena,,,
raffaello:740,PER,85,91,friend,,,
raffaello:740,PER,101,104,man,,,
raffaello:740,PER,125,134,Raffaello,,,
raffaello:740,FAC,161,167,chapel,,,
raffaello:740,PER,213,222,Raffaello,,,
raffaello:740,FAC,271,277,loggia,,,
raffaello:740,FAC,285,291,palace,,,
raffaello:740,FAC,308,332,"Chigi, in the Trastevere",,,
raffaello:740,GPE,322,332,Trastevere,,,
raffaello:740,MYTH,336,343,Galatea,,,
raffaello:740,PROD,349,352,car,,,
raffaello:740,GPE,360,363,sea,,,
raffaello:740,ANIM,377,385,dolphins,,,
raffaello:740,MYTH,405,412,Tritons,,,
raffaello:740,MYTH,422,430,sea-gods,,,
