id,type,start_pos,end_pos,surface,coref_id,rel
zuccaro:864,ENT,0,15,Francesco Maria,,
zuccaro:864,ENT,22,36,Duke of Urbino,,
zuccaro:864,ENT,30,36,Urbino,,
zuccaro:864,ENT,60,68,township,,
zuccaro:864,ENT,72,91,Sant'Agnolo in Vado,,
zuccaro:864,ENT,95,100,place,,
zuccaro:864,ENT,109,114,State,,
zuccaro:864,ENT,165,172,painter,,
zuccaro:864,ENT,173,191,Ottaviano Zucchero,,
zuccaro:864,ENT,200,205,child,,
zuccaro:864,PRON,214,216,he,,
zuccaro:864,ENT,234,240,Taddeo,,
zuccaro:864,ENT,248,251,boy,,
zuccaro:864,PRON,317,320,his,,
zuccaro:864,ENT,321,327,father,,
zuccaro:864,PRON,333,336,him,,
zuccaro:864,PRON,343,346,his,,
zuccaro:864,PRON,373,376,him,,
zuccaro:864,ENT,390,396,design,,
zuccaro:864,PRON,419,422,his,,
zuccaro:864,ENT,423,426,son,,
zuccaro:864,ENT,489,495,master,,
zuccaro:864,PRON,513,515,he,,
zuccaro:864,PRON,525,532,himself,,
zuccaro:864,ENT,540,549,Ottaviano,,
zuccaro:864,PRON,557,560,him,,
zuccaro:864,ENT,566,580,Pompeo da Fano,,
zuccaro:864,ENT,576,579,Fan,,
zuccaro:864,PRON,600,603,his,,
zuccaro:864,ENT,604,610,friend,,
zuccaro:864,ENT,630,637,painter,,
zuccaro:864,ENT,639,645,Pompeo,,
zuccaro:864,ENT,648,653,works,,
zuccaro:864,ENT,667,673,Taddeo,,
zuccaro:864,PRON,688,691,his,,
zuccaro:864,PRON,698,700,he,,
zuccaro:864,ENT,713,724,Sant'Agnolo,,
zuccaro:864,PRON,774,777,his,,
zuccaro:864,ENT,778,784,father,,
zuccaro:864,PRON,800,803,his,,
zuccaro:864,PRON,897,899,he,,
zuccaro:864,PRON,953,956,his,,
zuccaro:864,ENT,957,963,father,,
zuccaro:864,ENT,993,997,sons,,
zuccaro:864,ENT,1006,1014,daughter,,
zuccaro:864,PRON,1035,1038,his,,
zuccaro:864,PRON,1060,1062,he,,
zuccaro:864,PRON,1101,1104,his,,
zuccaro:864,ENT,1105,1111,father,,
zuccaro:864,PRON,1115,1117,he,,
zuccaro:864,PRON,1130,1132,he,,
zuccaro:864,ENT,1180,1184,Rome,,
zuccaro:864,PRON,1234,1241,himself,,
zuccaro:864,PRON,1258,1260,he,,
zuccaro:864,PRON,1294,1296,he,,
zuccaro:864,ENT,1317,1324,persons,,
zuccaro:864,PRON,1326,1328,he,,
zuccaro:864,PRON,1350,1354,them,,
zuccaro:864,ENT,1399,1408,Francesco,,
zuccaro:864,ENT,1417,1428,Sant'Agnolo,,
zuccaro:864,ENT,1460,1470,grotesques,,
zuccaro:864,ENT,1477,1492,Perino del Vaga,,
zuccaro:864,PRON,1494,1496,he,,
zuccaro:864,PRON,1507,1514,himself,,
zuccaro:864,PRON,1518,1521,him,,
zuccaro:864,PRON,1549,1552,him,,
zuccaro:864,PRON,1565,1568,his,,
zuccaro:864,ENT,1569,1576,kinsman,,
zuccaro:864,PRON,1578,1580,he,,
zuccaro:864,PRON,1604,1607,him,,
zuccaro:864,PRON,1629,1631,it,,
zuccaro:864,ENT,1637,1646,Francesco,,
zuccaro:864,PRON,1668,1675,kinsmen,,
zuccaro:864,PRON,1710,1713,him,,
zuccaro:864,PRON,1757,1760,him,,
zuccaro:864,ENT,1839,1842,boy,,
zuccaro:864,PRON,1865,1872,himself,,
zuccaro:864,PRON,1909,1916,himself,,
zuccaro:864,ENT,1937,1941,Rome,,
zuccaro:864,ENT,1992,1996,shop,,
zuccaro:864,PRON,2058,2060,he,,
zuccaro:934,ENT,27,42,Cardinal Emulio,,
zuccaro:934,ENT,56,60,Pope,,
zuccaro:934,ENT,121,124,men,,
zuccaro:934,ENT,146,150,work,,
zuccaro:934,ENT,198,204,palace,,
zuccaro:934,ENT,220,224,wood,,
zuccaro:934,ENT,232,241,Belvedere,,
zuccaro:934,ENT,274,286,Pope Paul IV,,
zuccaro:934,ENT,309,317,fountain,,
zuccaro:934,ENT,335,342,statues,,
zuccaro:934,ENT,346,355,ornaments,,
zuccaro:934,ENT,380,386,design,,
zuccaro:934,ENT,390,403,Pirro Ligorio,,
zuccaro:934,ENT,415,418,men,,
zuccaro:934,PRON,452,462,themselves,,
zuccaro:934,ENT,472,477,place,,
zuccaro:934,ENT,484,500,Federigo Barocci,,
zuccaro:934,ENT,504,510,Urbino,,
zuccaro:934,ENT,514,519,youth,,
zuccaro:934,ENT,542,556,Leonardo Cungi,,
zuccaro:934,ENT,561,577,Durante del Nero,,
zuccaro:934,ENT,587,605,Borgo San Sepolcro,,
zuccaro:934,ENT,624,634,apartments,,
zuccaro:934,ENT,648,653,floor,,
zuccaro:934,ENT,674,683,staircase,,
zuccaro:934,ENT,729,733,room,,
zuccaro:934,ENT,749,759,Santi Titi,,
zuccaro:934,ENT,763,770,painter,,
