id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
galasso_ferrarese:801,PER,5,14,strangers,,,,
galasso_ferrarese:801,PROD,26,30,work,,,,
galasso_ferrarese:801,LOC,36,40,city,,,,
galasso_ferrarese:801,PER,63,72,craftsmen,,,,
galasso_ferrarese:801,PER,109,112,man,,,,
galasso_ferrarese:801,MISC,183,186,art,,,,
galasso_ferrarese:801,PER,266,275,strangers,,,,
galasso_ferrarese:801,LOC,302,306,city,,,,
galasso_ferrarese:801,PER,477,487,foreigners,,,,
galasso_ferrarese:801,PER,523,540,Galasso Ferrarese,,,,
galasso_ferrarese:801,PER,554,584,Piero dal Borgo a San Sepolcro,,,,
galasso_ferrarese:801,LOC,564,584,Borgo a San Sepolcro,,,,
galasso_ferrarese:801,PER,601,616,Duke of Ferrara,,,,
galasso_ferrarese:801,PROD,625,630,works,,,,
galasso_ferrarese:801,LOC,681,688,Ferrara,,,,
galasso_ferrarese:801,PER,740,746,Piero',,,,
galasso_ferrarese:801,MISC,748,757,departure,,,,
galasso_ferrarese:801,PER,780,788,painting,,,,
galasso_ferrarese:801,PER,840,846,master,,,,
galasso_ferrarese:801,LOC,850,857,Ferrara,,,,
galasso_ferrarese:801,LOC,919,924,place,,,,
galasso_ferrarese:801,LOC,944,950,Venice,,,,
galasso_ferrarese:801,PROD,982,990,painting,,,,
galasso_ferrarese:801,TECH,994,997,oil,,,,
galasso_ferrarese:801,LOC,1030,1035,place,,,,
galasso_ferrarese:801,PROD,1075,1082,figures,,,,
galasso_ferrarese:801,LOC,1133,1141,churches,,,,
galasso_ferrarese:801,LOC,1153,1160,Ferrara,,,,
galasso_ferrarese:801,LOC,1183,1190,Bologna,,,,
galasso_ferrarese:801,ORG,1227,1243,Dominican friars,,,,
galasso_ferrarese:801,TECH,1259,1262,oil,,,,
galasso_ferrarese:801,LOC,1265,1271,chapel,,,,
galasso_ferrarese:801,LOC,1275,1286,S. Domenico,,,,
galasso_ferrarese:801,PROD,1368,1376,pictures,,,,
galasso_ferrarese:801,TECH,1380,1386,fresco,,,,
galasso_ferrarese:801,LOC,1390,1408,S. Maria del Monte,,,,
galasso_ferrarese:801,LOC,1412,1416,seat,,,,
galasso_ferrarese:801,ORG,1424,1436,Black Friars,,,,
galasso_ferrarese:801,LOC,1445,1452,Bologna,,,,
galasso_ferrarese:801,LOC,1465,1484,Porta di S. Mammolo,,,,
galasso_ferrarese:801,LOC,1500,1506,church,,,,
galasso_ferrarese:801,LOC,1514,1527,Casa di Mezzo,,,,
galasso_ferrarese:801,PROD,1585,1590,works,,,,
galasso_ferrarese:801,TECH,1594,1600,fresco,,,,
galasso_ferrarese:801,MISC,1627,1634,stories,,,,
galasso_ferrarese:801,MISC,1642,1655,Old Testament,,,,
galasso_ferrarese:900,PER,26,31,Cosmè,,,,
galasso_ferrarese:900,LOC,41,48,Ferrara,,,,
galasso_ferrarese:900,LOC,94,100,chapel,,,,
galasso_ferrarese:900,LOC,104,115,S. Domenico,,,,
galasso_ferrarese:900,LOC,128,132,city,,,,
galasso_ferrarese:900,PROD,142,155,folding-doors,,,,
galasso_ferrarese:900,PROD,171,176,organ,,,,
galasso_ferrarese:900,LOC,184,189,Duomo,,,,
