id,type,start_pos,end_pos,surface,coref_id,rel
ridolfo:852,PRON,9,11,it,,
ridolfo:852,ENT,77,80,man,,
ridolfo:852,PRON,119,122,his,,
ridolfo:852,PRON,174,177,him,,
ridolfo:852,PRON,192,194,it,,
ridolfo:852,ENT,227,235,brothers,,
ridolfo:852,ENT,240,244,sons,,
ridolfo:852,ENT,248,255,persons,,
ridolfo:852,PRON,290,295,their,,
ridolfo:852,ENT,296,303,kinsmen,,
ridolfo:852,PRON,350,355,their,,
ridolfo:852,PRON,387,388,I,,
ridolfo:852,PRON,425,429,them,,
ridolfo:852,ENT,623,626,men,,
ridolfo:852,ENT,760,765,David,,
ridolfo:852,ENT,770,791,Benedetto Ghirlandajo,,
ridolfo:852,PRON,851,856,their,,
ridolfo:852,ENT,857,864,brother,,
ridolfo:852,ENT,865,873,Domenico,,
ridolfo:852,ENT,892,895,art,,
ridolfo:852,ENT,965,972,brother,,
ridolfo:852,ENT,1000,1004,path,,
ridolfo:852,ENT,1013,1017,work,,
ridolfo:852,ENT,1032,1041,Benedetto,,
ridolfo:852,ENT,1069,1077,wanderer,,
ridolfo:852,PRON,1104,1107,his,,
ridolfo:852,ENT,1143,1149,mosaic,,
ridolfo:852,ENT,1151,1156,David,,
ridolfo:852,ENT,1187,1195,Domenico,,
ridolfo:852,PRON,1211,1214,him,,
ridolfo:852,PRON,1261,1264,his,,
ridolfo:852,PRON,1288,1291,his,,
ridolfo:852,ENT,1292,1299,brother,,
ridolfo:852,ENT,1300,1309,Benedetto,,
ridolfo:852,ENT,1316,1321,works,,
ridolfo:852,ENT,1331,1339,Domenico,,
ridolfo:852,ENT,1363,1374,altar-piece,,
ridolfo:852,ENT,1382,1392,high-altar,,
ridolfo:852,ENT,1396,1412,S. Maria Novella,,
ridolfo:852,ENT,1465,1470,choir,,
ridolfo:852,ENT,1481,1487,pupils,,
ridolfo:852,ENT,1500,1508,Domenico,,
ridolfo:852,ENT,1522,1530,predella,,
ridolfo:852,ENT,1541,1548,figures,,
ridolfo:852,ENT,1550,1559,Niccolaio,,
ridolfo:852,ENT,1601,1607,figure,,
ridolfo:852,ENT,1611,1621,S. Stephen,,
ridolfo:852,ENT,1625,1636,disputation,,
ridolfo:852,ENT,1645,1650,Saint,,
ridolfo:852,ENT,1658,1676,Francesco Granacci,,
ridolfo:852,ENT,1678,1697,Jacopo  del Tedesco,,
ridolfo:852,ENT,1703,1712,Benedetto,,
ridolfo:852,ENT,1726,1733,figures,,
ridolfo:852,ENT,1737,1748,S. Antonino,,
ridolfo:852,ENT,1750,1760,Archbishop,,
ridolfo:852,ENT,1764,1772,Florence,,
ridolfo:852,ENT,1778,1799,S. Catharine of Siena,,
ridolfo:852,ENT,1794,1799,Siena,,
ridolfo:852,PRON,1805,1809,they,,
ridolfo:852,ENT,1821,1834,altar-picture,,
ridolfo:852,ENT,1838,1846,S. Lucia,,
ridolfo:852,ENT,1889,1894,friar,,
ridolfo:852,ENT,1919,1925,church,,
ridolfo:852,ENT,1942,1951,paintings,,
ridolfo:852,ENT,1956,1964,pictures,,
ridolfo:852,ENT,1981,1987,houses,,
ridolfo:852,ENT,1999,2010,individuals,,
ridolfo:852,ENT,2047,2053,France,,
ridolfo:852,PRON,2061,2063,he,,
ridolfo:852,ENT,2096,2105,Benedetto,,
ridolfo:852,ENT,2118,2126,Florence,,
ridolfo:852,PRON,2166,2168,he,,
ridolfo:852,ENT,2192,2196,King,,
ridolfo:852,PRON,2213,2216,his,,
ridolfo:928,ENT,34,41,Ridolfo,,
ridolfo:928,ENT,48,56,disciple,,
ridolfo:928,ENT,60,76,Lorenzo di Credi,,
ridolfo:928,ENT,71,76,Credi,,
ridolfo:928,ENT,96,115,Andrea del Ceraiolo,,
ridolfo:928,ENT,124,131,Michele,,
ridolfo:928,ENT,141,144,man,,
ridolfo:928,PRON,182,185,his,,
ridolfo:928,ENT,231,238,Michele,,
ridolfo:928,ENT,270,277,Ridolfo,,
ridolfo:928,PRON,290,293,him,,
ridolfo:928,PRON,336,338,he,,
ridolfo:928,PRON,353,356,his,,
ridolfo:928,ENT,357,363,master,,
ridolfo:928,PRON,375,378,his,,
ridolfo:928,ENT,416,421,works,,
ridolfo:928,ENT,458,465,Michele,,
ridolfo:928,ENT,478,485,Ridolfo,,
ridolfo:928,ENT,498,504,father,,
ridolfo:928,PRON,516,519,him,,
ridolfo:928,PRON,548,551,him,,
ridolfo:928,ENT,579,586,Ridolfo,,
