id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
ridolfo:852,PER,77,80,man,,,,
ridolfo:852,PER,227,235,brothers,,,,
ridolfo:852,PER,240,244,sons,,,,
ridolfo:852,PER,248,255,persons,,,,
ridolfo:852,PER,296,303,kinsmen,,,,
ridolfo:852,PER,623,626,men,,,,
ridolfo:852,PER,760,765,David,,,,
ridolfo:852,PER,770,791,Benedetto Ghirlandajo,,,,
ridolfo:852,PER,857,864,brother,,,,
ridolfo:852,PER,865,873,Domenico,,,,
ridolfo:852,PROD,892,895,art,,,,
ridolfo:852,PER,965,972,brother,,,,
ridolfo:852,LOC,1000,1004,path,,,,
ridolfo:852,PROD,1013,1017,work,,,,
ridolfo:852,PER,1032,1041,Benedetto,,,,
ridolfo:852,PER,1069,1077,wanderer,,,,
ridolfo:852,PROD,1143,1149,mosaic,,,,
ridolfo:852,PER,1151,1156,David,,,,
ridolfo:852,PER,1187,1195,Domenico,,,,
ridolfo:852,PER,1292,1299,brother,,,,
ridolfo:852,PER,1300,1309,Benedetto,,,,
ridolfo:852,PROD,1316,1321,works,,,,
ridolfo:852,PER,1331,1339,Domenico,,,,
ridolfo:852,PROD,1363,1374,altar-piece,,,,
ridolfo:852,PROD,1382,1392,high-altar,,,,
ridolfo:852,LOC,1396,1412,S. Maria Novella,,,,
ridolfo:852,PROD,1465,1470,choir,,,,
ridolfo:852,PER,1481,1487,pupils,,,,
ridolfo:852,PER,1500,1508,Domenico,,,,
ridolfo:852,PROD,1522,1530,predella,,,,
ridolfo:852,MISC,1541,1548,figures,,,,
ridolfo:852,PER,1550,1559,Niccolaio,,,,
ridolfo:852,PROD,1601,1607,figure,,,,
ridolfo:852,PER,1611,1621,S. Stephen,,,,
ridolfo:852,MISC,1625,1636,disputation,,,,
ridolfo:852,PER,1645,1650,Saint,,,,
ridolfo:852,PER,1658,1676,Francesco Granacci,,,,
ridolfo:852,PER,1678,1697,Jacopo  del Tedesco,,,,
ridolfo:852,PER,1703,1712,Benedetto,,,,
ridolfo:852,MISC,1726,1733,figures,,,,
ridolfo:852,PER,1737,1748,S. Antonino,,,,
ridolfo:852,PER,1750,1760,Archbishop,,,,
ridolfo:852,LOC,1764,1772,Florence,,,,
ridolfo:852,PER,1778,1799,S. Catharine of Siena,,,,
ridolfo:852,LOC,1794,1799,Siena,,,,
ridolfo:852,PROD,1821,1834,altar-picture,,,,
ridolfo:852,PER,1838,1846,S. Lucia,,,,
ridolfo:852,PER,1889,1894,friar,,,,
ridolfo:852,LOC,1919,1925,church,,,,
ridolfo:852,PROD,1942,1951,paintings,,,,
ridolfo:852,PROD,1956,1964,pictures,,,,
ridolfo:852,LOC,1981,1987,houses,,,,
ridolfo:852,PER,1999,2010,individuals,,,,
ridolfo:852,LOC,2047,2053,France,,,,
