id,type,start_pos,end_pos,surface,coref_id
sanmichele:748,ENT,0,19,Michele San Michele,
sanmichele:748,ENT,37,43,Verona,
sanmichele:748,ENT,98,110,architecture,
sanmichele:748,PRON,116,119,his,
sanmichele:748,ENT,120,126,father,
sanmichele:748,ENT,127,135,Giovanni,
sanmichele:748,PRON,140,143,his,
sanmichele:748,ENT,144,149,uncle,
sanmichele:748,ENT,150,161,Bartolommeo,
sanmichele:748,ENT,178,188,architects,
sanmichele:748,ENT,226,230,Rome,
sanmichele:748,PRON,240,243,his,
sanmichele:748,ENT,244,250,father,
sanmichele:748,ENT,259,267,brothers,
sanmichele:748,ENT,303,309,Jacopo,
sanmichele:748,PRON,319,326,himself,
sanmichele:748,ENT,330,337,letters,
sanmichele:748,ENT,360,371,Don Camillo,
sanmichele:748,ENT,379,392,Canon Regular,
sanmichele:748,ENT,397,404,General,
sanmichele:748,ENT,413,418,Order,
sanmichele:748,PRON,442,444,he,
sanmichele:748,ENT,476,488,architecture,
sanmichele:748,PRON,598,600,he,
sanmichele:748,ENT,640,644,Rome,
sanmichele:748,ENT,669,675,places,
sanmichele:748,ENT,697,701,city,
sanmichele:748,PRON,712,715,his,
sanmichele:748,ENT,726,732,people,
sanmichele:748,ENT,736,743,Orvieto,
sanmichele:748,PRON,753,756,him,
sanmichele:748,ENT,760,769,architect,
sanmichele:748,ENT,790,796,temple,
sanmichele:748,PRON,835,837,he,
sanmichele:748,PRON,854,859,their,
sanmichele:748,PRON,869,871,he,
sanmichele:748,ENT,908,922,Monte Fiascone,
sanmichele:748,ENT,927,936,architect,
sanmichele:748,ENT,945,953,building,
sanmichele:748,ENT,973,979,temple,
sanmichele:748,PRON,1043,1045,he,
sanmichele:748,ENT,1097,1103,cities,
sanmichele:748,ENT,1123,1135,architecture,
sanmichele:748,ENT,1149,1154,works,
sanmichele:748,ENT,1173,1177,tomb,
sanmichele:748,ENT,1198,1204,design,
sanmichele:748,ENT,1208,1219,S. Domenico,
sanmichele:748,ENT,1208,1237,S. Domenico at Monte Fiascone,
sanmichele:748,ENT,1223,1237,Monte Fiascone,
sanmichele:748,PRON,1238,1239,I,
sanmichele:748,ENT,1253,1293,"one of the Petrucci, a nobleman of Siena",
sanmichele:748,ENT,1264,1272,Petrucci,
sanmichele:748,ENT,1276,1284,nobleman,
sanmichele:748,ENT,1288,1293,Siena,
sanmichele:748,PRON,1374,1376,he,
sanmichele:748,ENT,1404,1411,designs,
sanmichele:748,ENT,1424,1430,houses,
sanmichele:748,PRON,1457,1464,himself,
sanmichele:748,ENT,1476,1479,man,
sanmichele:748,ENT,1524,1528,Pope,
sanmichele:748,ENT,1524,1540,Pope Clement VII,
sanmichele:748,PRON,1567,1570,him,
sanmichele:748,ENT,1611,1615,wars,
sanmichele:748,ENT,1663,1668,Italy,
sanmichele:748,PRON,1675,1678,him,
sanmichele:748,ENT,1697,1717,Antonio da San Gallo,
sanmichele:748,ENT,1708,1717,San Gallo,
sanmichele:748,ENT,1840,1846,States,
sanmichele:748,ENT,1840,1860,States of the Church,
sanmichele:748,ENT,1854,1860,Church,
sanmichele:748,ENT,1920,1934,fortifications,
sanmichele:748,ENT,1950,1955,Parma,
sanmichele:748,ENT,1960,1968,Piacenza,
sanmichele:748,ENT,1988,1994,cities,
sanmichele:748,ENT,2018,2022,Rome,
sanmichele:748,ENT,2070,2073,war,
sanmichele:748,ENT,2110,2117,Michele,
sanmichele:748,ENT,2122,2129,Antonio,
sanmichele:748,ENT,2162,2169,Pontiff,
sanmichele:748,ENT,2185,2192,Michele,
sanmichele:748,PRON,2237,2240,his,
sanmichele:748,ENT,2248,2252,city,
sanmichele:748,PRON,2257,2260,his,
sanmichele:748,ENT,2261,2270,relatives,
sanmichele:748,ENT,2275,2282,friends,
sanmichele:748,ENT,2309,2319,fortresses,
sanmichele:748,ENT,2327,2336,Venetians,
sanmichele:751,PRON,101,104,his,
