doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
39,1,454,460,249,255,Christ,Subject
39,2,612,623,47,58,Dead Christ,Subject
39,2,737,746,172,181,S. Helena,Subject
39,2,762,785,197,220,the Emperor Constantine,Subject
39,2,790,814,225,249,the finding of the Cross,Subject
39,3,851,863,35,47,S. Sebastian,Subject
39,5,1165,1225,10,70,Christ appearing to Mary Magdalene in the form of a gardener,Subject
39,5,1238,1305,83,150,S. Peter leaving the ship and walking over the water towards Christ,Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Subject
39,6,1521,1534,140,153,three martyrs,Subject
39,7,1706,1725,99,118,S. John the Baptist,Subject
39,7,1731,1744,124,137,S. Sebastian.,Subject
39,8,1839,1846,94,101,Madonna,Subject
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,Subject
39,11,2415,2426,101,112,S. Laurence,Subject
39,11,2431,2441,117,127,S. Francis,Subject
