id,type,start_pos,end_pos,surface,coref_id
zuccaro:759,ENT,0,15,Francesco Maria,
zuccaro:759,ENT,22,26,Duke,
zuccaro:759,ENT,22,36,Duke of Urbino,
zuccaro:759,ENT,30,36,Urbino,
zuccaro:759,ENT,60,114,"township of Sant'Agnolo in Vado, a place in that State",
zuccaro:759,ENT,95,100,place,
zuccaro:759,ENT,109,114,State,
zuccaro:759,ENT,165,191,painter Ottaviano Zucchero,
zuccaro:759,ENT,200,205,child,
zuccaro:759,PRON,214,216,he,
zuccaro:759,ENT,234,240,Taddeo,
zuccaro:759,ENT,248,251,boy,
zuccaro:759,PRON,317,320,his,
zuccaro:759,ENT,321,327,father,
zuccaro:759,PRON,333,336,him,
zuccaro:759,PRON,343,346,his,
zuccaro:759,PRON,373,376,him,
zuccaro:759,ENT,390,396,design,
zuccaro:759,PRON,419,422,his,
zuccaro:759,ENT,423,426,son,
zuccaro:759,ENT,489,495,master,
zuccaro:759,PRON,513,515,he,
zuccaro:759,PRON,525,532,himself,
zuccaro:759,ENT,540,549,Ottaviano,
zuccaro:759,PRON,557,560,him,
zuccaro:759,ENT,566,580,Pompeo da Fano,
zuccaro:759,ENT,576,580,Fano,
zuccaro:759,PRON,600,603,his,
zuccaro:759,ENT,604,610,friend,
zuccaro:759,ENT,630,637,painter,
zuccaro:759,ENT,639,645,Pompeo,
zuccaro:759,ENT,648,653,works,
zuccaro:759,ENT,667,673,Taddeo,
zuccaro:759,PRON,688,691,his,
zuccaro:759,PRON,698,700,he,
zuccaro:759,ENT,713,724,Sant'Agnolo,
zuccaro:759,ENT,774,777,his,
zuccaro:759,ENT,778,784,father,
zuccaro:759,PRON,800,803,his,
zuccaro:759,PRON,897,899,he,
zuccaro:759,PRON,953,956,his,
zuccaro:759,ENT,957,963,father,
zuccaro:759,ENT,993,997,sons,
zuccaro:759,PRON,1035,1038,his,
zuccaro:759,PRON,1060,1062,he,
zuccaro:759,PRON,1101,1104,his,
zuccaro:759,ENT,1105,1111,father,
zuccaro:759,ENT,1115,1117,he,
zuccaro:759,PRON,1130,1132,he,
zuccaro:759,ENT,1180,1184,Rome,
zuccaro:759,PRON,1234,1241,himself,
zuccaro:759,PRON,1258,1260,he,
zuccaro:759,PRON,1294,1296,he,
zuccaro:759,ENT,1317,1324,persons,
zuccaro:759,PRON,1326,1328,he,
zuccaro:759,PRON,1350,1354,them,
zuccaro:759,ENT,1399,1428,"Francesco, called Sant'Agnolo",
zuccaro:759,ENT,1460,1470,grotesques,
zuccaro:759,ENT,1477,1492,Perino del Vaga,
zuccaro:759,PRON,1494,1496,he,
zuccaro:759,PRON,1507,1514,himself,
zuccaro:759,PRON,1518,1521,him,
zuccaro:759,PRON,1549,1552,him,
zuccaro:759,PRON,1565,1568,his,
zuccaro:759,ENT,1569,1576,kinsman,
zuccaro:759,PRON,1578,1580,he,
zuccaro:759,PRON,1604,1607,him,
zuccaro:759,PRON,1629,1631,it,
zuccaro:759,ENT,1637,1646,Francesco,
zuccaro:759,PRON,1668,1675,kinsmen,
zuccaro:759,PRON,1710,1713,him,
zuccaro:759,PRON,1757,1760,him,
zuccaro:759,ENT,1839,1842,boy,
zuccaro:759,PRON,1865,1872,himself,
zuccaro:759,PRON,1909,1916,himself,
zuccaro:759,ENT,1937,1941,Rome,
zuccaro:759,ENT,1992,1996,shop,
zuccaro:759,PRON,2058,2060,he,
