id,type,start_pos,end_pos,surface,coref_id
lba:705,ENT,82,91,craftsmen,
lba:705,PRON,112,114,it,
lba:705,ENT,136,145,sculptors,
lba:705,ENT,147,155,painters,
lba:705,ENT,161,171,architects,
lba:705,PRON,177,179,it,
lba:705,ENT,200,209,invention,
lba:705,ENT,221,226,works,
lba:705,ENT,264,267,man,
lba:705,PRON,303,306,his,
lba:705,PRON,339,341,he,
lba:705,PRON,442,444,it,
lba:705,ENT,471,476,sites,
lba:705,ENT,481,490,buildings,
lba:705,ENT,667,670,man,
lba:705,ENT,697,701,work,
lba:705,PRON,702,704,he,
lba:705,PRON,764,771,himself,
lba:705,ENT,846,849,man,
lba:705,PRON,1018,1021,our,
lba:705,ENT,1041,1044,art,
lba:705,ENT,1096,1103,science,
lba:705,ENT,1158,1167,craftsmen,
lba:705,ENT,1241,1246,works,
lba:705,PRON,1300,1304,they,
lba:705,PRON,1308,1310,it,
lba:705,ENT,1372,1392,Leon Batista Alberti,
lba:705,ENT,1418,1423,Latin,
lba:705,ENT,1424,1430,tongue,
lba:705,ENT,1462,1474,architecture,
lba:705,ENT,1479,1490,perspective,
lba:705,ENT,1499,1507,painting,
lba:705,PRON,1521,1524,him,
lba:705,ENT,1525,1530,books,
lba:705,ENT,1591,1600,craftsmen,
lba:705,PRON,1682,1685,his,
lba:705,ENT,1690,1697,country,
lba:705,PRON,1712,1715,him,
lba:705,PRON,1728,1730,it,
lba:705,PRON,1778,1781,his,
lba:705,ENT,1800,1804,pens,
lba:705,ENT,1809,1815,speech,
lba:705,PRON,1836,1838,he,
lba:705,PRON,1895,1898,him,
lba:705,ENT,1902,1906,work,
lba:705,PRON,1949,1951,it,
lba:705,ENT,2049,2054,books,
lba:705,PRON,2095,2099,they,
lba:705,PRON,2163,2165,It,
lba:705,ENT,2200,2212,Leon Batista,
lba:705,PRON,2231,2234,his,
lba:705,PRON,2265,2268,his,
lba:705,ENT,2281,2284,man,
lba:705,ENT,2294,2302,Florence,
lba:705,ENT,2315,2342,noble family of the Alberti,
lba:705,ENT,2321,2327,family,
lba:705,PRON,2353,2355,we,
lba:705,PRON,2394,2401,himself,
lba:705,ENT,2423,2432,geography,
lba:705,ENT,2456,2467,antiquities,
lba:705,ENT,2481,2488,writing,
lba:705,PRON,2499,2501,he,
lba:705,ENT,2539,2546,working,
