id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
giocondo:678,PER,3,10,writers,,,
giocondo:678,PROD,14,21,history,,,
giocondo:678,PER,309,312,man,,,
giocondo:678,MYTH,499,503,Time,,,
giocondo:678,PER,527,533,father,,,
giocondo:678,PROD,680,685,Lives,,,
giocondo:678,PER,693,701,Painters,,,
giocondo:678,PER,712,721,Craftsmen,,,
giocondo:678,MYTH,800,822,Fra Giocondo of Verona,,,
giocondo:678,GPE,816,822,Verona,,,
giocondo:678,PER,826,829,man,,,
giocondo:678,PER,850,856,master,,,
giocondo:678,PROD,940,946,record,,,
giocondo:678,PER,1002,1011,craftsmen,,,
giocondo:678,LOC,1031,1036,world,,,
giocondo:678,PER,1082,1089,masters,,,
giocondo:678,GPE,1093,1099,Verona,,,
giocondo:678,PROD,1186,1191,image,,,
giocondo:678,PROD,1245,1254,portraits,,,
giocondo:678,MYTH,1465,1477,Fra Giocondo,,,
giocondo:678,PER,1484,1487,man,,,
giocondo:678,PROD,1509,1514,habit,,,
giocondo:678,MYTH,1518,1528,S. Dominic,,,
giocondo:678,MYTH,1552,1564,Fra Giocondo,,,
giocondo:678,MYTH,1570,1591,Fra Giovanni Giocondo,,,
giocondo:678,PER,1606,1614,Giovanni,,,
giocondo:678,MYTH,1684,1696,Fra Giocondo,,,
giocondo:678,PROD,1757,1764,letters,,,
giocondo:678,PER,1798,1809,philosopher,,,
giocondo:678,PER,1814,1824,theologian,,,
giocondo:678,GPE,1848,1853,Greek,,,
giocondo:678,PER,1854,1861,scholar,,,
giocondo:678,PROD,1905,1913,learning,,,
giocondo:678,PROD,1918,1925,letters,,,
giocondo:678,GPE,1959,1964,Italy,,,
giocondo:678,PER,2004,2013,architect,,,
giocondo:678,PER,2023,2026,man,,,
giocondo:678,PROD,2067,2070,art,,,
giocondo:678,PER,2075,2083,Scaliger,,,
giocondo:678,PROD,2099,2106,epistle,,,
giocondo:678,PER,2115,2121,Cardan,,,
giocondo:678,PER,2139,2143,Budé,,,
giocondo:678,PROD,2151,2155,book,,,
giocondo:678,PROD,2156,2166,"""De Asse,""",,,
giocondo:678,PROD,2212,2220,Pandects,,,
giocondo:679,PER,9,17,Giocondo,,,
giocondo:679,PROD,70,82,Commentaries,,,
giocondo:679,PER,86,91,Cæsar,,,
giocondo:679,PROD,125,132,drawing,,,
giocondo:679,FAC,140,146,bridge,,,
giocondo:679,PER,156,161,Cæsar,,,
giocondo:679,GPE,171,176,River,,,
giocondo:679,GPE,171,182,River Rhone,,,
giocondo:679,PROD,219,231,Commentaries,,,
giocondo:679,MYTH,266,269,Fra,,,
giocondo:679,MYTH,266,278,Fra Giocondo,,,
giocondo:680,PER,103,106,men,,,
giocondo:680,PROD,114,118,arts,,,
giocondo:680,GPE,179,183,city,,,
giocondo:680,PER,195,276,"Liberale of Verona, a disciple of Vincenzio di Stefano, a native of the same city",,,
giocondo:680,GPE,207,213,Verona,,,
giocondo:680,PER,217,225,disciple,,,
giocondo:680,PER,229,276,"Vincenzio di Stefano, a native of the same city",,,
giocondo:680,FAC,335,355,Church of Ognissanti,,,
giocondo:680,MYTH,345,355,Ognissanti,,,
giocondo:680,MYTH,374,379,Monks,,,
giocondo:680,MYTH,374,394,Monks of S. Benedict,,,
giocondo:680,MYTH,383,394,S. Benedict,,,
giocondo:680,GPE,399,405,Mantua,,,
giocondo:680,MYTH,427,434,Madonna,,,
giocondo:680,PROD,479,483,work,,,
giocondo:681,MYTH,64,73,S. Chiara,,,
giocondo:681,MYTH,140,151,S. Giovanni,,,
giocondo:681,GPE,140,160,S. Giovanni in Valle,,,
giocondo:682,PER,17,24,persons,,,
giocondo:682,GPE,98,104,Verona,,,
giocondo:682,PER,133,140,Emperor,,,
giocondo:682,FAC,145,151,bridge,,,
giocondo:682,FAC,172,190,Ponte della Pietra,,,
giocondo:682,GPE,200,204,city,,,
giocondo:682,FAC,281,285,pier,,,
giocondo:682,MYTH,340,352,Fra Giocondo,,,
giocondo:682,PROD,362,368,design,,,
giocondo:683,GPE,15,20,Paris,,,
giocondo:683,PER,39,43,King,,,
giocondo:683,PER,39,53,King Louis XII,,,
giocondo:683,MYTH,55,67,Fra Giocondo,,,
giocondo:683,FAC,85,92,bridges,,,
giocondo:683,GPE,102,107,Seine,,,
giocondo:683,PROD,128,133,works,,,
giocondo:683,PER,167,171,King,,,
giocondo:683,MYTH,207,219,Fra Giocondo,,,
giocondo:684,PROD,10,19,paintings,,,
giocondo:684,PER,23,31,Liberale,,,
giocondo:684,FAC,44,50,Chapel,,,
giocondo:684,FAC,44,92,Chapel of the Monte della Pietà in S. Bernardino,,,
giocondo:684,MYTH,58,75,Monte della Pietà,,,
giocondo:684,FAC,79,92,S. Bernardino,,,
giocondo:684,GPE,108,112,city,,,
giocondo:684,PROD,142,149,picture,,,
giocondo:684,MYTH,164,189,Deposition from the Cross,,,
giocondo:684,MYTH,184,189,Cross,,,
giocondo:684,MYTH,204,210,Angels,,,
giocondo:684,MYTH,249,298,Mysteries (for so they are called) of the Passion,,,
giocondo:684,MYTH,291,298,Passion,,,
giocondo:684,MYTH,351,371,Death of the Saviour,,,
giocondo:684,MYTH,364,371,Saviour,,,
