doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
45,2,645,664,187,206,Michele di Ridolfo.,Artwork
45,4,876,887,115,126,altar-piece,Artwork
45,5,1160,1182,152,174,Assumption of Our Lady,Artwork
45,6,1272,1283,70,81,altar-piece,Artwork
45,6,1402,1427,200,225,Our Lady and some Saints.,Artwork
45,7,1436,1455,8,27,Chapel of the Segni,Artwork
45,7,1631,1663,203,235,Beheading of S. John the Baptist,Artwork
45,7,1728,1740,300,312,Annunciation,Artwork
45,8,1753,1764,11,22,altar-piece,Artwork
45,8,1770,1778,28,36,S. Rocco,Artwork
45,8,1812,1824,70,82,S. Sebastian,Artwork
45,8,1843,1851,101,109,Our Lady,Artwork
45,8,1996,2004,254,262,S. James,Artwork
45,9,2099,2108,53,62,a S. Anne,Artwork
