id,type,start_pos,end_pos,surface,coref_id,rel
calavrese:889,ENT,9,14,world,,
calavrese:889,ENT,49,56,science,,
calavrese:889,PRON,93,96,its,,
calavrese:889,ENT,160,168,miracles,,
calavrese:889,PRON,274,276,we,,
calavrese:889,ENT,294,301,country,,
calavrese:889,ENT,375,379,work,,
calavrese:889,PRON,422,426,they,,
calavrese:889,PRON,457,461,they,,
calavrese:889,PRON,516,518,we,,
calavrese:889,PRON,531,533,we,,
calavrese:889,ENT,554,562,province,,
calavrese:889,ENT,565,570,fruit,,
calavrese:889,PRON,623,625,we,,
calavrese:889,ENT,639,642,man,,
calavrese:889,PRON,666,668,we,,
calavrese:889,PRON,674,677,him,,
calavrese:889,ENT,683,690,country,,
calavrese:889,ENT,697,700,men,,
calavrese:889,PRON,745,747,it,,
calavrese:889,ENT,761,768,painter,,
calavrese:889,ENT,769,784,Marco Calavrese,,
calavrese:889,PRON,799,802,his,,
calavrese:889,ENT,807,814,country,,
calavrese:889,PRON,826,829,his,,
calavrese:889,ENT,830,840,habitation,,
calavrese:889,ENT,864,868,city,,
calavrese:889,ENT,872,878,Naples,,
calavrese:889,PRON,880,882,He,,
calavrese:889,PRON,932,935,his,,
calavrese:889,ENT,943,947,Rome,,
calavrese:889,ENT,995,1002,student,,
calavrese:889,ENT,1006,1014,painting,,
calavrese:889,ENT,1024,1028,song,,
calavrese:889,ENT,1036,1041,Siren,,
calavrese:889,PRON,1058,1061,him,,
calavrese:889,PRON,1088,1090,he,,
calavrese:889,ENT,1116,1120,lute,,
calavrese:889,ENT,1135,1141,waters,,
calavrese:889,PRON,1145,1151,Sebeto,,
calavrese:889,PRON,1162,1165,his,,
calavrese:889,PRON,1178,1180,he,,
calavrese:889,ENT,1192,1200,prisoner,,
calavrese:889,ENT,1217,1221,land,,
calavrese:889,PRON,1228,1230,he,,
calavrese:889,PRON,1243,1246,his,,
calavrese:889,ENT,1257,1263,Heaven,,
calavrese:889,PRON,1268,1271,his,,
calavrese:889,ENT,1288,1293,earth,,
calavrese:889,ENT,1295,1300,Marco,,
calavrese:889,ENT,1322,1327,works,,
calavrese:889,ENT,1331,1335,oils,,
calavrese:889,ENT,1343,1349,fresco,,
calavrese:889,PRON,1355,1357,he,,
calavrese:889,PRON,1365,1372,himself,,
calavrese:889,ENT,1398,1401,man,,
calavrese:889,ENT,1430,1433,art,,
calavrese:889,PRON,1453,1456,his,,
calavrese:889,PRON,1470,1472,we,,
calavrese:889,ENT,1491,1495,work,,
calavrese:889,PRON,1501,1503,he,,
calavrese:889,ENT,1516,1522,Aversa,,
calavrese:889,ENT,1547,1553,Naples,,
calavrese:889,ENT,1576,1589,panel-picture,,
calavrese:889,ENT,1593,1597,oils,,
calavrese:889,ENT,1605,1615,high-altar,,
calavrese:889,ENT,1623,1644,Church of S. Agostino,,
calavrese:889,ENT,1633,1644,S. Agostino,,
calavrese:889,ENT,1670,1675,frame,,
calavrese:889,ENT,1689,1697,pictures,,
calavrese:889,ENT,1711,1717,scenes,,
calavrese:889,ENT,1723,1730,figures,,
calavrese:889,PRON,1741,1743,he,,
calavrese:889,ENT,1756,1768,S. Augustine,,
calavrese:889,ENT,1788,1796,heretics,,
calavrese:889,ENT,1803,1820,stories of Christ,,
calavrese:889,ENT,1814,1820,Christ,,
calavrese:889,ENT,1825,1831,Saints,,
calavrese:890,ENT,24,31,Niccola,,
calavrese:890,ENT,61,87,Maestro Cola dalla Matrice,,
calavrese:890,ENT,80,87,Matrice,,
calavrese:890,ENT,107,112,works,,
calavrese:890,ENT,116,124,Calabria,,
calavrese:890,ENT,129,135,Ascoli,,
calavrese:890,ENT,144,150,Norcia,,
calavrese:890,PRON,200,203,him,,
calavrese:890,ENT,223,229,master,,
calavrese:890,PRON,299,301,he,,
calavrese:890,PRON,312,315,his,,
calavrese:890,ENT,329,341,architecture,,
calavrese:890,ENT,351,360,buildings,,
calavrese:890,PRON,382,385,his,,
calavrese:890,ENT,393,399,Ascoli,,
calavrese:890,ENT,424,432,province,,
calavrese:890,PRON,437,440,him,,
calavrese:890,ENT,444,453,architect,,
calavrese:890,ENT,455,459,Cola,,
calavrese:890,ENT,483,487,Rome,,
calavrese:890,PRON,501,504,his,,
calavrese:890,ENT,505,512,country,,
calavrese:890,ENT,533,539,Ascoli,,
calavrese:890,PRON,575,578,his,,
calavrese:890,ENT,579,583,wife,,
calavrese:890,ENT,587,592,woman,,
calavrese:890,ENT,616,622,family,,
calavrese:890,ENT,667,673,spirit,,
calavrese:890,ENT,698,704,strife,,
calavrese:890,ENT,709,716,parties,,
calavrese:890,ENT,726,732,Ascoli,,
calavrese:890,ENT,749,762,Pope Paul III,,
calavrese:890,PRON,780,783,she,,
calavrese:890,PRON,800,803,her,,
calavrese:890,ENT,804,811,husband,,
calavrese:890,ENT,823,831,soldiers,,
calavrese:890,PRON,852,855,her,,
calavrese:890,PRON,934,937,she,,
calavrese:890,PRON,982,985,she,,
calavrese:890,PRON,997,1000,her,,
calavrese:890,ENT,1020,1024,life,,
calavrese:890,PRON,1028,1031,her,,
calavrese:890,ENT,1032,1039,husband,,
calavrese:890,PRON,1050,1057,herself,,
calavrese:890,ENT,1070,1075,cliff,,
calavrese:890,ENT,1113,1121,soldiers,,
calavrese:890,PRON,1136,1139,she,,
calavrese:890,PRON,1203,1206,she,,
calavrese:890,PRON,1222,1226,they,,
calavrese:890,ENT,1236,1243,husband,,
calavrese:890,PRON,1258,1261,him,,
calavrese:890,ENT,1288,1294,Ascoli,,
calavrese:890,ENT,1334,1339,woman,,
calavrese:890,ENT,1367,1379,Maestro Cola,,
calavrese:890,PRON,1399,1402,his,,
calavrese:890,ENT,1403,1407,life,,
calavrese:890,ENT,1456,1481,Signor Alessandro Vitelli,,
calavrese:890,ENT,1498,1513,Lord of Matrice,,
calavrese:890,ENT,1506,1513,Matrice,,
calavrese:890,ENT,1524,1536,Maestro Cola,,
calavrese:890,ENT,1549,1552,man,,
calavrese:890,ENT,1557,1574,Città di Castello,,
calavrese:890,PRON,1582,1584,he,,
calavrese:890,PRON,1592,1595,him,,
calavrese:890,PRON,1608,1611,his,,
calavrese:890,ENT,1612,1618,palace,,
calavrese:890,ENT,1624,1629,works,,
calavrese:890,ENT,1633,1639,fresco,,
calavrese:890,ENT,1655,1663,pictures,,
calavrese:890,ENT,1687,1699,Maestro Cola,,
calavrese:890,PRON,1719,1722,his,,
calavrese:890,ENT,1731,1738,Matrice,,
