id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
granacci:693,PER,44,53,craftsmen,,,
granacci:693,PER,170,173,men,,,
granacci:693,MYTH,179,185,Heaven,,,
granacci:693,PROD,257,261,arts,,,
granacci:693,PROD,380,385,works,,,
granacci:693,PER,389,392,men,,,
granacci:693,PER,511,529,Francesco Granacci,,,
granacci:693,PER,603,633,Magnificent Lorenzo de' Medici,,,
granacci:693,ORG,627,633,Medici,,,
granacci:693,FAC,650,656,garden,,,
granacci:693,PER,696,699,boy,,,
granacci:693,PER,731,743,Michelagnolo,,,
granacci:693,PLANT,768,774,fruits,,,
granacci:693,PER,975,988,Michelagnolo ,,,
granacci:693,PER,1040,1047,friends,,,
granacci:693,PROD,1155,1160,works,,,
granacci:693,PROD,1193,1196,art,,,
granacci:693,PER,1221,1229,Granacci,,,
granacci:693,FAC,1284,1292,workshop,,,
granacci:693,PER,1296,1316,Domenico Ghirlandajo,,,
granacci:693,PER,1339,1347,Granacci,,,
granacci:693,PER,1387,1398,Ghirlandajo,,,
granacci:693,PER,1401,1410,young men,,,
granacci:693,PER,1407,1410,men,,,
granacci:693,PER,1426,1437,draughtsman,,,
granacci:693,TECH,1485,1494,distemper,,,
granacci:693,PER,1505,1510,David,,,
granacci:693,PER,1515,1536,Benedetto Ghirlandajo,,,
granacci:693,PER,1542,1550,brothers,,,
granacci:693,PER,1554,1562,Domenico,,,
granacci:693,PROD,1578,1589,altar-piece,,,
granacci:693,FAC,1597,1607,high-altar,,,
granacci:693,FAC,1611,1627,S. Maria Novella,,,
granacci:693,PER,1686,1694,Domenico,,,
granacci:693,PROD,1704,1708,work,,,
granacci:693,PER,1709,1717,Granacci,,,
granacci:693,FAC,1796,1807,altar-piece,,,
granacci:693,PROD,1813,1821,pictures,,,
granacci:693,FAC,1838,1844,houses,,,
granacci:693,PER,1848,1856,citizens,,,
granacci:693,EVE,1965,1975,ceremonies,,,
granacci:693,GPE,2003,2007,city,,,
granacci:693,EVE,2019,2028,festivals,,,
granacci:693,EVE,2036,2044,Carnival,,,
granacci:693,PER,2080,2110,Magnificent Lorenzo de' Medici,,,
granacci:693,ORG,2104,2110,Medici,,,
granacci:693,PROD,2127,2132,works,,,
granacci:693,PROD,2160,2170,masquerade,,,
granacci:693,PER,2203,2217,Paulus Emilius,,,
granacci:693,EVE,2251,2258,victory,,,
granacci:693,GPE,2287,2302,foreign nations,,,
granacci:693,GPE,2295,2302,nations,,,
granacci:693,PROD,2312,2322,masquerade,,,
granacci:693,PROD,2357,2367,inventions,,,
granacci:693,PER,2369,2377,Granacci,,,
granacci:693,PER,2428,2431,lad,,,
granacci:693,PER,2512,2530,Lorenzo de' Medici,,,
granacci:693,ORG,2524,2530,Medici,,,
granacci:693,PER,2579,2587,inventor,,,
granacci:693,PROD,2597,2608,masquerades,,,
granacci:693,GPE,2667,2675,Florence,,,
granacci:693,PROD,2677,2682,Canti,,,
granacci:694,PER,15,23,Granacci,,,
granacci:694,ORG,155,161,Medici,,,
granacci:694,PER,166,178,Jacopo Nardi,,,
granacci:694,PER,182,185,man,,,
granacci:694,ORG,268,285,Tribunal of Eight,,,
granacci:694,PROD,308,318,masquerade,,,
granacci:694,PROD,331,345,representation,,,
granacci:694,EVE,353,372,Triumph of Camillus,,,
granacci:694,PER,364,372,Camillus,,,
granacci:695,FAC,151,157,Church,,,
granacci:695,FAC,151,184,Church of S. Ambrogio at Florence,,,
granacci:695,MYTH,161,172,S. Ambrogio,,,
granacci:695,GPE,176,184,Florence,,,
granacci:695,PER,200,221,S. Andrew the Apostle,,,
granacci:695,PER,214,221,Apostle,,,
granacci:696,PROD,30,35,works,,,
granacci:696,PER,39,47,Granacci,,,
granacci:696,PROD,110,117,cartoon,,,
granacci:696,PER,121,144,Michelagnolo Buonarroti,,,
granacci:696,FAC,187,197,Great Hall,,,
granacci:696,FAC,187,211,Great Hall of the Palace,,,
granacci:696,FAC,205,211,Palace,,,
granacci:696,PER,278,290,Michelagnolo,,,
granacci:696,GPE,307,311,Rome,,,
granacci:696,MYTH,315,319,Pope,,,
granacci:696,MYTH,315,329,Pope Julius II,,,
granacci:696,FAC,365,373,vaulting,,,
granacci:696,FAC,381,387,Chapel,,,
granacci:696,FAC,395,401,Palace,,,
