id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
cosimo:646,PER,6,15,Giorgione,,,
cosimo:646,PER,20,29,Correggio,,,
cosimo:646,GPE,87,94,regions,,,
cosimo:646,GPE,87,106,regions of Lombardy,,,
cosimo:646,GPE,108,115,Tuscany,,,
cosimo:646,PER,149,152,men,,,
cosimo:646,PER,214,288,"Piero, the son of one Lorenzo, a goldsmith, and a pupil of Cosimo Rosselli",,,
cosimo:646,PER,225,228,son,,,
cosimo:646,PER,236,256,"Lorenzo, a goldsmith",,,
cosimo:646,PER,264,269,pupil,,,
cosimo:646,PER,273,288,Cosimo Rosselli,,,
cosimo:646,PER,322,337,Piero di Cosimo,,,
cosimo:646,PER,388,391,man,,,
cosimo:646,PER,533,539,father,,,
cosimo:646,PER,599,604,Piero,,,
cosimo:646,PER,626,632,father,,,
cosimo:646,PER,649,652,son,,,
cosimo:646,PROD,708,714,design,,,
cosimo:646,PER,731,737,Cosimo,,,
cosimo:646,PER,851,860,disciples,,,
cosimo:646,PER,899,902,son,,,
cosimo:646,PER,938,947,young man,,,
cosimo:646,PER,944,947,man,,,
cosimo:646,PER,1046,1052,youths,,,
cosimo:646,PER,1075,1081,Cosimo,,,
cosimo:646,FAC,1555,1562,castles,,,
cosimo:646,PER,1597,1603,Cosimo,,,
cosimo:646,PROD,1685,1690,works,,,
cosimo:646,PER,1775,1780,Piero,,,
cosimo:647,PER,30,46,Andrea di Cosimo,,,
cosimo:647,PROD,80,84,work,,,
cosimo:647,PER,93,109,Andrea del Sarto,,,
cosimo:647,PER,119,124,Piero,,,
cosimo:647,PER,127,135,disciple,,,
cosimo:647,PROD,220,229,invention,,,
cosimo:647,PER,275,288,Medici family,,,
cosimo:647,PER,282,288,family,,,
cosimo:647,GPE,292,300,Florence,,,
cosimo:647,PROD,516,520,song,,,
cosimo:648,FAC,160,169,staircase,,,
cosimo:648,MYTH,216,224,S. Piero,,,
cosimo:648,FAC,216,233,S. Piero Maggiore,,,
cosimo:649,EVE,24,29,death,,,
cosimo:649,PER,33,55,Francesco del Pugliese,,,
cosimo:649,PER,64,68,sons,,,
cosimo:649,PROD,163,170,picture,,,
cosimo:649,MYTH,174,178,Mars,,,
cosimo:649,MYTH,183,188,Venus,,,
cosimo:649,MYTH,199,204,Loves,,,
cosimo:649,MYTH,209,215,Vulcan,,,
cosimo:649,PROD,237,240,art,,,
cosimo:650,PER,0,5,Piero,,,
cosimo:650,PER,23,44,elder Filippo Strozzi,,,
cosimo:650,PROD,48,55,picture,,,
cosimo:650,MYTH,79,86,Perseus,,,
cosimo:650,MYTH,98,107,Andromeda,,,
cosimo:650,MYTH,117,124,Monster,,,
cosimo:651,PER,40,45,Piero,,,
cosimo:651,PROD,64,74,commission,,,
cosimo:651,PROD,81,86,panel,,,
cosimo:651,FAC,94,100,Church,,,
cosimo:651,FAC,94,122,Church of the Servite Friars,,,
cosimo:651,MYTH,108,122,Servite Friars,,,
cosimo:651,FAC,131,137,Chapel,,,
cosimo:651,FAC,131,152,Chapel of the Tedaldi,,,
cosimo:651,FAC,145,152,Tedaldi,,,
cosimo:651,PROD,174,181,garment,,,
cosimo:651,PROD,190,196,pillow,,,
cosimo:651,MYTH,200,210,S. Filippo,,,
cosimo:651,MYTH,214,221,brother,,,
cosimo:651,MYTH,231,236,Order,,,
cosimo:651,MYTH,258,266,Our Lady,,,
cosimo:651,GPE,293,299,ground,,,
cosimo:651,PROD,305,313,pedestal,,,
cosimo:651,MYTH,346,352,Heaven,,,
cosimo:651,PROD,361,365,book,,,
cosimo:651,MYTH,395,398,Son,,,
cosimo:651,MYTH,421,432,Holy Spirit,,,
cosimo:652,PER,4,12,Director,,,
cosimo:652,PER,4,45,Director of the Hospital of the Innocenti,,,
cosimo:652,FAC,20,45,Hospital of the Innocenti,,,
cosimo:652,PER,59,65,friend,,,
cosimo:652,PER,69,74,Piero,,,
cosimo:652,PROD,98,103,panel,,,
cosimo:652,FAC,143,158,Pugliese Chapel,,,
cosimo:652,FAC,152,158,Chapel,,,
cosimo:652,FAC,187,193,church,,,
cosimo:652,PER,246,251,Piero,,,
cosimo:652,PER,323,329,patron,,,
