id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
nanni:836,PER,0,24,Nanni d'Antonio di Banco,,,,
nanni:836,PER,8,24,Antonio di Banco,,,,
nanni:836,MISC,122,131,sculpture,,,,
nanni:836,PER,333,336,men,,,,
nanni:836,MISC,380,383,art,,,,
nanni:836,MISC,438,441,art,,,,
nanni:836,PER,455,458,man,,,,
nanni:836,PER,479,488,disciples,,,,
nanni:836,PER,492,498,Donato,,,,
nanni:836,PER,538,544,master,,,,
nanni:836,PER,602,608,person,,,,
nanni:836,LOC,683,691,Florence,,,,
nanni:836,PER,697,706,S. Philip,,,,
nanni:836,MAT,710,716,marble,,,,
nanni:836,PROD,731,739,pilaster,,,,
nanni:836,LOC,762,785,Oratory of Orsanmichele,,,,
nanni:836,LOC,773,785,Orsanmichele,,,,
nanni:836,PROD,792,796,work,,,,
nanni:836,PER,822,828,Donato,,,,
nanni:836,ORG,836,855,Guild of Shoemakers,,,,
nanni:836,PER,964,970,Donato,,,,
nanni:836,PER,975,980,Nanni,,,,
nanni:836,PROD,1129,1135,statue,,,,
nanni:836,LOC,1164,1169,place,,,,
nanni:836,PER,1219,1225,Donato,,,,
nanni:836,PER,1315,1321,Donato,,,,
nanni:836,PER,1327,1334,Consuls,,,,
nanni:836,ORG,1343,1348,Guild,,,,
nanni:836,PROD,1462,1466,work,,,,
nanni:836,PER,1516,1522,Donato,,,,
nanni:836,PER,1563,1568,Nanni,,,,
nanni:836,PROD,1577,1583,statue,,,,
nanni:836,PER,1661,1668,Consuls,,,,
nanni:836,PER,1696,1702,Donato,,,,
nanni:836,PROD,1751,1755,work,,,,
nanni:918,PER,28,33,S. Lo,,,,
nanni:918,LOC,60,83,Oratory of Orsanmichele,,,,
nanni:918,ORG,112,129,Guild of Farriers,,,,
nanni:918,PER,158,163,Nanni,,,,
nanni:918,MAT,182,188,marble,,,,
nanni:918,PROD,189,195,shrine,,,,
nanni:918,PROD,243,248,scene,,,,
nanni:918,PER,257,262,S. Lo,,,,
nanni:918,PER,268,275,Farrier,,,,
nanni:918,ANIM,299,304,horse,,,,
nanni:918,PER,324,329,Nanni,,,,
nanni:918,PROD,430,435,works,,,,
nanni:918,PROD,525,530,works,,,,
nanni:918,PER,531,536,Nanni,,,,
nanni:918,PER,561,569,sculptor,,,,
nanni:918,PER,583,590,citizen,,,,
nanni:918,LOC,631,635,city,,,,
nanni:918,LOC,639,647,Florence,,,,
nanni:918,PER,704,707,man,,,,
