id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
sanmichele:856,PER,0,19,Michele San Michele,,,,
sanmichele:856,LOC,37,43,Verona,,,,
sanmichele:856,PROD,98,110,architecture,,,,
sanmichele:856,PER,120,126,father,,,,
sanmichele:856,PER,127,135,Giovanni,,,,
sanmichele:856,PER,144,149,uncle,,,,
sanmichele:856,PER,150,161,Bartolommeo,,,,
sanmichele:856,PER,178,188,architects,,,,
sanmichele:856,LOC,226,230,Rome,,,,
sanmichele:856,PER,244,250,father,,,,
sanmichele:856,PER,259,267,brothers,,,,
sanmichele:856,PER,303,309,Jacopo,,,,
sanmichele:856,PROD,330,337,letters,,,,
sanmichele:856,PER,360,371,Don Camillo,,,,
sanmichele:856,PER,379,392,Canon Regular,,,,
sanmichele:856,PER,397,404,General,,,,
sanmichele:856,ORG,413,418,Order,,,,
sanmichele:856,MISC,476,488,architecture,,,,
sanmichele:856,LOC,640,644,Rome,,,,
sanmichele:856,LOC,669,675,places,,,,
sanmichele:856,LOC,697,701,city,,,,
sanmichele:856,PER,726,732,people,,,,
sanmichele:856,LOC,736,743,Orvieto,,,,
sanmichele:856,PER,760,769,architect,,,,
sanmichele:856,FAC,790,796,temple,,,,
sanmichele:856,LOC,908,922,Monte Fiascone,,,,
sanmichele:856,PER,927,936,architect,,,,
sanmichele:856,LOC,945,953,building,,,,
sanmichele:856,LOC,973,979,temple,,,,
sanmichele:856,LOC,1097,1103,cities,,,,
sanmichele:856,MISC,1123,1135,architecture,,,,
sanmichele:856,PROD,1149,1154,works,,,,
sanmichele:856,PROD,1173,1177,tomb,,,,
sanmichele:856,PROD,1198,1204,design,,,,
sanmichele:856,LOC,1208,1237,S. Domenico at Monte Fiascone,,,,
sanmichele:856,LOC,1223,1237,Monte Fiascone,,,,
sanmichele:856,PER,1264,1272,Petrucci,,,,
sanmichele:856,PER,1276,1284,nobleman,,,,
sanmichele:856,LOC,1288,1293,Siena,,,,
sanmichele:856,PROD,1404,1411,designs,,,,
sanmichele:856,LOC,1424,1430,houses,,,,
sanmichele:856,PER,1476,1479,man,,,,
sanmichele:856,PER,1524,1540,Pope Clement VII,,,,
sanmichele:856,EVE,1611,1615,wars,,,,
sanmichele:856,LOC,1663,1668,Italy,,,,
sanmichele:856,PER,1697,1717,Antonio da San Gallo,,,,
sanmichele:856,LOC,1708,1717,San Gallo,,,,
sanmichele:856,LOC,1803,1809,places,,,,
sanmichele:856,LOC,1840,1860,States of the Church,,,,
sanmichele:856,PROD,1920,1934,fortifications,,,,
sanmichele:856,LOC,1950,1955,Parma,,,,
sanmichele:856,LOC,1960,1968,Piacenza,,,,
sanmichele:856,LOC,1988,1994,cities,,,,
sanmichele:856,LOC,2018,2022,Rome,,,,
sanmichele:856,EVE,2070,2073,war,,,,
sanmichele:856,PER,2110,2117,Michele,,,,
sanmichele:856,PER,2122,2129,Antonio,,,,
