id,type,start_pos,end_pos,surface,coref_id,rel
giotto:812,ENT,31,40,craftsmen,,
giotto:812,ENT,44,52,painting,,
giotto:812,ENT,60,66,nature,,
giotto:812,ENT,94,99,model,,
giotto:812,PRON,145,148,her,,
giotto:812,PRON,225,228,her,,
giotto:812,PRON,249,251,my,,
giotto:812,ENT,263,269,Giotto,,
giotto:812,ENT,271,278,painter,,
giotto:812,ENT,282,290,Florence,,
giotto:812,ENT,339,348,paintings,,
giotto:812,PRON,353,358,their,,
giotto:812,ENT,412,417,ruins,,
giotto:812,ENT,425,429,wars,,
giotto:812,PRON,431,433,he,,
giotto:812,ENT,467,476,craftsmen,,
giotto:812,ENT,493,496,God,,
giotto:812,ENT,510,513,art,,
giotto:812,PRON,562,564,it,,
giotto:812,PRON,615,617,it,,
giotto:812,ENT,635,642,miracle,,
giotto:812,ENT,711,717,Giotto,,
giotto:812,ENT,749,755,design,,
giotto:812,ENT,769,772,men,,
giotto:812,ENT,843,847,life,,
giotto:812,PRON,860,863,him,,
giotto:812,ENT,884,887,man,,
giotto:812,ENT,904,911,village,,
giotto:812,ENT,915,925,Vespignano,,
giotto:812,ENT,934,942,district,,
giotto:812,ENT,946,954,Florence,,
giotto:812,ENT,989,993,city,,
giotto:812,ENT,1020,1026,father,,
giotto:812,ENT,1033,1040,Bondone,,
giotto:812,ENT,1044,1050,tiller,,
giotto:812,ENT,1058,1062,soil,,
giotto:812,ENT,1076,1082,fellow,,
giotto:812,PRON,1084,1086,He,,
giotto:812,ENT,1104,1107,son,,
giotto:812,PRON,1117,1119,he,,
giotto:812,ENT,1134,1140,Giotto,,
giotto:812,PRON,1149,1152,him,,
giotto:812,PRON,1168,1171,his,,
giotto:812,PRON,1192,1194,he,,
giotto:812,PRON,1223,1225,he,,
giotto:812,PRON,1240,1243,his,,
giotto:812,PRON,1360,1363,him,,
giotto:812,PRON,1381,1384,his,,
giotto:812,ENT,1385,1391,father,,
giotto:812,PRON,1423,1426,him,,
giotto:812,ENT,1440,1447,village,,
giotto:812,ENT,1464,1471,Bondone,,
giotto:812,ENT,1482,1487,sheep,,
giotto:812,PRON,1493,1496,his,,
giotto:812,PRON,1509,1511,he,,
giotto:812,PRON,1583,1587,them,,
giotto:812,ENT,1634,1637,art,,
giotto:812,ENT,1641,1647,design,,
giotto:812,ENT,1674,1680,stones,,
giotto:812,ENT,1689,1695,ground,,
giotto:812,ENT,1703,1707,sand,,
giotto:812,ENT,1724,1730,nature,,
giotto:812,PRON,1768,1771,his,,
giotto:812,ENT,1789,1796,Cimabue,,
giotto:812,PRON,1832,1835,his,,
giotto:812,ENT,1845,1853,Florence,,
giotto:812,ENT,1857,1867,Vespignano,,
giotto:812,ENT,1875,1881,Giotto,,
giotto:812,PRON,1889,1892,his,,
giotto:812,ENT,1893,1898,sheep,,
giotto:812,ENT,1927,1932,sheep,,
giotto:812,ENT,1938,1944,nature,,
giotto:812,ENT,1968,1972,slab,,
giotto:812,ENT,1981,1986,stone,,
giotto:812,ENT,2031,2037,method,,
giotto:812,ENT,2079,2085,nature,,
giotto:812,ENT,2094,2101,Cimabue,,
giotto:812,PRON,2140,2143,him,,
giotto:812,PRON,2147,2149,he,,
giotto:812,PRON,2176,2179,him,,
giotto:812,ENT,2185,2190,child,,
giotto:812,PRON,2206,2209,his,,
giotto:812,ENT,2210,2216,father,,
