doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
0,0,474,491,474,491,Madonna di Loreto,Artwork
0,2,980,989,95,104,S. Cosimo,Artwork
0,2,996,1006,111,121,S. Damiano,Artwork
0,2,1049,1056,164,171,Madonna,Artwork
1,6,1725,1775,174,224,"tomb of M. Raffaello Maffei, called Il  Volterrano",Artwork
10,6,1576,1644,114,182,panel-picture in oils on the high-altar of the Church of S. Agostino,Artwork
13,4,1273,1321,102,150,S. Margaret issuing from the belly of the Dragon,Artwork
14,0,244,260,244,260,Castel S. Angelo,Artwork
14,1,457,468,76,87,altar-piece,Artwork
14,2,717,728,11,22,altar-piece,Artwork
14,2,838,883,132,177,"Dead Christ, Our Lady, S. John, the Magdalene",Artwork
14,3,1119,1143,186,210,Nativity of Jesus Christ,Artwork
14,3,1149,1170,216,237,Adoration of the Magi,Artwork
14,3,1176,1193,243,260,Flight into Egypt,Artwork
14,3,1203,1229,270,296,Massacre of the Innocents;,Artwork
14,4,1394,1405,67,78,altar-piece,Artwork
14,4,1446,1456,119,129,high-altar,Artwork
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Artwork
14,6,2044,2351,99,406,"Christ on the Cross with some Angels about Him, Our Lady, and S. John, and besides this two large pictures that are one on either side of it, each nine palms high and with a single figure, S. James the Apostle and S. Alfonso the Bishop; in which pictures it is evident that he used much study and diligence.",Artwork
15,5,1429,1440,17,28,Dead Christ,Artwork
15,6,1799,1822,185,208,altar-picture of Christ,Artwork
15,6,1899,1917,285,303,Madonna in a swoon,Artwork
16,2,1843,1867,103,127,the Chapel of S. Onofrio,Artwork
16,2,1895,1905,155,165,S. Antonio,Artwork
16,3,1963,1971,24,32,pictures,Artwork
16,3,2311,2331,372,392,head of Appius Cæcus,Artwork
17,0,26,45,26,45,Chapel of the Scali,Artwork
17,0,49,59,49,59,S. Trinita,Artwork
17,0,131,138,131,138,S. Paul,Artwork
17,0,189,210,189,210,tomb of Maestro Paolo,Artwork
19,2,755,773,84,102,Nativity of Christ,Artwork
19,2,835,847,164,176,Annunciation,Artwork
19,2,941,951,270,280,S. Filippo,Artwork
2,0,59,68,59,68,sculptors,Artwork
2,0,185,189,185,189,Life,Artwork
24,3,1465,1478,74,87,Fra Giocondo.,Artwork
27,3,1273,1278,201,206,panel,Artwork
27,3,1644,1649,572,577,works,Artwork
27,4,2045,2053,288,296,Crucifix,Artwork
27,4,2381,2388,624,631,picture,Artwork
28,2,1578,1627,347,396,altar-piece of the high-altar in S. Maria Novella,Artwork
29,1,634,641,43,50,picture,Artwork
29,1,668,675,77,84,Trinity,Artwork
29,1,688,733,97,142,God the Father supporting a Christ Crucified.,Artwork
29,2,784,809,50,75,picture of the Assumption,Artwork
3,6,1795,1803,172,180,S. Maria,Artwork
30,4,1219,1227,172,180,Apostles,Artwork
30,4,1385,1408,338,361,Simon and the Magdalene,Artwork
30,5,1547,1558,63,74,Dead Christ,Artwork
30,6,1621,1628,7,14,Trinità,Artwork
31,2,659,683,217,241,God the Father in Heaven,Artwork
35,0,43,48,43,48,Pietà,Artwork
35,0,98,105,98,105,cartoon,Artwork
35,3,978,982,138,142,tomb,Artwork
36,2,697,706,39,48,S. Philip,Artwork
37,0,182,195,182,195,marble shrine,Artwork
38,0,372,387,372,387,Venetian Palma.,Artwork
38,3,1105,1117,201,213,altar-pieces,Artwork
38,3,1127,1131,223,227,head,Artwork
38,4,1192,1204,11,23,altar-pieces,Artwork
39,1,391,404,186,199,panel-picture,Artwork
39,1,412,435,207,230,high-altar in the Duomo,Artwork
39,2,612,623,47,58,Dead Christ,Artwork
39,3,851,863,35,47,S. Sebastian,Artwork
39,4,998,1011,75,88,panel-picture,Artwork
39,4,1085,1093,162,170,predella,Artwork
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Artwork
39,6,1439,1457,58,76,two panel-pictures,Artwork
39,6,1459,1462,78,81,one,Artwork
39,6,1511,1520,130,139,the other,Artwork
39,7,1706,1725,99,118,S. John the Baptist,Artwork
