id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
baccio_bandinelli:627,PROD,21,25,arts,,,
baccio_bandinelli:627,PROD,29,35,design,,,
baccio_bandinelli:627,GPE,50,58,Florence,,,
baccio_bandinelli:627,PER,101,135,Lorenzo de' Medici the Magnificent,,,
baccio_bandinelli:627,ORG,113,119,Medici,,,
baccio_bandinelli:627,GPE,156,160,city,,,
baccio_bandinelli:627,PER,163,172,goldsmith,,,
baccio_bandinelli:627,PER,180,214,Michelagnolo di Viviano of Gaiuole,,,
baccio_bandinelli:627,PER,196,203,Viviano,,,
baccio_bandinelli:627,GPE,207,214,Gaiuole,,,
baccio_bandinelli:627,TECH,247,254,chasing,,,
baccio_bandinelli:627,TECH,259,265,incavo,,,
baccio_bandinelli:627,PROD,270,277,enamels,,,
baccio_bandinelli:627,PROD,282,288,niello,,,
baccio_bandinelli:627,MAT,336,340,gold,,,
baccio_bandinelli:627,MAT,345,351,silver,,,
baccio_bandinelli:627,PROD,352,357,plate,,,
baccio_bandinelli:627,PER,364,376,Michelagnolo,,,
baccio_bandinelli:627,PROD,402,408,jewels,,,
baccio_bandinelli:627,PER,500,507,masters,,,
baccio_bandinelli:627,PROD,515,518,art,,,
baccio_bandinelli:627,PER,603,606,men,,,
baccio_bandinelli:627,GPE,614,618,city,,,
baccio_bandinelli:627,FAC,638,646,workshop,,,
baccio_bandinelli:627,GPE,687,695,Florence,,,
baccio_bandinelli:627,PER,708,727,Magnificent Lorenzo,,,
baccio_bandinelli:627,ORG,740,745,house,,,
baccio_bandinelli:627,ORG,740,755,house of Medici,,,
baccio_bandinelli:627,PER,801,809,Giuliano,,,
baccio_bandinelli:627,PER,815,822,brother,,,
baccio_bandinelli:627,PER,831,850,Magnificent Lorenzo,,,
baccio_bandinelli:627,FAC,864,882,Piazza di S. Croce,,,
baccio_bandinelli:627,GPE,874,882,S. Croce,,,
baccio_bandinelli:627,PROD,908,921,craftsmanship,,,
baccio_bandinelli:627,PROD,930,939,ornaments,,,
baccio_bandinelli:627,PROD,943,950,helmets,,,
baccio_bandinelli:627,PROD,952,958,crests,,,
baccio_bandinelli:627,PROD,964,971,devices,,,
baccio_bandinelli:627,PER,1035,1039,sons,,,
baccio_bandinelli:627,PER,1047,1066,Magnificent Lorenzo,,,
baccio_bandinelli:627,PROD,1080,1084,work,,,
baccio_bandinelli:627,PROD,1218,1223,works,,,
baccio_bandinelli:627,GPE,1262,1266,city,,,
baccio_bandinelli:627,GPE,1271,1279,dominion,,,
baccio_bandinelli:627,PER,1293,1296,man,,,
baccio_bandinelli:627,PROD,1347,1350,art,,,
baccio_bandinelli:627,PER,1360,1383,Michelagnolo the Medici,,,
baccio_bandinelli:627,ORG,1377,1383,Medici,,,
baccio_bandinelli:627,GPE,1409,1417,Florence,,,
baccio_bandinelli:627,PROD,1451,1456,plate,,,
baccio_bandinelli:627,MAT,1460,1466,silver,,,
baccio_bandinelli:627,MAT,1471,1475,gold,,,
baccio_bandinelli:627,PER,1691,1703,Michelagnolo,,,
baccio_bandinelli:627,PER,1706,1709,son,,,
baccio_bandinelli:627,PER,1726,1737,Bartolommeo,,,
baccio_bandinelli:627,GPE,1772,1782,Florentine,,,
baccio_bandinelli:627,PROD,1783,1789,custom,,,
baccio_bandinelli:627,PER,1817,1823,Baccio,,,
baccio_bandinelli:627,PER,1825,1837,Michelagnolo,,,
baccio_bandinelli:627,PER,1861,1864,son,,,
baccio_bandinelli:627,PER,1877,1880,art,,,
baccio_bandinelli:627,FAC,1919,1927,workshop,,,
baccio_bandinelli:627,PER,1956,1959,men,,,
baccio_bandinelli:627,PROD,2004,2010,custom,,,
baccio_bandinelli:627,PER,2060,2069,goldsmith,,,
baccio_bandinelli:627,PER,2089,2100,draughtsman,,,
baccio_bandinelli:627,TECH,2126,2132,relief,,,
baccio_bandinelli:631,PER,23,43,Magnificent Giuliano,,,
baccio_bandinelli:631,PER,66,72,Baccio,,,
baccio_bandinelli:631,MYTH,75,83,S. Peter,,,
baccio_bandinelli:631,PROD,221,230,sculpture,,,
baccio_bandinelli:631,PROD,250,256,design,,,
baccio_bandinelli:632,PER,0,6,Baccio,,,
baccio_bandinelli:632,MAT,28,34,marble,,,
baccio_bandinelli:632,PROD,49,54,model,,,
baccio_bandinelli:632,MAT,58,61,wax,,,
baccio_bandinelli:632,MYTH,75,83,Hercules,,,
baccio_bandinelli:632,MYTH,114,119,Cacus,,,
baccio_bandinelli:632,MAT,132,138,stones,,,
baccio_bandinelli:632,MYTH,281,286,Cacus,,,
baccio_bandinelli:632,MYTH,342,350,Hercules,,,
baccio_bandinelli:633,PER,18,24,Baccio,,,
baccio_bandinelli:633,PROD,36,41,scene,,,
baccio_bandinelli:633,MYTH,49,74,Deposition from the Cross,,,
baccio_bandinelli:633,MYTH,69,74,Cross,,,
baccio_bandinelli:633,PROD,87,94,figures,,,
baccio_bandinelli:633,TECH,98,108,low-relief,,,
baccio_bandinelli:633,TECH,113,124,half-relief,,,
baccio_bandinelli:633,PROD,143,147,work,,,
baccio_bandinelli:633,MAT,192,198,bronze,,,
