id,type,start_pos,end_pos,surface,coref_id,rel
giocondo:808,ENT,3,10,writers,,
giocondo:808,ENT,14,21,history,,
giocondo:808,ENT,108,112,life,,
giocondo:808,PRON,114,115,I,,
giocondo:808,PRON,159,163,they,,
giocondo:808,PRON,242,246,them,,
giocondo:808,PRON,277,279,it,,
giocondo:808,ENT,309,312,man,,
giocondo:808,PRON,317,319,he,,
giocondo:808,PRON,409,412,his,,
giocondo:808,PRON,443,446,his,,
giocondo:808,PRON,459,461,it,,
giocondo:808,ENT,499,503,Time,,
giocondo:808,ENT,527,533,father,,
giocondo:808,PRON,641,642,I,,
giocondo:808,ENT,680,721,Lives of the Painters and other Craftsmen,,
giocondo:808,ENT,693,701,Painters,,
giocondo:808,ENT,712,721,Craftsmen,,
giocondo:808,PRON,723,724,I,,
giocondo:808,PRON,767,768,I,,
giocondo:808,ENT,800,822,Fra Giocondo of Verona,,
giocondo:808,ENT,816,822,Verona,,
giocondo:808,ENT,826,829,man,,
giocondo:808,ENT,850,856,master,,
giocondo:808,PRON,890,891,I,,
giocondo:808,ENT,940,946,record,,
giocondo:808,PRON,950,953,him,,
giocondo:808,PRON,960,961,I,,
giocondo:808,ENT,1002,1011,craftsmen,,
giocondo:808,ENT,1031,1036,world,,
giocondo:808,PRON,1049,1052,him,,
giocondo:808,ENT,1082,1089,masters,,
giocondo:808,ENT,1093,1099,Verona,,
giocondo:808,PRON,1159,1160,I,,
giocondo:808,PRON,1167,1171,them,,
giocondo:808,ENT,1186,1191,image,,
giocondo:808,ENT,1245,1254,portraits,,
giocondo:808,PRON,1258,1262,them,,
giocondo:808,PRON,1268,1269,I,,
giocondo:808,PRON,1310,1312,me,,
giocondo:808,PRON,1330,1334,them,,
giocondo:808,PRON,1354,1357,his,,
giocondo:808,PRON,1382,1385,its,,
giocondo:808,PRON,1442,1443,I,,
giocondo:808,ENT,1465,1477,Fra Giocondo,,
giocondo:808,ENT,1484,1487,man,,
giocondo:808,PRON,1494,1496,he,,
giocondo:808,ENT,1509,1514,habit,,
giocondo:808,ENT,1518,1528,S. Dominic,,
giocondo:808,ENT,1552,1564,Fra Giocondo,,
giocondo:808,ENT,1570,1591,Fra Giovanni Giocondo,,
giocondo:808,ENT,1606,1614,Giovanni,,
giocondo:808,PRON,1628,1631,him,,
giocondo:808,PRON,1632,1633,I,,
giocondo:808,PRON,1648,1649,I,,
giocondo:808,PRON,1663,1665,he,,
giocondo:808,ENT,1684,1696,Fra Giocondo,,
giocondo:808,PRON,1723,1726,his,,
giocondo:808,ENT,1757,1764,letters,,
giocondo:808,PRON,1770,1772,he,,
giocondo:808,ENT,1798,1809,philosopher,,
giocondo:808,ENT,1814,1824,theologian,,
giocondo:808,ENT,1848,1853,Greek,,
giocondo:808,ENT,1854,1861,scholar,,
giocondo:808,ENT,1918,1925,letters,,
giocondo:808,ENT,1959,1964,Italy,,
giocondo:808,PRON,1980,1982,he,,
giocondo:808,ENT,2004,2013,architect,,
giocondo:808,ENT,2023,2026,man,,
giocondo:808,ENT,2067,2070,art,,
giocondo:808,ENT,2075,2083,Scaliger,,
giocondo:808,PRON,2095,2098,his,,
giocondo:808,ENT,2099,2106,epistle,,
giocondo:808,ENT,2115,2121,Cardan,,
giocondo:808,ENT,2139,2143,Budé,,
giocondo:808,PRON,2147,2150,his,,
giocondo:808,ENT,2151,2155,book,,
giocondo:808,ENT,2156,2166,"""De Asse,""",,
giocondo:808,PRON,2196,2198,he,,
giocondo:808,ENT,2212,2220,Pandects,,
giocondo:904,ENT,8,12,work,,
giocondo:904,PRON,23,25,it,,
giocondo:904,ENT,43,55,Fra Giocondo,,
giocondo:904,PRON,147,150,him,,
giocondo:904,ENT,169,178,Venetians,,
giocondo:904,ENT,199,204,world,,
giocondo:904,PRON,218,220,he,,
giocondo:904,ENT,252,270,Republic of Venice,,
giocondo:904,ENT,264,270,Venice,,
giocondo:904,PRON,320,323,its,,
giocondo:904,ENT,352,359,lagoons,,
giocondo:904,ENT,374,378,city,,
giocondo:904,PRON,383,385,it,,
giocondo:904,ENT,396,403,miracle,,
giocondo:904,ENT,440,447,lagoons,,
giocondo:904,ENT,463,468,earth,,
giocondo:904,ENT,526,530,city,,
giocondo:904,ENT,616,622,cities,,
giocondo:904,PRON,640,642,He,,
giocondo:904,PRON,647,654,himself,,
giocondo:904,PRON,688,690,it,,
giocondo:904,ENT,748,755,lagoons,,
giocondo:904,ENT,767,771,site,,
giocondo:904,ENT,785,789,city,,
giocondo:904,ENT,847,859,Fra Giocondo,,
giocondo:904,ENT,869,876,Signori,,
giocondo:904,PRON,1127,1129,it,,
giocondo:904,ENT,1193,1205,Fra Giocondo,,
giocondo:904,ENT,1211,1218,Signori,,
giocondo:904,ENT,1252,1261,engineers,,
giocondo:904,ENT,1266,1276,architects,,
giocondo:904,ENT,1296,1301,Italy,,
giocondo:904,ENT,1372,1384,Fra Giocondo,,
giocondo:904,PRON,1438,1442,They,,
giocondo:904,ENT,1496,1501,canal,,
giocondo:904,ENT,1562,1567,water,,
giocondo:904,ENT,1588,1600,River Brenta,,
giocondo:904,ENT,1622,1627,water,,
giocondo:904,ENT,1671,1678,lagoons,,
giocondo:904,ENT,1682,1690,Chioggia,,
giocondo:904,ENT,1706,1711,river,,
giocondo:904,ENT,1740,1747,lagoons,,
giocondo:904,ENT,1751,1757,Venice,,
giocondo:904,ENT,1810,1815,earth,,
giocondo:904,PRON,1820,1822,it,,
giocondo:904,ENT,1835,1843,Chioggia,,
giocondo:904,PRON,1851,1853,it,,
giocondo:904,ENT,1883,1890,lagoons,,
giocondo:904,ENT,1939,1944,water,,
giocondo:904,ENT,1961,1965,land,,
giocondo:904,ENT,1970,1976,villas,,
giocondo:904,ENT,2021,2025,city,,
giocondo:904,ENT,2029,2035,Venice,,
giocondo:904,ENT,2073,2080,persons,,
giocondo:904,ENT,2107,2139,Magnificent Messer Luigi Cornaro,,
giocondo:904,ENT,2143,2151,Venetian,,
giocondo:904,ENT,2152,2161,gentleman,,
giocondo:904,PRON,2234,2236,it,,
giocondo:904,ENT,2269,2281,Fra Giocondo,,
giocondo:904,ENT,2325,2332,lagoons,,
giocondo:904,ENT,2336,2344,Chioggia,,
giocondo:904,ENT,2410,2416,Venice,,
giocondo:904,ENT,2471,2475,city,,
giocondo:904,ENT,2486,2498,Messer Luigi,,
giocondo:904,ENT,2522,2528,friend,,
giocondo:904,ENT,2532,2544,Fra Giocondo,,
giocondo:904,PRON,2549,2551,he,,
giocondo:904,ENT,2582,2585,men,,
giocondo:904,PRON,2611,2614,his,,
giocondo:904,ENT,2622,2626,city,,
giocondo:904,ENT,2630,2636,Venice,,
