id,type,start_pos,end_pos,surface,coref_id
del_sarto:660,ENT,34,40,Andrea,
del_sarto:660,ENT,90,97,painter,
del_sarto:660,ENT,185,193,cloister,
del_sarto:660,ENT,201,209,pictures,
del_sarto:660,ENT,213,224,chiaroscuro,
del_sarto:660,ENT,244,250,fresco,
del_sarto:660,ENT,256,264,terretta,
del_sarto:660,ENT,283,289,scenes,
del_sarto:660,ENT,299,326,life of S. John the Baptist,
del_sarto:660,ENT,307,326,S. John the Baptist,
del_sarto:657,PRON,131,133,we,
del_sarto:657,PRON,419,422,his,
del_sarto:657,PRON,455,458,his,
del_sarto:657,PRON,480,482,he,
del_sarto:657,PRON,582,585,his,
del_sarto:657,PRON,641,644,him,
del_sarto:657,PRON,699,702,his,
del_sarto:657,PRON,736,739,him,
del_sarto:657,PRON,783,785,he,
del_sarto:657,PRON,898,901,His,
del_sarto:657,PRON,928,933,their,
del_sarto:657,PRON,1055,1058,his,
del_sarto:657,PRON,1174,1179,their,
del_sarto:657,PRON,1204,1207,his,
del_sarto:657,PRON,1249,1252,his,
del_sarto:657,PRON,1293,1296,his,
del_sarto:657,PRON,1325,1327,he,
del_sarto:657,PRON,1434,1437,his,
del_sarto:657,PRON,1460,1462,he,
del_sarto:657,PRON,1544,1546,he,
del_sarto:657,PRON,1567,1570,his,
