id,type,start_pos,end_pos,surface,coref_id,rel
verrocchio:883,ENT,0,21,Andrea del Verrocchio,,
verrocchio:883,ENT,11,21,Verrocchio,,
verrocchio:883,ENT,25,35,Florentine,,
verrocchio:883,PRON,44,47,his,,
verrocchio:883,ENT,54,63,goldsmith,,
verrocchio:883,ENT,67,73,master,,
verrocchio:883,ENT,77,88,perspective,,
verrocchio:883,ENT,92,100,sculptor,,
verrocchio:883,ENT,104,115,wood-carver,,
verrocchio:883,ENT,119,126,painter,,
verrocchio:883,ENT,134,142,musician,,
verrocchio:883,ENT,155,159,arts,,
verrocchio:883,ENT,163,172,sculpture,,
verrocchio:883,ENT,177,185,painting,,
verrocchio:883,PRON,206,208,he,,
verrocchio:883,PRON,267,269,it,,
verrocchio:883,PRON,343,345,he,,
verrocchio:883,PRON,383,385,he,,
verrocchio:883,PRON,435,438,him,,
verrocchio:883,PRON,440,442,he,,
verrocchio:883,ENT,483,487,arts,,
verrocchio:883,ENT,603,606,man,,
verrocchio:883,ENT,682,688,Andrea,,
verrocchio:883,PRON,698,700,it,,
verrocchio:883,ENT,737,746,craftsman,,
verrocchio:883,ENT,799,806,masters,,
verrocchio:883,PRON,810,813,our,,
verrocchio:883,ENT,814,818,arts,,
verrocchio:883,PRON,823,826,his,,
verrocchio:883,ENT,827,832,youth,,
verrocchio:883,PRON,833,835,he,,
verrocchio:883,PRON,844,851,himself,,
verrocchio:883,ENT,859,867,sciences,,
verrocchio:883,ENT,885,893,geometry,,
verrocchio:883,PRON,924,926,he,,
verrocchio:883,ENT,953,962,goldsmith,,
verrocchio:883,ENT,982,989,buttons,,
verrocchio:883,ENT,994,999,copes,,
verrocchio:883,ENT,1014,1022,S. Maria,,
verrocchio:883,ENT,1014,1032,S. Maria del Fiore,,
verrocchio:883,ENT,1036,1044,Florence,,
verrocchio:883,PRON,1050,1052,he,,
verrocchio:883,ENT,1070,1075,works,,
verrocchio:883,ENT,1092,1095,cup,,
verrocchio:883,ENT,1105,1112,animals,,
verrocchio:883,ENT,1114,1121,foliage,,
verrocchio:883,ENT,1172,1182,goldsmiths,,
verrocchio:883,PRON,1207,1209,it,,
verrocchio:883,ENT,1268,1273,dance,,
verrocchio:883,ENT,1284,1292,children,,
verrocchio:883,PRON,1318,1321,his,,
verrocchio:883,ENT,1342,1347,works,,
verrocchio:883,PRON,1349,1351,he,,
verrocchio:883,ENT,1376,1394,Guild of Merchants,,
verrocchio:883,ENT,1407,1413,scenes,,
verrocchio:883,ENT,1417,1423,silver,,
verrocchio:883,ENT,1444,1449,altar,,
verrocchio:883,ENT,1453,1464,S. Giovanni,,
verrocchio:883,PRON,1503,1505,he,,
verrocchio:883,ENT,1578,1582,Rome,,
verrocchio:883,ENT,1603,1610,figures,,
verrocchio:883,ENT,1618,1626,Apostles,,
verrocchio:883,ENT,1656,1661,altar,,
verrocchio:883,ENT,1669,1687,Chapel of the Pope,,
verrocchio:883,ENT,1714,1719,works,,
verrocchio:883,ENT,1723,1729,silver,,
verrocchio:883,ENT,1765,1776,Pope Sixtus,,
verrocchio:883,ENT,1786,1792,Andrea,,
verrocchio:883,PRON,1828,1831,him,,
verrocchio:883,PRON,1881,1883,he,,
verrocchio:884,ENT,10,13,men,,
verrocchio:884,ENT,40,46,images,,
verrocchio:884,ENT,60,68,Florence,,
verrocchio:884,ENT,85,91,places,,
verrocchio:884,ENT,135,141,people,,
verrocchio:884,ENT,164,170,images,,
verrocchio:884,ENT,196,207,"""miracoli,""",,
verrocchio:884,ENT,295,301,silver,,
verrocchio:884,ENT,333,339,panels,,
verrocchio:884,ENT,354,357,wax,,
verrocchio:884,ENT,391,397,Andrea,,
verrocchio:884,ENT,451,457,Andrea,,
verrocchio:884,ENT,496,502,Orsino,,
verrocchio:884,ENT,506,516,Florentine,,
verrocchio:884,ENT,517,523,worker,,
verrocchio:884,ENT,527,530,wax,,
verrocchio:884,PRON,586,589,him,,
verrocchio:884,PRON,594,596,he,,
verrocchio:884,ENT,686,705,Giuliano de' Medici,,
verrocchio:884,ENT,699,705,Medici,,
verrocchio:884,PRON,733,736,his,,
verrocchio:884,ENT,737,744,brother,,
verrocchio:884,ENT,745,752,Lorenzo,,
verrocchio:884,ENT,773,781,S. Maria,,
verrocchio:884,ENT,773,791,S. Maria del Fiore,,
verrocchio:884,PRON,798,800,it,,
verrocchio:884,ENT,821,828,friends,,
verrocchio:884,ENT,833,842,relatives,,
verrocchio:884,ENT,846,853,Lorenzo,,
verrocchio:884,ENT,859,865,images,,
verrocchio:884,PRON,869,872,him,,
verrocchio:884,ENT,898,904,places,,
verrocchio:884,ENT,926,929,God,,
verrocchio:884,PRON,934,937,his,,
verrocchio:884,ENT,961,967,Orsino,,
verrocchio:884,PRON,987,989,he,,
verrocchio:884,ENT,1021,1028,figures,,
verrocchio:884,ENT,1032,1035,wax,,
verrocchio:884,ENT,1066,1072,Andrea,,
verrocchio:884,ENT,1085,1093,skeleton,,
verrocchio:884,ENT,1104,1108,wood,,
verrocchio:884,ENT,1120,1126,method,,
verrocchio:884,ENT,1212,1218,cloths,,
verrocchio:884,ENT,1290,1296,nature,,
verrocchio:884,PRON,1317,1319,he,,
verrocchio:884,ENT,1329,1334,heads,,
verrocchio:884,ENT,1336,1341,hands,,
verrocchio:884,ENT,1347,1351,feet,,
verrocchio:884,ENT,1357,1360,wax,,
verrocchio:884,ENT,1417,1421,life,,
verrocchio:884,ENT,1438,1442,oils,,
verrocchio:884,ENT,1469,1473,hair,,
verrocchio:884,ENT,1571,1577,images,,
verrocchio:884,ENT,1581,1584,wax,,
verrocchio:884,ENT,1604,1607,men,,
verrocchio:884,ENT,1674,1704,Church of the Nuns of Chiarito,,
verrocchio:884,ENT,1688,1704,Nuns of Chiarito,,
verrocchio:884,ENT,1712,1727,Via di S. Gallo,,
verrocchio:884,ENT,1719,1727,S. Gallo,,
verrocchio:884,ENT,1745,1753,Crucifix,,
verrocchio:884,ENT,1765,1773,miracles,,
verrocchio:884,ENT,1780,1786,figure,,
verrocchio:884,ENT,1809,1816,Lorenzo,,
verrocchio:884,PRON,1833,1836,his,,
verrocchio:884,ENT,1845,1851,throat,,
verrocchio:884,PRON,1862,1864,he,,
verrocchio:884,PRON,1872,1879,himself,,
verrocchio:884,ENT,1887,1893,window,,
verrocchio:884,PRON,1897,1900,his,,
verrocchio:884,ENT,1901,1906,house,,
verrocchio:884,ENT,1918,1922,eyes,,
verrocchio:884,ENT,1930,1936,people,,
verrocchio:884,PRON,1977,1979,he,,
verrocchio:884,PRON,1995,1999,they,,
verrocchio:884,PRON,2020,2023,him,,
verrocchio:884,PRON,2027,2029,he,,
verrocchio:884,ENT,2052,2058,figure,,
verrocchio:884,ENT,2071,2074,man,,
verrocchio:884,ENT,2085,2090,lucco,,
verrocchio:884,ENT,2096,2100,gown,,
verrocchio:884,ENT,2117,2125,citizens,,
verrocchio:884,ENT,2129,2137,Florence,,
verrocchio:884,PRON,2143,2145,it,,
verrocchio:884,ENT,2160,2190,Servite Church of the Nunziata,,
verrocchio:884,ENT,2208,2212,door,,
verrocchio:884,ENT,2234,2241,counter,,
verrocchio:884,ENT,2248,2255,candles,,
verrocchio:884,ENT,2288,2296,S. Maria,,
verrocchio:884,ENT,2288,2309,S. Maria degli Angeli,,
verrocchio:884,ENT,2313,2319,Assisi,,
verrocchio:884,ENT,2343,2350,Madonna,,
verrocchio:884,ENT,2381,2399,Lorenzo de' Medici,,
verrocchio:884,ENT,2393,2399,Medici,,
verrocchio:884,ENT,2441,2445,road,,
verrocchio:884,ENT,2463,2469,bricks,,
verrocchio:884,ENT,2487,2495,S. Maria,,
verrocchio:884,ENT,2504,2508,gate,,
verrocchio:884,ENT,2512,2518,Assisi,,
verrocchio:884,ENT,2534,2546,S. Francesco,,
verrocchio:884,ENT,2570,2579,fountains,,
verrocchio:884,PRON,2585,2588,his,,
verrocchio:884,ENT,2589,2600,grandfather,,
verrocchio:884,ENT,2601,2607,Cosimo,,
verrocchio:884,ENT,2666,2672,images,,
