id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
craftsmen:653,GPE,23,27,Rome,,,
craftsmen:653,PER,83,115,Girolamo Siciolante of Sermoneta,,,
craftsmen:653,GPE,106,115,Sermoneta,,,
craftsmen:653,PROD,166,170,Life,,,
craftsmen:653,PER,174,189,Perino del Vaga,,,
craftsmen:653,PER,197,205,disciple,,,
craftsmen:653,PROD,235,240,works,,,
craftsmen:653,FAC,244,250,Castel,,,
craftsmen:653,FAC,244,260,Castel S. Angelo,,,
craftsmen:653,PER,251,260,S. Angelo,,,
craftsmen:653,PROD,397,402,works,,,
craftsmen:653,PER,420,428,Girolamo,,,
craftsmen:653,PROD,457,468,altar-piece,,,
craftsmen:653,TECH,505,509,oils,,,
craftsmen:653,FAC,552,557,Badia,,,
craftsmen:653,FAC,552,571,Badia of S. Stefano,,,
craftsmen:653,PER,561,571,S. Stefano,,,
craftsmen:653,GPE,589,593,town,,,
craftsmen:653,GPE,589,606,town of Sermoneta,,,
craftsmen:653,PER,636,644,S. Peter,,,
craftsmen:653,PER,646,656,S. Stephen,,,
craftsmen:653,PER,662,681,S. John the Baptist,,,
craftsmen:653,PER,674,681,Baptist,,,
craftsmen:653,PER,696,704,children,,,
craftsmen:653,PROD,717,728,altar-piece,,,
craftsmen:653,FAC,774,780,Church,,,
craftsmen:653,FAC,774,804,"Church of S. Apostolo, in Rome",,,
craftsmen:653,MYTH,784,795,S. Apostolo,,,
craftsmen:653,GPE,800,804,Rome,,,
craftsmen:653,PROD,809,820,altar-piece,,,
craftsmen:653,TECH,824,828,oils,,,
craftsmen:653,MYTH,838,849,Dead Christ,,,
craftsmen:653,MYTH,843,849,Christ,,,
craftsmen:653,MYTH,851,859,Our Lady,,,
craftsmen:653,MYTH,861,868,S. John,,,
craftsmen:653,MYTH,874,883,Magdalene,,,
craftsmen:653,PROD,895,902,figures,,,
craftsmen:653,FAC,945,949,Pace,,,
craftsmen:653,MAT,958,964,marble,,,
craftsmen:653,FAC,965,971,chapel,,,
craftsmen:653,MYTH,977,985,Cardinal,,,
craftsmen:653,MYTH,977,991,Cardinal Cesis,,,
craftsmen:653,LOC,1041,1049,vaulting,,,
craftsmen:653,TECH,1055,1066,stucco-work,,,
craftsmen:653,PROD,1072,1079,pattern,,,
craftsmen:653,PROD,1088,1096,pictures,,,
craftsmen:653,MYTH,1119,1143,Nativity of Jesus Christ,,,
craftsmen:653,MYTH,1131,1143,Jesus Christ,,,
craftsmen:653,MYTH,1149,1170,Adoration of the Magi,,,
craftsmen:653,MYTH,1166,1170,Magi,,,
craftsmen:653,MYTH,1176,1193,Flight into Egypt,,,
craftsmen:653,GPE,1188,1193,Egypt,,,
craftsmen:653,MYTH,1203,1228,Massacre of the Innocents,,,
craftsmen:653,PROD,1246,1250,work,,,
craftsmen:653,FAC,1341,1347,church,,,
craftsmen:653,PER,1374,1382,Girolamo,,,
craftsmen:653,PROD,1394,1405,altar-piece,,,
craftsmen:653,LOC,1446,1456,high-altar,,,
craftsmen:653,MYTH,1465,1489,Nativity of Jesus Christ,,,
craftsmen:653,MYTH,1477,1489,Jesus Christ,,,
craftsmen:653,PROD,1537,1548,altar-piece,,,
craftsmen:653,TECH,1552,1556,oils,,,
craftsmen:653,LOC,1566,1574,Sacristy,,,
craftsmen:653,FAC,1582,1588,Church,,,
craftsmen:653,FAC,1582,1610,Church of S. Spirito in Rome,,,
craftsmen:653,MYTH,1592,1602,S. Spirito,,,
craftsmen:653,GPE,1606,1610,Rome,,,
craftsmen:653,MYTH,1616,1660,Descent of the Holy Spirit upon the Apostles,,,
craftsmen:653,MYTH,1631,1642,Holy Spirit,,,
craftsmen:653,PER,1652,1660,Apostles,,,
craftsmen:653,FAC,1716,1722,Church,,,
craftsmen:653,FAC,1716,1776,"Church of S. Maria de Anima, the church of the German colony",,,
craftsmen:653,PER,1726,1743,S. Maria de Anima,,,
