id,type,start_pos,end_pos,surface,coref_id,rel
baccio:885,ENT,21,25,arts,,
baccio:885,ENT,29,35,design,,
baccio:885,ENT,50,58,Florence,,
baccio:885,ENT,101,135,Lorenzo de' Medici the Magnificent,,
baccio:885,ENT,113,119,Medici,,
baccio:885,ENT,156,160,city,,
baccio:885,ENT,163,172,goldsmith,,
baccio:885,ENT,180,203,Michelagnolo di Viviano,,
baccio:885,ENT,196,203,Viviano,,
baccio:885,ENT,207,214,Gaiuole,,
baccio:885,ENT,247,254,chasing,,
baccio:885,ENT,259,265,incavo,,
baccio:885,ENT,270,277,enamels,,
baccio:885,ENT,282,288,niello,,
baccio:885,ENT,328,332,work,,
baccio:885,ENT,336,340,gold,,
baccio:885,ENT,345,351,silver,,
baccio:885,ENT,345,357,silver plate,,
baccio:885,ENT,352,357,plate,,
baccio:885,ENT,364,376,Michelagnolo,,
baccio:885,ENT,402,408,jewels,,
baccio:885,PRON,418,422,them,,
baccio:885,PRON,452,455,his,,
baccio:885,PRON,468,471,his,,
baccio:885,ENT,500,507,masters,,
baccio:885,PRON,511,514,his,,
baccio:885,ENT,515,518,art,,
baccio:885,PRON,544,547,him,,
baccio:885,PRON,553,555,he,,
baccio:885,PRON,561,565,them,,
baccio:885,ENT,603,606,men,,
baccio:885,ENT,614,618,city,,
baccio:885,PRON,634,637,his,,
baccio:885,ENT,638,646,workshop,,
baccio:885,PRON,666,668,it,,
baccio:885,ENT,687,695,Florence,,
baccio:885,PRON,700,703,him,,
baccio:885,ENT,708,727,Magnificent Lorenzo,,
baccio:885,ENT,740,755,house of Medici,,
baccio:885,PRON,764,774,themselves,,
baccio:885,ENT,801,809,Giuliano,,
baccio:885,ENT,815,822,brother,,
baccio:885,ENT,831,850,Magnificent Lorenzo,,
baccio:885,ENT,864,882,Piazza di S. Croce,,
baccio:885,PRON,884,886,he,,
baccio:885,ENT,930,939,ornaments,,
baccio:885,ENT,943,950,helmets,,
baccio:885,ENT,952,958,crests,,
baccio:885,ENT,964,971,devices,,
baccio:885,PRON,983,985,he,,
baccio:885,ENT,1035,1039,sons,,
baccio:885,ENT,1047,1066,Magnificent Lorenzo,,
baccio:885,PRON,1076,1079,his,,
baccio:885,ENT,1080,1084,work,,
baccio:885,PRON,1138,1141,him,,
baccio:885,PRON,1142,1147,their,,
baccio:885,ENT,1218,1223,works,,
baccio:885,PRON,1229,1231,he,,
baccio:885,ENT,1262,1266,city,,
baccio:885,ENT,1271,1279,dominion,,
baccio:885,PRON,1281,1283,he,,
baccio:885,ENT,1293,1296,man,,
baccio:885,PRON,1343,1346,his,,
baccio:885,ENT,1347,1350,art,,
baccio:885,ENT,1360,1372,Michelagnolo,,
baccio:885,ENT,1373,1383,the Medici,,
baccio:885,PRON,1388,1393,their,,
baccio:885,ENT,1409,1417,Florence,,
baccio:885,ENT,1451,1456,plate,,
baccio:885,ENT,1460,1466,silver,,
baccio:885,ENT,1471,1475,gold,,
baccio:885,PRON,1514,1517,him,,
baccio:885,PRON,1549,1554,their,,
baccio:885,PRON,1568,1570,he,,
baccio:885,PRON,1592,1596,them,,
baccio:885,PRON,1601,1604,his,,
baccio:885,ENT,1691,1703,Michelagnolo,,
baccio:885,ENT,1706,1709,son,,
baccio:885,PRON,1716,1718,he,,
baccio:885,ENT,1726,1737,Bartolommeo,,
baccio:885,ENT,1772,1782,Florentine,,
baccio:885,ENT,1783,1789,custom,,
baccio:885,PRON,1791,1793,he,,
baccio:885,ENT,1817,1823,Baccio,,
baccio:885,ENT,1825,1837,Michelagnolo,,
baccio:885,PRON,1857,1860,his,,
baccio:885,ENT,1861,1864,son,,
baccio:885,ENT,1865,1869,heir,,
baccio:885,PRON,1873,1876,his,,
baccio:885,ENT,1877,1880,art,,
baccio:885,PRON,1902,1905,him,,
baccio:885,PRON,1911,1914,his,,
baccio:885,ENT,1919,1927,workshop,,
baccio:885,ENT,1956,1959,men,,
baccio:885,ENT,2004,2010,custom,,
baccio:885,ENT,2060,2069,goldsmith,,
baccio:885,ENT,2089,2100,draughtsman,,
baccio:885,ENT,2126,2132,relief,,
baccio:886,ENT,0,8,Pope Leo,,
baccio:886,ENT,38,51,ornamentation,,
baccio:886,ENT,55,61,marble,,
baccio:886,ENT,81,100,Chamber of Our Lady,,
baccio:886,ENT,92,100,Our Lady,,
baccio:886,ENT,104,110,Loreto,,
baccio:886,ENT,121,128,statues,,
baccio:886,ENT,133,139,scenes,,
baccio:886,ENT,144,167,Maestro Andrea Contucci,,
baccio:886,ENT,171,186,Monte Sansovino,,
baccio:886,PRON,248,255,himself,,
baccio:886,ENT,306,312,Baccio,,
baccio:886,ENT,321,325,Rome,,
