id,type,start_pos,end_pos,surface,coref_id
tiziano:754,ENT,0,7,Tiziano,
tiziano:754,ENT,20,116,"Cadore, a little township situated on the Piave and five miles distant from the pass of the Alps",
tiziano:754,ENT,37,45,township,
tiziano:754,ENT,62,67,Piave,
tiziano:754,ENT,100,104,pass,
tiziano:754,ENT,112,116,Alps,
tiziano:754,ENT,145,166,family of the Vecelli,
tiziano:754,PRON,272,274,he,
tiziano:754,ENT,287,293,Venice,
tiziano:754,ENT,313,318,uncle,
tiziano:754,ENT,332,339,citizen,
tiziano:754,ENT,361,364,boy,
tiziano:754,ENT,388,396,painting,
tiziano:754,PRON,405,408,him,
tiziano:754,ENT,414,473,"Gian Bellini, an excellent painter very famous at that time",
tiziano:754,ENT,441,448,painter,
tiziano:754,PRON,502,505,his,
tiziano:754,ENT,531,537,design,
tiziano:754,PRON,539,541,he,
tiziano:754,PRON,559,561,he,
tiziano:754,ENT,577,583,nature,
tiziano:754,ENT,656,659,art,
tiziano:754,ENT,663,671,painting,
tiziano:754,ENT,696,708,Gian Bellini,
tiziano:754,ENT,723,731,painters,
tiziano:754,ENT,740,747,country,
tiziano:754,ENT,786,791,works,
tiziano:754,ENT,859,863,work,
tiziano:754,PRON,864,868,they,
tiziano:754,ENT,923,930,Tiziano,
tiziano:754,ENT,1008,1033,Giorgione da Castelfranco,
tiziano:754,ENT,1021,1033,Castelfranco,
tiziano:754,PRON,1096,1099,his,
tiziano:754,ENT,1100,1108,pictures,
tiziano:754,PRON,1181,1183,he,
tiziano:754,PRON,1196,1203,himself,
tiziano:754,PRON,1270,1272,he,
tiziano:754,PRON,1411,1413,it,
tiziano:754,ENT,1490,1495,paper,
tiziano:754,PRON,1563,1565,he,
tiziano:754,PRON,1592,1595,him,
tiziano:754,PRON,1621,1624,his,
tiziano:754,ENT,1625,1637,compositions,
tiziano:754,PRON,1654,1657,his,
tiziano:754,ENT,1658,1668,inventions,
tiziano:754,PRON,1696,1698,he,
tiziano:754,ENT,1729,1734,paper,
tiziano:754,ENT,1871,1881,inventions,
tiziano:754,PRON,1899,1906,herself,
tiziano:754,PRON,1911,1914,she,
tiziano:754,PRON,1947,1950,her,
tiziano:754,PRON,2053,2055,it,
tiziano:754,ENT,2095,2099,nude,
tiziano:754,PRON,2104,2107,you,
tiziano:754,PRON,2127,2129,it,
tiziano:754,PRON,2142,2145,you,
tiziano:754,PRON,2168,2170,it,
tiziano:754,ENT,2208,2213,paper,
tiziano:754,PRON,2241,2244,you,
tiziano:754,PRON,2252,2255,you,
tiziano:754,ENT,2263,2270,persons,
tiziano:754,PRON,2325,2328,you,
tiziano:754,PRON,2372,2375,you,
tiziano:754,PRON,2430,2434,your,
tiziano:754,ENT,2524,2527,art,
tiziano:754,PRON,2529,2532,you,
tiziano:754,ENT,2626,2634,pictures,
tiziano:754,PRON,2658,2660,we,
tiziano:754,ENT,2714,2719,paper,
tiziano:754,PRON,2721,2724,you,
tiziano:754,ENT,2819,2825,nature,
tiziano:754,PRON,2879,2882,you,
tiziano:754,ENT,2956,2962,fruits,
tiziano:754,PRON,2966,2970,your,
tiziano:754,ENT,2984,2990,design,
tiziano:754,ENT,3046,3054,Venetian,
tiziano:754,ENT,3055,3063,painters,
tiziano:754,ENT,3065,3074,Giorgione,
tiziano:754,ENT,3076,3081,Palma,
tiziano:754,ENT,3083,3092,Pordenone,
tiziano:754,ENT,3120,3124,Rome,
tiziano:754,ENT,3138,3143,works,
