id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
tiziano:754,PER,0,7,Tiziano,,,
tiziano:754,GPE,20,116,"Cadore, a little township situated on the Piave and five miles distant from the pass of the Alps",,,
tiziano:754,GPE,37,45,township,,,
tiziano:754,GPE,62,67,Piave,,,
tiziano:754,GPE,100,104,pass,,,
tiziano:754,GPE,112,116,Alps,,,
tiziano:754,ORG,145,166,family of the Vecelli,,,
tiziano:754,GPE,287,293,Venice,,,
tiziano:754,PER,313,318,uncle,,,
tiziano:754,PER,332,339,citizen,,,
tiziano:754,PER,361,364,boy,,,
tiziano:754,PROD,388,396,painting,,,
tiziano:754,PER,414,473,"Gian Bellini, an excellent painter very famous at that time",,,
tiziano:754,PER,441,448,painter,,,
tiziano:754,PROD,531,537,design,,,
tiziano:754,GPE,577,583,nature,,,
tiziano:754,PROD,656,659,art,,,
tiziano:754,PROD,663,671,painting,,,
tiziano:754,PER,696,708,Gian Bellini,,,
tiziano:754,PER,723,731,painters,,,
tiziano:754,GPE,740,747,country,,,
tiziano:754,PROD,786,791,works,,,
tiziano:754,PROD,859,863,work,,,
tiziano:754,PER,923,930,Tiziano,,,
tiziano:754,PER,1008,1033,Giorgione da Castelfranco,,,
tiziano:754,GPE,1021,1033,Castelfranco,,,
tiziano:754,PROD,1100,1108,pictures,,,
tiziano:754,MAT,1490,1495,paper,,,
tiziano:754,PROD,1625,1637,compositions,,,
tiziano:754,PROD,1658,1668,inventions,,,
tiziano:754,MAT,1729,1734,paper,,,
tiziano:754,PROD,1871,1881,inventions,,,
tiziano:754,PROD,2095,2099,nude,,,
tiziano:754,MAT,2208,2213,paper,,,
tiziano:754,PER,2263,2270,persons,,,
tiziano:754,PROD,2524,2527,art,,,
tiziano:754,PROD,2626,2634,pictures,,,
tiziano:754,MAT,2714,2719,paper,,,
tiziano:754,GPE,2819,2825,nature,,,
tiziano:754,PLANT,2956,2962,fruits,,,
tiziano:754,PROD,2984,2990,design,,,
tiziano:754,PER,3046,3054,Venetian,,,
tiziano:754,PER,3055,3063,painters,,,
tiziano:754,PER,3065,3074,Giorgione,,,
tiziano:754,PER,3076,3081,Palma,,,
tiziano:754,PER,3083,3092,Pordenone,,,
tiziano:754,GPE,3120,3124,Rome,,,
tiziano:754,PROD,3138,3143,works,,,
tiziano:755,PER,53,60,Tiziano,,,
tiziano:755,PROD,73,81,portrait,,,
tiziano:755,PROD,118,125,picture,,,
tiziano:755,MYTH,138,146,Our Lady,,,
tiziano:755,MYTH,148,155,S. Mark,,,
tiziano:755,MYTH,161,170,S. Andrew,,,
tiziano:755,PER,200,204,Doge,,,
tiziano:755,PROD,212,219,picture,,,
tiziano:755,PROD,239,243,work,,,
tiziano:755,FAC,255,272,Sala del Collegio,,,
tiziano:756,PER,33,40,Emperor,,,
tiziano:756,PER,33,51,Emperor Maximilian,,,
tiziano:756,EVE,63,66,war,,,
tiziano:756,EVE,63,83,war on the Venetians,,,
tiziano:756,PER,74,83,Venetians,,,
tiziano:756,PER,85,92,Tiziano,,,
tiziano:756,MYTH,135,140,Angel,,,
tiziano:756,MYTH,135,148,Angel Raphael,,,
tiziano:756,MYTH,154,160,Tobias,,,
tiziano:756,ANIM,167,170,dog,,,
tiziano:756,FAC,178,184,Church,,,
tiziano:756,FAC,178,201,Church of S. Marziliano,,,
tiziano:756,MYTH,188,201,S. Marziliano,,,
tiziano:756,GPE,218,227,landscape,,,
tiziano:756,MAT,248,252,wood,,,
tiziano:756,MYTH,254,273,S. John the Baptist,,,
tiziano:756,MYTH,301,307,Heaven,,,
tiziano:756,PROD,362,366,work,,,
tiziano:756,FAC,434,440,façade,,,
tiziano:756,FAC,448,468,Fondaco de' Tedeschi,,,
tiziano:757,GPE,27,34,Vicenza,,,
tiziano:757,PER,36,43,Tiziano,,,
tiziano:757,MYTH,56,75,Judgment of Solomon,,,
tiziano:757,TECH,79,85,fresco,,,
tiziano:757,PROD,109,113,work,,,
tiziano:757,FAC,132,138,loggia,,,
tiziano:757,PROD,145,152,justice,,,
