id,type,start_pos,end_pos,surface,coref_id,rel
craftsmen:653,ENT,23,27,Rome,,
craftsmen:653,PRON,67,70,his,,
craftsmen:653,ENT,83,115,Girolamo Siciolante of Sermoneta,,
craftsmen:653,ENT,106,115,Sermoneta,,
craftsmen:653,ENT,166,189,Life of Perino del Vaga,,
craftsmen:653,ENT,174,189,Perino del Vaga,,
craftsmen:653,ENT,197,205,disciple,,
craftsmen:653,PRON,206,208,he,,
craftsmen:653,PRON,224,227,him,,
craftsmen:653,ENT,235,240,works,,
craftsmen:653,ENT,244,260,Castel S. Angelo,,
craftsmen:653,PRON,294,296,it,,
craftsmen:653,PRON,344,347,his,,
craftsmen:653,ENT,397,402,works,,
craftsmen:653,ENT,420,428,Girolamo,,
craftsmen:653,PRON,441,448,himself,,
craftsmen:653,ENT,457,468,altar-piece,,
craftsmen:653,PRON,498,501,him,,
craftsmen:653,ENT,505,509,oils,,
craftsmen:653,ENT,552,571,Badia of S. Stefano,,
craftsmen:653,PRON,578,581,his,,
craftsmen:653,ENT,589,593,town,,
craftsmen:653,ENT,597,606,Sermoneta,,
craftsmen:653,ENT,636,644,S. Peter,,
craftsmen:653,ENT,646,656,S. Stephen,,
craftsmen:653,ENT,662,681,S. John the Baptist,,
craftsmen:653,ENT,696,704,children,,
craftsmen:653,ENT,717,728,altar-piece,,
craftsmen:653,PRON,755,757,he,,
craftsmen:653,ENT,774,795,Church of S. Apostolo,,
craftsmen:653,ENT,800,804,Rome,,
craftsmen:653,ENT,809,820,altar-piece,,
craftsmen:653,ENT,824,828,oils,,
craftsmen:653,ENT,838,849,Dead Christ,,
craftsmen:653,ENT,843,849,Christ,,
craftsmen:653,ENT,851,859,Our Lady,,
craftsmen:653,ENT,861,868,S. John,,
craftsmen:653,ENT,874,883,Magdalene,,
craftsmen:653,ENT,895,902,figures,,
craftsmen:653,ENT,945,949,Pace,,
craftsmen:653,ENT,958,964,marble,,
craftsmen:653,ENT,965,971,chapel,,
craftsmen:653,ENT,977,991,Cardinal Cesis,,
craftsmen:653,PRON,1018,1020,he,,
craftsmen:653,ENT,1041,1049,vaulting,,
craftsmen:653,ENT,1055,1066,stucco-work,,
craftsmen:653,ENT,1072,1079,pattern,,
craftsmen:653,ENT,1088,1096,pictures,,
craftsmen:653,ENT,1119,1143,Nativity of Jesus Christ,,
craftsmen:653,ENT,1131,1143,Jesus Christ,,
craftsmen:653,ENT,1149,1170,Adoration of the Magi,,
craftsmen:653,ENT,1166,1170,Magi,,
craftsmen:653,ENT,1176,1193,Flight into Egypt,,
craftsmen:653,ENT,1188,1193,Egypt,,
craftsmen:653,ENT,1203,1228,Massacre of the Innocents,,
craftsmen:653,ENT,1246,1250,work,,
craftsmen:653,ENT,1341,1347,church,,
craftsmen:653,ENT,1374,1382,Girolamo,,
craftsmen:653,ENT,1394,1405,altar-piece,,
craftsmen:653,ENT,1446,1456,high-altar,,
craftsmen:653,ENT,1465,1489,Nativity of Jesus Christ,,
craftsmen:653,ENT,1477,1489,Jesus Christ,,
craftsmen:653,ENT,1537,1548,altar-piece,,
craftsmen:653,ENT,1552,1556,oils,,
craftsmen:653,ENT,1566,1574,Sacristy,,
craftsmen:653,ENT,1582,1602,Church of S. Spirito,,
craftsmen:653,ENT,1606,1610,Rome,,
craftsmen:653,ENT,1616,1660,Descent of the Holy Spirit upon the Apostles,,
craftsmen:653,ENT,1631,1642,Holy Spirit,,
craftsmen:653,ENT,1652,1660,Apostles,,
craftsmen:653,ENT,1716,1743,Church of S. Maria de Anima,,
craftsmen:653,ENT,1749,1755,church,,
craftsmen:653,ENT,1759,1776,the German colony,,
craftsmen:653,PRON,1778,1780,he,,
craftsmen:653,ENT,1792,1798,fresco,,
craftsmen:653,ENT,1816,1843,Chapel of the Fugger family,,
craftsmen:653,ENT,1826,1843,the Fugger family,,
craftsmen:653,ENT,1856,1869,Giulio Romano,,
craftsmen:653,ENT,1888,1899,altar-piece,,
craftsmen:653,ENT,1913,1919,scenes,,
craftsmen:653,ENT,1927,1943,Life of Our Lady,,
craftsmen:653,ENT,1935,1943,Our Lady,,
craftsmen:653,ENT,1953,1963,high-altar,,
craftsmen:653,ENT,1967,1976,S. Jacopo,,
craftsmen:653,ENT,1967,1992,S. Jacopo degli Spagnuoli,,
craftsmen:653,PRON,1993,1995,he,,
craftsmen:653,ENT,2015,2026,altar-piece,,
craftsmen:653,ENT,2044,2050,Christ,,
craftsmen:653,ENT,2058,2063,Cross,,
craftsmen:653,ENT,2074,2080,Angels,,
craftsmen:653,PRON,2087,2090,Him,,
craftsmen:653,ENT,2092,2100,Our Lady,,
craftsmen:653,ENT,2106,2113,S. John,,
craftsmen:653,ENT,2142,2150,pictures,,
craftsmen:653,PRON,2182,2184,it,,
craftsmen:653,ENT,2233,2253,S. James the Apostle,,
craftsmen:653,ENT,2258,2279,S. Alfonso the Bishop,,
craftsmen:653,ENT,2290,2298,pictures,,
craftsmen:653,PRON,2299,2301,it,,
craftsmen:653,PRON,2318,2320,he,,
craftsmen:894,ENT,3,19,Jacopo del Conte,,
craftsmen:894,ENT,23,33,Florentine,,
craftsmen:894,ENT,72,76,Rome,,
craftsmen:894,ENT,131,137,places,,
craftsmen:894,ENT,198,204,Jacopo,,
craftsmen:894,PRON,243,246,his,,
craftsmen:894,PRON,323,326,his,,
craftsmen:894,PRON,371,373,he,,
craftsmen:894,ENT,387,401,altar-pictures,,
craftsmen:894,ENT,406,411,works,,
craftsmen:894,ENT,415,421,fresco,,
craftsmen:894,ENT,447,451,Rome,,
craftsmen:894,PRON,468,471,his,,
craftsmen:894,ENT,472,481,portraits,,
craftsmen:894,PRON,498,502,them,,
craftsmen:894,PRON,543,544,I,,
craftsmen:894,PRON,565,567,he,,
craftsmen:894,ENT,590,598,Pontiffs,,
craftsmen:894,ENT,625,638,Pope Paul III,,
craftsmen:894,ENT,671,676,lords,,
craftsmen:894,ENT,681,692,ambassadors,,
craftsmen:894,ENT,729,734,Court,,
craftsmen:894,ENT,762,770,captains,,
craftsmen:894,ENT,781,784,men,,
craftsmen:894,ENT,792,797,house,,
craftsmen:894,ENT,801,808,Colonna,,
craftsmen:894,ENT,816,826,the Orsini,,
craftsmen:894,ENT,828,848,Signor Piero Strozzi,,
craftsmen:894,ENT,876,883,Bishops,,
craftsmen:894,ENT,885,894,Cardinals,,
craftsmen:894,ENT,912,920,prelates,,
craftsmen:894,ENT,925,930,lords,,
craftsmen:894,ENT,953,956,men,,
craftsmen:894,ENT,960,967,letters,,
craftsmen:894,ENT,978,981,men,,
craftsmen:894,PRON,1015,1018,him,,
craftsmen:894,ENT,1058,1062,Rome,,
craftsmen:894,PRON,1072,1074,he,,
craftsmen:894,PRON,1104,1107,his,,
craftsmen:894,PRON,1118,1121,his,,
craftsmen:894,ENT,1122,1128,family,,
craftsmen:894,ENT,1137,1141,city,,
craftsmen:894,PRON,1148,1151,his,,
craftsmen:894,PRON,1160,1162,he,,
craftsmen:894,PRON,1181,1183,he,,
craftsmen:894,PRON,1201,1203,he,,
craftsmen:894,PRON,1261,1263,he,,
craftsmen:894,PRON,1289,1290,I,,
craftsmen:894,PRON,1302,1304,he,,
craftsmen:894,PRON,1329,1331,he,,
craftsmen:894,PRON,1337,1344,himself,,
craftsmen:894,ENT,1357,1363,nature,,
craftsmen:894,PRON,1379,1382,his,,
craftsmen:894,ENT,1383,1388,works,,
craftsmen:894,PRON,1415,1418,his,,
craftsmen:894,ENT,1429,1440,Dead Christ,,
craftsmen:894,ENT,1434,1440,Christ,,
craftsmen:894,ENT,1447,1458,altar-piece,,
craftsmen:894,ENT,1474,1494,Church of the Popolo,,
craftsmen:894,PRON,1516,1518,he,,
craftsmen:894,ENT,1540,1560,Chapel of S. Dionigi,,
craftsmen:894,ENT,1550,1560,S. Dionigi,,
craftsmen:894,ENT,1564,1572,S. Luigi,,
craftsmen:894,ENT,1579,1586,stories,,
craftsmen:894,ENT,1607,1612,Saint,,
craftsmen:894,ENT,1637,1641,work,,
craftsmen:894,PRON,1647,1649,he,,
craftsmen:894,ENT,1670,1676,scenes,,
craftsmen:894,ENT,1680,1686,fresco,,
