id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
bugiardini:634,EVE,11,28,siege of Florence,,,
bugiardini:634,GPE,20,28,Florence,,,
bugiardini:634,PER,33,43,population,,,
bugiardini:634,GPE,101,108,suburbs,,,
bugiardini:634,PROD,133,137,gate,,,
bugiardini:634,FAC,157,165,churches,,,
bugiardini:634,FAC,167,178,monasteries,,,
bugiardini:634,FAC,184,193,hospitals,,,
bugiardini:634,GPE,221,225,city,,,
bugiardini:634,PER,256,263,persons,,,
bugiardini:634,PER,276,285,craftsmen,,,
bugiardini:634,GPE,369,373,city,,,
bugiardini:634,FAC,493,507,Porta a Faenza,,,
bugiardini:634,GPE,501,507,Faenza,,,
bugiardini:634,PER,518,537,Giuliano Bugiardini,,,
bugiardini:634,PER,568,577,ancestors,,,
bugiardini:634,GPE,622,629,suburbs,,,
bugiardini:634,PER,683,686,lad,,,
bugiardini:634,FAC,716,722,garden,,,
bugiardini:634,PER,730,736,Medici,,,
bugiardini:634,FAC,744,762,Piazza di S. Marco,,,
bugiardini:634,MYTH,754,762,S. Marco,,,
bugiardini:634,PER,800,803,art,,,
bugiardini:634,PROD,800,803,art,,,
bugiardini:634,PER,814,831,sculptor Bertoldo,,,
bugiardini:634,PER,884,907,Michelagnolo Buonarroti,,,
bugiardini:634,PER,937,947,Buonarroti,,,
bugiardini:634,PER,971,983,Michelagnolo,,,
bugiardini:634,PER,1036,1044,Giuliano,,,
bugiardini:634,PROD,1143,1146,art,,,
bugiardini:634,PER,1161,1169,Giuliano,,,
bugiardini:634,PER,1312,1322,Buonarroti,,,
bugiardini:634,PROD,1402,1407,works,,,
bugiardini:634,PER,1443,1446,men,,,
bugiardini:634,PER,1480,1488,Giuliano,,,
bugiardini:634,PER,1656,1668,Michelagnolo,,,
bugiardini:634,PROD,1779,1783,work,,,
bugiardini:634,PER,1823,1831,Giuliano,,,
bugiardini:634,PROD,1844,1850,design,,,
bugiardini:634,PER,1917,1927,Buonarroti,,,
bugiardini:634,PER,1932,1940,Granacci,,,
bugiardini:634,PER,1948,1968,Domenico Ghirlandajo,,,
bugiardini:634,FAC,2007,2013,chapel,,,
bugiardini:634,FAC,2017,2033,S. Maria Novella,,,
bugiardini:637,PER,47,50,man,,,
bugiardini:637,PER,52,60,Giuliano,,,
bugiardini:637,FAC,116,146,Church of S. Marco at Florence,,,
bugiardini:637,PER,126,134,S. Marco,,,
bugiardini:637,GPE,138,146,Florence,,,
bugiardini:638,PER,6,9,men,,,
bugiardini:638,PROD,32,36,work,,,
bugiardini:638,PER,40,48,Giuliano,,,
bugiardini:638,PROD,114,121,figures,,,
bugiardini:638,MYTH,150,159,S. Cosimo,,,
bugiardini:638,MYTH,161,171,S. Damiano,,,
bugiardini:638,MYTH,173,181,S. Peter,,,
bugiardini:638,MYTH,187,194,S. Paul,,,
bugiardini:638,PROD,228,237,paintings,,,
bugiardini:638,PROD,306,310,work,,,
bugiardini:638,MAT,314,319,cloth,,,
bugiardini:639,PER,0,6,Messer,,,
bugiardini:639,PER,0,21,Messer Palla Rucellai,,,
bugiardini:639,PROD,60,71,altar-piece,,,
bugiardini:639,FAC,110,126,S. Maria Novella,,,
bugiardini:639,PER,128,136,Giuliano,,,
bugiardini:639,MYTH,162,171,Martyrdom,,,
bugiardini:639,MYTH,162,198,Martyrdom of S. Catharine the Virgin,,,
bugiardini:639,MYTH,175,198,S. Catharine the Virgin,,,
bugiardini:640,PER,0,8,Giuliano,,,
bugiardini:640,MYTH,29,37,Cardinal,,,
bugiardini:640,MYTH,29,53,Cardinal Innocenzio Cibo,,,
bugiardini:640,PROD,56,60,copy,,,
bugiardini:640,PROD,68,75,picture,,,
bugiardini:640,PER,85,104,Raffaello da Urbino,,,
bugiardini:640,GPE,98,104,Urbino,,,
bugiardini:640,PROD,126,135,portraits,,,
bugiardini:640,MYTH,139,143,Pope,,,
bugiardini:640,MYTH,139,147,Pope Leo,,,
bugiardini:640,MYTH,149,157,Cardinal,,,
bugiardini:640,MYTH,149,175,Cardinal Giulio de' Medici,,,
bugiardini:640,MYTH,181,189,Cardinal,,,
bugiardini:640,MYTH,181,199,Cardinal de' Rossi,,,
bugiardini:640,MYTH,217,225,Cardinal,,,
bugiardini:640,MYTH,217,235,Cardinal de' Rossi,,,
bugiardini:640,MYTH,259,267,Cardinal,,,
bugiardini:640,MYTH,259,272,Cardinal Cibo,,,
bugiardini:640,PROD,341,348,picture,,,
