id,type,start_pos,end_pos,surface,coref_id
bugiardini:634,ENT,11,28,siege of Florence,
bugiardini:634,ENT,20,28,Florence,
bugiardini:634,ENT,33,43,population,
bugiardini:634,ENT,101,108,suburbs,
bugiardini:634,ENT,133,137,gate,
bugiardini:634,ENT,157,165,churches,
bugiardini:634,ENT,167,178,monasteries,
bugiardini:634,ENT,184,193,hospitals,
bugiardini:634,PRON,205,207,it,
bugiardini:634,ENT,221,225,city,
bugiardini:634,ENT,256,263,persons,
bugiardini:634,ENT,276,285,craftsmen,
bugiardini:634,PRON,328,332,they,
bugiardini:634,ENT,369,373,city,
bugiardini:634,ENT,493,507,Porta a Faenza,
bugiardini:634,ENT,501,507,Faenza,
bugiardini:634,ENT,518,537,Giuliano Bugiardini,
bugiardini:634,PRON,564,567,his,
bugiardini:634,ENT,568,577,ancestors,
bugiardini:634,ENT,622,629,suburbs,
bugiardini:634,ENT,683,686,lad,
bugiardini:634,PRON,688,690,he,
bugiardini:634,PRON,697,700,his,
bugiardini:634,ENT,716,722,garden,
bugiardini:634,ENT,730,736,Medici,
bugiardini:634,ENT,744,762,Piazza di S. Marco,
bugiardini:634,ENT,754,762,S. Marco,
bugiardini:634,ENT,800,803,art,
bugiardini:634,ENT,814,831,sculptor Bertoldo,
bugiardini:634,PRON,833,835,he,
bugiardini:634,ENT,884,907,Michelagnolo Buonarroti,
bugiardini:634,PRON,914,916,he,
bugiardini:634,ENT,937,947,Buonarroti,
bugiardini:634,ENT,971,983,Michelagnolo,
bugiardini:634,PRON,1026,1028,he,
bugiardini:634,ENT,1036,1044,Giuliano,
bugiardini:634,PRON,1125,1127,he,
bugiardini:634,ENT,1143,1146,art,
bugiardini:634,ENT,1161,1169,Giuliano,
bugiardini:634,PRON,1240,1243,his,
bugiardini:634,ENT,1312,1322,Buonarroti,
bugiardini:634,PRON,1360,1363,him,
bugiardini:634,PRON,1380,1382,he,
bugiardini:634,ENT,1402,1407,works,
bugiardini:634,PRON,1411,1414,his,
bugiardini:634,ENT,1443,1446,men,
bugiardini:634,ENT,1480,1488,Giuliano,
bugiardini:634,PRON,1597,1599,he,
bugiardini:634,ENT,1656,1668,Michelagnolo,
bugiardini:634,PRON,1682,1685,him,
bugiardini:634,PRON,1701,1703,he,
bugiardini:634,PRON,1738,1740,he,
bugiardini:634,PRON,1751,1758,himself,
bugiardini:634,ENT,1779,1783,work,
bugiardini:634,PRON,1787,1790,his,
bugiardini:634,PRON,1812,1815,him,
bugiardini:634,ENT,1823,1831,Giuliano,
bugiardini:634,ENT,1844,1850,design,
bugiardini:634,PRON,1892,1894,he,
bugiardini:634,ENT,1917,1927,Buonarroti,
bugiardini:634,ENT,1932,1940,Granacci,
bugiardini:634,ENT,1948,1968,Domenico Ghirlandajo,
bugiardini:634,ENT,2007,2013,chapel,
bugiardini:634,ENT,2017,2033,S. Maria Novella,
bugiardini:638,PRON,61,63,he,
