doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
22,2,677,682,51,56,Roman,MISC
22,2,677,683,51,57,Romans,PER
22,3,1029,1036,64,71,Princes,PER
22,3,1088,1108,123,143,Antonio da San Gallo,PER
22,3,1066,1076,101,111,Florentine,LOC
22,4,1182,1189,0,7,Antonio,PER
22,4,1212,1231,30,49,Bartolommeo Picconi,PER
22,4,1346,1367,164,185,Giuliano da San Gallo,PER
22,4,1384,1388,202,206,Rome,LOC
22,4,1442,1450,260,268,Florence,LOC
22,5,1681,1686,215,220,Italy,LOC
22,6,1776,1784,21,29,Giuliano,PER
22,6,1870,1877,115,122,Antonio,PER
22,6,1916,1924,161,169,Bramante,PER
22,6,1856,1864,101,109,Florence,LOC
22,6,1928,1942,173,187,Castel Durante,LOC
