doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
41,0,78,83,78,83,Parri,PER
41,0,94,101,94,101,Madonna,PER
41,0,293,300,293,300,Braccio,PER
41,0,348,361,348,361,Lazzaro Ricco,PER
41,0,141,147,141,147,Arezzo,LOC
41,1,567,574,20,27,Madonna,PER
41,1,578,588,31,41,S. Gregory,PER
41,1,616,626,69,79,S. Donatus,PER
41,1,666,672,119,125,Arezzo,LOC
41,2,763,768,89,94,Parri,PER
41,2,822,829,148,155,Madonna,PER
41,2,839,844,165,170,Child,PER
41,2,868,874,194,200,angels,PER
41,2,942,955,268,281,S. Laurentino,PER
41,2,960,973,286,299,S. Pergentino,PER
41,3,1250,1257,255,262,Forzore,PER
41,3,1270,1275,275,280,Parri,PER
41,4,1433,1449,112,128,Canto alla Croce,LOC
41,6,1836,1841,82,87,Parri,PER
41,6,2011,2023,257,269,S. Catherine,PER
41,6,1757,1768,3,14,Borgo Piano,LOC
41,7,2061,2069,17,25,Muriello,PER
41,7,2128,2145,84,101,S. Mary Magdalene,PER
41,7,2174,2185,130,141,S. Domenico,PER
41,8,2414,2425,23,34,two stories,MISC
41,8,2453,2493,62,102,throwing the golden balls to the maidens,MISC
41,8,2503,2528,112,137,delivering two from death,MISC
41,8,2429,2440,38,49,S. Nicholas,PER
