doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
49,0,10,19,10,19,Giorgione,PER
49,0,107,116,107,116,Barberigo,PER
49,0,140,147,140,147,Tiziano,PER
49,0,69,89,69,89,Fondaco de' Tedeschi,LOC
49,0,195,204,195,204,Merceria.,LOC
49,1,311,329,106,124,M. Andrea Loredano,PER
49,2,387,395,27,35,Our Lady,PER
49,2,501,508,141,148,Tiziano,PER
49,2,407,412,47,52,Egypt,LOC
49,4,864,871,44,51,Flemish,MISC
49,4,886,894,66,74,merchant,MISC
49,4,842,860,22,40,M. Giovanni D'Anna,PER
49,4,864,881,44,61,Flemish gentleman,PER
49,4,1028,1035,208,215,Tiziano,PER
49,4,842,860,22,40,M. Giovanni D'Anna,LOC
49,5,1124,1132,37,45,Our Lady,PER
49,6,1292,1302,41,51,Maximilian,PER
49,6,1336,1343,85,92,Tiziano,PER
49,6,1439,1452,188,201,S. Marziliano,LOC
49,6,1699,1719,448,468,Fondaco de' Tedeschi,LOC
49,7,1779,1788,58,67,Giorgione,PER
49,7,1829,1836,108,115,Tiziano,PER
49,7,2013,2021,292,300,Merceria,LOC
49,7,2066,2077,345,356,Grand Canal,LOC
49,8,2101,2110,22,31,Giorgione,PER
49,8,2141,2148,62,69,Tiziano,PER
