doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
33,0,20,36,20,36,Lodovico Gonzaga,PER
33,0,194,207,194,207,Leon Batista;,PER
33,0,49,55,49,55,Mantua,LOC
33,0,117,125,117,125,Nunziata,LOC
33,0,154,162,154,162,Florence,LOC
33,1,528,534,15,21,arches,PER
33,1,567,576,54,63,pilasters,PER
33,1,610,625,97,112,stone dressings,PER
33,1,797,804,284,291,tribune,PER
33,2,1100,1112,35,47,Leon Batista,PER
33,4,1619,1631,5,17,Leon Batista,PER
33,5,2003,2015,128,140,Leon Batista,PER
33,6,2112,2128,32,48,Marquis Lodovico,PER
33,6,2140,2152,60,72,Leon Batista,PER
33,6,2132,2138,52,58,Mantua,LOC
33,6,2268,2273,188,193,Padua,LOC
33,7,2366,2378,34,46,Leon Batista,PER
33,7,2410,2428,78,96,Salvestro Fancelli,PER
33,7,2471,2479,139,147,Florence,LOC
33,8,2668,2672,36,40,Luca,PER
33,8,2763,2771,131,139,Filarete,PER
33,8,2802,2807,170,175,Luchi,PER
33,8,2645,2651,13,19,Mantua,LOC
33,9,2871,2874,33,36,him,PER
33,9,2883,2890,45,52,friends,PER
33,9,3080,3089,242,251,assistant,PER
