doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
2,0,69,77,69,77,Giovanni,PER
2,0,82,89,82,89,Niccola,PER
2,0,99,107,99,107,Agostino,PER
2,0,112,118,112,118,Agnolo,PER
2,0,93,97,93,97,Pisa,LOC
2,0,133,138,133,138,Siena,LOC
2,1,335,345,105,115,architects,MISC
2,1,301,306,71,76,Siena,LOC
2,3,800,808,0,8,Agostino,PER
2,3,813,819,13,19,Agnolo,PER
2,3,868,876,68,76,Giovanni,PER
2,3,881,888,81,88,Niccola,PER
2,3,892,896,92,96,Pisa,LOC
2,4,1015,1023,30,38,Giovanni,PER
2,4,1280,1288,295,303,Agostino,PER
2,4,1040,1046,55,61,Naples,LOC
2,4,1050,1054,65,69,Pisa,LOC
2,4,1083,1088,98,103,Siena,LOC
2,5,1537,1545,30,38,Giovanni,PER
2,6,1994,2002,275,283,Agostino,PER
2,6,2045,2053,326,334,Giovanni,PER
2,6,2072,2078,353,359,Agnolo,PER
