doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
29,0,451,460,451,460,colouring,MISC
29,0,3,20,3,20,Florence Granacci,PER
29,0,33,58,33,58,Pier Francesco Borgherini,PER
29,0,140,158,140,158,Jacopo da Pontormo,PER
29,0,160,176,160,176,Andrea del Sarto,PER
29,0,182,200,182,200,Francesco Ubertini,PER
29,0,243,249,243,249,Joseph,PER
29,0,254,268,254,268,Pier Francesco,PER
29,0,280,300,280,300,Borgo Sant' Apostolo,LOC
29,1,688,702,97,111,God the Father,PER
29,1,716,732,125,141,Christ Crucified,PER
29,2,833,839,99,105,Angels,MISC
29,2,755,772,21,38,S. Piero Maggiore,PER
29,2,846,855,112,121,S. Thomas,PER
29,2,869,876,135,142,Madonna,PER
29,2,745,772,11,38,Church of S. Piero Maggiore,LOC
29,3,913,922,14,23,S. Thomas,PER
29,3,1007,1019,108,120,Michelagnolo,PER
29,4,1107,1115,49,57,Granacci,PER
29,5,1216,1223,46,53,S. Paul,PER
29,5,1225,1236,55,66,S. Laurence,PER
29,5,1238,1246,68,76,S. James,PER
29,5,1252,1259,82,89,S. John,PER
29,5,1330,1339,160,169,Francesco,PER
