doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
12,0,6,15,6,15,Giorgione,PER
12,0,20,29,20,29,Correggio,PER
12,0,214,219,214,219,Piero,PER
12,0,236,243,236,243,Lorenzo,PER
12,0,273,288,273,288,Cosimo Rosselli,PER
12,0,322,337,322,337,Piero di Cosimo,PER
12,0,98,106,98,106,Lombardy,LOC
12,0,108,115,108,115,Tuscany,LOC
12,2,599,604,0,5,Piero,PER
12,2,622,632,23,33,his father,PER
12,2,731,737,132,138,Cosimo,PER
12,3,1075,1081,142,148,Cosimo,PER
12,5,1418,1435,31,48,lover of solitude,MISC
12,6,1597,1603,22,28,Cosimo,PER
12,6,1775,1780,200,205,Piero,PER
