doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
44,3,760,765,0,5,David,PER
44,3,770,791,10,31,Benedetto Ghirlandajo,PER
44,3,865,873,105,113,Domenico,PER
44,3,1032,1041,272,281,Benedetto,PER
44,4,1363,1374,212,223,altar-piece,MISC
44,4,1382,1392,231,241,high-altar,MISC
44,4,1396,1412,245,261,S. Maria Novella,MISC
44,4,1522,1530,371,379,predella,MISC
44,4,1611,1621,460,470,S. Stephen,MISC
44,4,1737,1748,586,597,S. Antonino,MISC
44,4,1750,1772,599,621,Archbishop of Florence,MISC
44,4,1778,1799,627,648,S. Catharine of Siena,MISC
44,4,1151,1156,0,5,David,PER
44,4,1187,1195,36,44,Domenico,PER
44,4,1300,1309,149,158,Benedetto,PER
44,4,1550,1559,399,408,Niccolaio,PER
44,4,1658,1676,507,525,Francesco Granacci,PER
44,4,1737,1748,586,597,S. Antonino,PER
44,4,1778,1799,627,648,S. Catharine of Siena,PER
44,5,1838,1846,37,45,S. Lucia,LOC
44,6,2096,2105,84,93,Benedetto,PER
44,6,2047,2053,35,41,France,LOC
44,6,2118,2126,106,114,Florence,LOC
