doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
0,0,9,21,9,21,Pope Clement,PER
0,0,46,56,46,56,Buonarroti,PER
0,0,233,245,233,245,Michelagnolo,PER
0,0,346,365,346,365,Fra Giovanni Agnolo,PER
0,0,417,437,417,437,Antonio da San Gallo,PER
0,0,74,82,74,82,Florence,LOC
0,1,532,537,39,44,Frate,MISC
0,1,793,803,300,310,divine man,MISC
0,1,551,563,58,70,Michelagnolo,PER
0,1,593,605,100,112,Duke Lorenzo,PER
0,1,610,623,117,130,Duke Giuliano,PER
0,1,737,756,244,263,Fra Giovanni Agnolo,PER
0,1,541,549,48,56,Florence,LOC
0,2,980,989,95,104,S. Cosimo,PER
0,2,996,1006,111,121,S. Damiano,PER
0,2,1049,1056,164,171,Madonna,PER
0,2,1062,1074,177,189,Michelagnolo,PER
0,2,1098,1120,213,235,Raffaello da Montelupo,PER
0,2,1144,1149,259,264,Frate,PER
0,3,1343,1352,67,76,the Frate,PER
0,3,1410,1420,134,144,Buonarroti,PER
0,3,1444,1456,168,180,Michelagnolo,PER
0,3,1544,1550,268,274,Vasari,PER
0,3,1528,1534,252,258,Arezzo,LOC
0,4,1663,1675,55,67,Michelagnolo,PER
0,4,1901,1906,293,298,Frate,PER
0,5,1929,1941,5,17,Michelagnolo,PER
0,5,1966,1985,42,61,Fra Giovanni Agnolo,PER
0,5,2038,2051,114,127,Duke Giuliano,PER
0,5,2056,2068,132,144,Duke Lorenzo,PER
0,5,2092,2096,168,172,Pope,PER
0,5,2254,2266,330,342,Pope Clement,PER
0,5,2180,2190,256,266,S. Lorenzo,LOC
0,5,2203,2207,279,283,Rome,LOC
0,6,2336,2341,30,35,Frate,PER
0,6,2530,2542,224,236,Michelagnolo,PER
0,6,2610,2629,304,323,Fra Giovanni Agnolo,PER
0,6,2309,2317,3,11,Florence,LOC
