doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
27,0,30,57,30,57,Guido Tarlati da Pietramala,PER
27,0,284,297,284,297,Piero Saccone,PER
27,0,302,321,302,321,Dolfo da Pietramala,PER
27,0,78,84,78,84,Arezzo,LOC
27,0,94,110,94,110,Massa di Maremma,LOC
27,0,129,134,129,134,Lucca,LOC
27,0,542,549,542,549,Tuscany,LOC
27,1,580,586,29,35,Giotto,PER
27,1,862,867,311,316,Italy,LOC
27,2,919,925,0,6,Giotto,PER
27,3,1093,1106,21,34,Piero Saccone,PER
27,3,1314,1320,242,248,Giotto,PER
27,3,1359,1371,287,299,Baccio Gondi,PER
27,3,1166,1186,94,114,Borgo a San Sepolcro,LOC
27,3,1264,1270,192,198,Arezzo,LOC
27,3,1385,1393,313,321,Florence,LOC
27,4,1939,1972,182,215,Very Reverend Don Antonio da Pisa,PER
27,4,2092,2098,335,341,Giotto,PER
27,4,2166,2192,409,435,Reverend Don Silvano Razzi,PER
27,4,2392,2411,635,654,Raffaello da Urbino,PER
27,4,1803,1825,46,68,Hermitage of Camaldoli,LOC
27,4,1898,1902,141,145,cell,LOC
27,4,2263,2286,506,529,Monastery of the Angeli,LOC
