doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
10,3,769,784,29,44,Marco Calavrese,PER
10,3,872,878,132,138,Naples,LOC
10,4,1036,1041,156,161,Siren,MISC
10,4,1036,1041,156,161,Siren,PER
10,4,943,947,63,67,Rome,LOC
10,4,1145,1151,265,271,Sebeto,LOC
10,4,1257,1263,377,383,Heaven,LOC
10,4,1288,1293,408,413,earth,LOC
10,5,1295,1300,0,5,Marco,PER
10,6,1756,1768,294,306,S. Augustine,PER
10,6,1814,1820,352,358,Christ,PER
10,6,1825,1831,363,369,Saints,PER
10,6,1516,1522,54,60,Aversa,LOC
10,6,1547,1553,85,91,Naples,LOC
