doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
30,0,0,23,0,23,"Jacopo, called L'Indaco",PER
30,0,47,71,47,71,Domenico del Ghirlandajo,PER
30,0,101,113,101,113,Pinturicchio,PER
30,0,91,95,91,95,Rome,LOC
30,1,615,625,366,376,Christian.,PER
30,2,658,670,32,44,Michelagnolo,PER
30,3,935,941,0,6,Jacopo,PER
30,3,967,971,32,36,Rome,LOC
30,4,1376,1408,329,361,Feast of Simon and the Magdalene,MISC
30,4,1219,1227,172,180,Apostles,PER
30,4,1296,1302,249,255,Christ,PER
30,4,1321,1326,274,279,Peter,PER
30,4,1331,1337,284,290,Andrew,PER
30,4,1399,1408,352,361,Magdalene,PER
30,5,1547,1558,63,74,Dead Christ,PER
30,6,1632,1636,18,22,Rome,LOC
