id,start_pos,end_pos,surface,type,score
1,74,83,Ser Piero,PER,0.9647814929485321
1,103,124,Andrea del Verrocchio,PER,0.8840462764104208
1,178,184,Christ,PER,0.9997345805168152
1,191,199,Leonardo,PER,0.9998944997787476
1,279,287,Leonardo,PER,0.9999370574951172
1,368,374,Andrea,PER,0.9998705387115479
1,402,408,Andrea,PER,0.9999659061431885
2,84,92,Flanders,LOC,0.9999561309814453
2,157,161,Adam,PER,0.9960085153579712
2,166,169,Eve,PER,0.99835604429245
2,185,201,Earthly Paradise,MISC,0.8219822645187378
2,211,219,Leonardo,PER,0.998538613319397
3,0,8,Leonardo,PER,0.9994742274284363
3,32,40,Our Lady,PER,0.7019724994897842
5,4,17,Antonio Segni,PER,0.9987420737743378
5,81,88,Neptune,LOC,0.9895728230476379
6,32,53,Adoration of the Magi,MISC,0.7492774128913879
6,167,185,Loggia de ' Peruzzi,LOC,0.7748447209596634
7,19,24,Milan,LOC,0.9472643136978149
7,84,95,Last Supper,MISC,0.7112567722797394
7,160,168,Apostles,MISC,0.9772582650184631
7,227,233,Christ,PER,0.9980136156082153
7,339,345,Christ,PER,0.9988744854927063
8,51,62,Last Supper,LOC,0.6062735319137573
8,118,126,Leonardo,PER,0.9999358654022217
8,146,154,Lodovico,PER,0.9992156028747559
8,161,173,Massimiliano,PER,0.9990589022636414
8,242,251,Francesco,PER,0.9956424236297607
9,30,38,Leonardo,PER,0.9994864463806152
9,54,59,Milan,ORG,0.7333661913871765
9,104,112,Leonardo,PER,0.9999468326568604
10,43,50,Madonna,PER,0.9838597774505615
10,73,79,Christ,PER,0.5773090124130249
10,328,336,Leonardo,PER,0.997617781162262
10,406,413,Madonna,PER,0.9998646974563599
10,526,542,Mother of Christ,PER,0.8367487986882528
10,639,645,Virgin,PER,0.3960088789463043
10,1027,1035,Leonardo,PER,0.9985945820808411
11,0,8,Leonardo,PER,0.9994833469390869
11,35,57,Francesco del Giocondo,PER,0.9851758082707723
11,230,243,Fontainebleau,LOC,0.9998630285263062
12,11,15,Rome,LOC,0.9999910593032837
13,10,18,Leonardo,PER,0.9998530149459839
13,77,90,Sala del Papa,MISC,0.8937969009081522
13,152,169,Niccolo Piccinino,PER,0.9877539575099945
14,71,77,Datary,MISC,0.969199538230896
14,81,89,Pope Leo,PER,0.7327786386013031
15,31,44,Marco Oggioni,PER,0.9988051056861877
16,14,22,Leonardo,PER,0.9916661381721497
16,166,192,Church of the Misericordia,ORG,0.7940611243247986
16,202,209,Bologna,LOC,0.9964883327484131
16,275,294,S. John the Baptist,PER,0.8086156398057938
16,296,308,S. Sebastian,PER,0.9533739686012268
16,482,490,Leonardo,PER,0.9983329176902771
17,44,51,Cimabue,PER,0.9995507597923279
17,100,106,Assisi,LOC,0.9934417009353638
17,118,124,Umbria,LOC,0.9999376535415649
18,103,114,Vallombrosa,LOC,0.6910145282745361
18,183,204,S. Giovanni Gualberto,PER,0.9578835765520731
18,229,244,S. Michelagnolo,PER,0.9901331067085266
18,250,261,S. Bernardo,PER,0.8424988687038422
18,265,273,Cardinal,MISC,0.9897648096084595
19,14,26,Michelagnolo,PER,0.9989666938781738
19,149,154,Cupid,MISC,0.974809467792511
19,206,213,Bacchus,MISC,0.8955365419387817
20,48,57,Fortitude,PER,0.5166568756103516
20,65,76,Mercatanzia,MISC,0.6842039227485657
20,80,88,Florence,LOC,0.9987019300460815
20,112,119,Virtues,MISC,0.816810667514801
20,141,148,Antonio,PER,0.9992318153381348
20,153,173,Piero del Pollaiuolo,PER,0.9349367022514343
21,23,33,Ognissanti,PER,0.49506884813308716
21,93,101,Vespucci,PER,0.997831404209137
21,231,251,Domenico Ghirlandajo,PER,0.9707016944885254
21,358,363,Saint,PER,0.3572532832622528
22,121,129,Castello,LOC,0.9994562268257141
22,205,210,Winds,MISC,0.978760302066803
22,215,222,Zephyrs,MISC,0.6325040459632874
22,261,267,Cupids,MISC,0.9995245933532715
22,290,295,Venus,MISC,0.9998332262039185
22,306,312,Graces,MISC,0.34612977504730225
23,84,90,Pallas,MISC,0.9820192456245422
24,45,70,Chapel of the Panciatichi,LOC,0.7958497628569603
24,98,103,Piet√,LOC,0.43159428238868713
25,68,77,Boccaccio,PER,0.9997616410255432
25,88,109,Nastagio degli Onesti,PER,0.7577108343442281
25,186,194,Epiphany,PER,0.6325634717941284
26,13,19,Sandro,PER,0.9998815059661865
28,40,45,Piero,PER,0.9997228980064392
28,94,122,Church of the Servite Friars,LOC,0.7277079522609711
28,131,152,Chapel of the Tedaldi,LOC,0.7563920095562935
28,258,266,Our Lady,PER,0.6325141340494156
28,346,352,Heaven,PER,0.9254986643791199
28,421,432,Holy Spirit,PER,0.7614529728889465
29,144,150,Dragon,MISC,0.7520421147346497
30,0,5,Piero,PER,0.9980838298797607
30,29,44,Filippo Strozzi,PER,0.9979132413864136
30,79,86,Perseus,ORG,0.5044980049133301
30,98,107,Andromeda,ORG,0.6231889128684998
30,117,124,Monster,ORG,0.4157763123512268
31,46,51,Venus,MISC,0.9006993770599365
