id,type,start_pos,end_pos,surface,coref_id,rel
del_sarto:793,ENT,21,44,Lives of many craftsmen,,
del_sarto:793,ENT,78,87,colouring,,
del_sarto:793,ENT,97,104,drawing,,
del_sarto:793,PRON,131,133,we,,
del_sarto:793,ENT,166,182,Andrea del Sarto,,
del_sarto:793,ENT,200,206,person,,
del_sarto:793,ENT,207,213,nature,,
del_sarto:793,ENT,218,221,art,,
del_sarto:793,ENT,244,252,painting,,
del_sarto:793,ENT,277,292,draughtsmanship,,
del_sarto:793,ENT,294,303,colouring,,
del_sarto:793,ENT,309,318,invention,,
del_sarto:793,ENT,338,344,Andrea,,
del_sarto:793,ENT,394,400,spirit,,
del_sarto:793,PRON,419,422,his,,
del_sarto:793,PRON,455,458,his,,
del_sarto:793,ENT,459,462,art,,
del_sarto:793,PRON,480,482,he,,
del_sarto:793,ENT,534,540,spirit,,
del_sarto:793,PRON,582,585,his,,
del_sarto:793,ENT,586,592,nature,,
del_sarto:793,PRON,598,600,it,,
del_sarto:793,PRON,641,644,him,,
del_sarto:793,PRON,699,702,his,,
del_sarto:793,PRON,736,739,him,,
del_sarto:793,ENT,756,764,painting,,
del_sarto:793,PRON,783,785,he,,
del_sarto:793,ENT,888,896,painters,,
del_sarto:793,PRON,898,901,His,,
del_sarto:793,ENT,902,909,figures,,
del_sarto:793,PRON,928,933,their,,
del_sarto:793,PRON,1055,1058,his,,
del_sarto:793,ENT,1074,1082,children,,
del_sarto:793,ENT,1090,1095,women,,
del_sarto:793,ENT,1136,1139,men,,
del_sarto:793,PRON,1174,1179,their,,
del_sarto:793,PRON,1204,1207,his,,
del_sarto:793,ENT,1208,1217,draperies,,
del_sarto:793,PRON,1249,1252,his,,
del_sarto:793,ENT,1253,1258,nudes,,
del_sarto:793,PRON,1293,1296,his,,
del_sarto:793,ENT,1297,1304,drawing,,
del_sarto:793,PRON,1325,1327,he,,
del_sarto:793,ENT,1363,1369,Andrea,,
del_sarto:793,ENT,1382,1390,Florence,,
del_sarto:793,ENT,1415,1421,father,,
del_sarto:793,PRON,1434,1437,his,,
del_sarto:793,ENT,1438,1442,life,,
del_sarto:793,ENT,1445,1451,tailor,,
del_sarto:793,PRON,1460,1462,he,,
del_sarto:793,ENT,1481,1497,Andrea del Sarto,,
del_sarto:793,PRON,1544,1546,he,,
del_sarto:793,PRON,1567,1570,his,,
del_sarto:793,ENT,1591,1597,school,,
del_sarto:793,ENT,1621,1630,goldsmith,,
del_sarto:793,ENT,1633,1638,craft,,
del_sarto:896,ENT,35,55,Convent of the Servi,,
del_sarto:896,ENT,46,55,the Servi,,
del_sarto:896,ENT,69,76,candles,,
del_sarto:896,ENT,84,91,counter,,
del_sarto:896,ENT,95,100,friar,,
del_sarto:896,ENT,108,141,Fra Mariano dal Canto alla Macine,,
del_sarto:896,ENT,124,141,Canto alla Macine,,
del_sarto:896,ENT,156,165,sacristan,,
del_sarto:896,PRON,171,173,he,,
del_sarto:896,ENT,199,205,Andrea,,
del_sarto:896,PRON,231,233,he,,
del_sarto:896,ENT,281,289,painting,,
del_sarto:896,PRON,301,303,he,,
del_sarto:896,PRON,334,337,his,,
del_sarto:896,ENT,384,390,Andrea,,
del_sarto:896,PRON,444,447,his,,
del_sarto:896,PRON,456,458,he,,
del_sarto:896,PRON,477,480,him,,
del_sarto:896,PRON,516,518,he,,
del_sarto:896,PRON,534,537,him,,
del_sarto:896,PRON,568,571,him,,
del_sarto:896,PRON,605,608,him,,
del_sarto:896,PRON,638,640,he,,
del_sarto:896,ENT,721,740,Alesso Baldovinetti,,
del_sarto:896,ENT,755,773,Nativity of Christ,,
del_sarto:896,ENT,767,773,Christ,,
del_sarto:896,ENT,787,795,cloister,,
del_sarto:896,ENT,799,808,the Servi,,
del_sarto:896,ENT,817,821,wall,,
del_sarto:896,ENT,835,847,Annunciation,,
del_sarto:896,PRON,855,857,it,,
del_sarto:896,ENT,875,883,cloister,,
del_sarto:896,ENT,904,919,Cosimo Rosselli,,
del_sarto:896,ENT,932,937,scene,,
del_sarto:896,ENT,941,951,S. Filippo,,
del_sarto:896,ENT,957,964,founder,,
del_sarto:896,ENT,973,986,Servite Order,,
del_sarto:896,ENT,1001,1006,habit,,
del_sarto:896,ENT,1012,1018,Cosimo,,
del_sarto:896,ENT,1040,1045,scene,,
del_sarto:896,ENT,1069,1074,death,,
del_sarto:896,PRON,1085,1088,him,,
del_sarto:896,PRON,1113,1115,he,,
del_sarto:896,PRON,1131,1133,it,,
del_sarto:896,ENT,1139,1144,friar,,
del_sarto:896,PRON,1214,1217,his,,
del_sarto:896,ENT,1237,1243,Andrea,,
del_sarto:896,ENT,1248,1260,Franciabigio,,
del_sarto:896,ENT,1278,1285,friends,,
del_sarto:896,ENT,1298,1304,rivals,,
del_sarto:896,ENT,1308,1311,art,,
del_sarto:896,ENT,1362,1366,work,,
del_sarto:896,PRON,1393,1396,his,,
del_sarto:896,PRON,1492,1495,his,,
del_sarto:896,ENT,1504,1510,Andrea,,
del_sarto:896,PRON,1512,1514,he,,
del_sarto:896,PRON,1525,1528,him,,
del_sarto:896,PRON,1578,1581,him,,
del_sarto:896,PRON,1593,1595,it,,
del_sarto:896,ENT,1629,1634,place,,
del_sarto:896,PRON,1636,1638,he,,
